word,raw_frequency
dévoyée,1
intermédiaire,1
années,7
débat,1
hésité,1
parmi,6
représenté,1
embarrasse,1
demandé,2
supplémentaire,1
présent,2
ardemment,1
etats,5
falloir,1
communes,1
attendre,1
oiseau,1
disproportion,1
intensif,1
insignifiantes,1
aider,2
intolérants,1
régime,4
locaux,1
bénéfiques,1
certes,1
nettement,2
peuple,14
chômeurs,1
étalage,1
pouvons,4
légales,2
affrontement,1
désinformation,2
actuellement,1
esprits,2
cette,1
terre,4
accusant,1
futur,1
bleu,1
premiers,2
culturelle,1
levant,2
rejoint,3
servir,1
cantonales,1
définition,1
enfin,5
saurais,1
voyez,1
loup,1
entier,1
destin,2
inquiété,1
brusque,1
après,8
bureau,2
essentiel,2
prendrons,1
cantons,2
catastrophe,1
rivages,1
hommes,4
exemples,2
incarnée,1
mettre,4
couleur,1
puissante,2
porter,2
montesquieu,1
siècle,4
sûrement,1
représenterait,1
commence,1
attitude,1
intellectuelle,1
corbeille,1
représente,4
action,3
honte,2
tolérer,1
socialiste,8
prétentieuse,1
réputés,1
horreur,1
assemblée,5
jalonneront,1
chefs,1
occidentales,1
guider,1
général,9
respecté,1
législatives,3
forte,1
mesures,3
promesse,1
mettent,2
renforcer,2
ampleur,1
midi,1
affaires,5
coûté,1
unité,1
villageois,1
immigrés,1
graves,1
avons,9
seul,1
saint,2
admiration,1
reçus,1
croire,4
importantes,1
française,12
vingt,1
joxe,1
sièges,2
quotidiennement,1
extrémistes,1
veillent,1
élevée,1
cinq,3
administratives,1
prendre,1
traité,1
procès,2
électorat,3
parti,9
voterez,1
verser,1
électoral,2
répandre,1
auxquels,1
petit,3
compagnon,1
connaîtront,1
loin,1
gouverné,1
appellerions,1
exemple,1
différentes,1
votants,1
régimes,1
principes,4
souvent,1
pensée,1
brillant,1
concorde,1
cernés,1
ériger,1
niveau,1
lequel,3
souhaiter,1
sympathie,2
assumer,1
arrive,3
vastes,1
donner,2
asiatique,1
manifeste,1
cumule,1
dominante,1
opéra,1
provinces,1
signature,1
historiques,2
fameuse,2
fureur,1
chômage,1
celui,4
tranquillité,1
particulièrement,1
réconciliation,1
précisément,1
palmarès,1
préserver,1
gratitude,1
piège,1
tard,2
actuelles,2
flotte,2
esprit,5
officiait,1
empressée,1
réfère,1
publiées,1
représentant,1
vivons,1
farouche,1
définir,1
empressés,1
pierre,2
conséquences,2
résumé,1
rompu,1
résulter,1
xénophobie,3
prive,1
humainement,1
évidence,1
attaqué,1
comment,1
émouvante,1
insister,1
prononcé,1
interprétée,1
thèmes,1
vraiment,2
élections,9
drapeau,3
voué,1
existe,1
défilé,2
instrument,2
devez,1
moitié,3
avez,2
delà,1
élection,2
agisse,1
caricature,1
commenté,1
vivants,1
derrière,2
accordée,1
modèle,1
condamné,2
réclame,1
rôle,5
avec,1
veil,2
parvenir,1
bicentenaire,3
clair,1
public,1
bulletins,1
organiser,1
démoralisation,1
sociétés,1
vaincre,1
cacherai,1
manifestations,1
soutenu,1
marie,7
dénoncer,1
priorité,3
vérité,1
intention,1
quiconque,1
discuter,2
quelques,8
partielles,2
présentation,1
etoile,1
incessant,1
accapare,1
nostalgique,1
voltaire,1
vagues,1
alimenter,1
arrivent,1
prévoyant,1
étoffé,1
lire,2
lauriers,1
quatorze,2
sommes,9
efforcent,2
viennent,4
dire,6
massifs,1
boursière,1
étatisme,1
enthousiasme,3
nécessaires,1
bouillonnements,1
issus,1
provoquées,1
pacifique,1
commis,1
réprouvé,1
vous,3
lors,1
cèdre,3
responsabilités,1
davantage,6
oubliez,1
honorer,2
bergers,1
anciens,1
clivages,1
regroupé,1
aucune,4
vivent,2
agira,1
classe,4
blessés,1
investissent,1
universalisme,1
ambition,1
élite,2
malheur,1
gravement,1
place,4
locales,1
partis,4
formation,1
ouverte,1
patriotiquement,1
diderot,1
compter,1
anticipation,1
partie,3
siècles,6
signalerai,1
arrivée,1
officielles,1
fustiger,1
frapperait,1
quadrupler,1
décembre,1
maternel,1
1919,1
passe,1
14juillet,2
voix,4
eglise,1
contrairement,2
abonnés,2
couleurs,2
finalement,2
situation,6
terres,2
vois,1
parachutistes,1
assad,1
grandes,1
milices,1
grande,11
mien,1
plus,51
suspects,2
mais,7
tiers,6
tentative,1
date,1
grandi,1
rumeur,1
condamner,1
croit,1
israéliennes,1
grands,3
centième,1
savons,3
instants,1
frappent,1
lâche,1
proscrivant,1
familles,3
concours,1
tant,3
énergie,1
combats,3
lara,2
intéressantes,1
compte,2
commande,1
menaces,1
souhaité,1
implanté,1
sachant,1
recrutement,1
campagne,1
portée,1
initiés,1
perpétuelles,1
piegts,1
sociaux,1
paysans,1
profite,1
excellentes,2
manifestation,1
combattants,1
nationaux,2
intolérance,5
sera,4
abstient,1
injustice,1
régions,2
descente,1
taxé,1
mortels,1
européenne,4
politiciens,1
promettait,1
approuve,1
quatre,3
affaire,3
échec,1
excellent,1
serrer,2
gardent,1
libanaise,2
discours,1
devrions,1
syriennes,2
etat,6
épargne,2
irai,1
puisque,1
république,4
corps,4
opinion,6
impunément,1
nettes,1
peine,2
sordides,1
bouleversements,1
ignore,1
tendancieuse,1
voulu,2
dangereuse,1
parviendront,1
réapparaît,2
prévoyance,1
rature,1
sourds,1
justes,1
prêt,1
religieuse,1
syriens,1
follement,1
chrétiens,6
travers,1
demander,2
décadence,3
statue,1
puériles,1
responsabilité,2
raison,3
floral,1
blason,1
asphyxier,1
échelle,1
armes,1
généreuse,1
auront,2
régresse,1
consente,1
scores,2
détermination,1
abord,3
avenir,9
révolutionnaire,1
civilisatrice,1
délié,1
gestion,1
tranches,1
vient,2
revendication,2
plaisir,1
mouvement,8
économique,1
chercher,1
redoute,1
aveuglement,1
constater,1
agissait,4
départemental,1
bonheurs,2
islam,4
roussel,2
beaucoup,6
arabe,2
secours,1
essentielles,1
renaissait,1
journal,1
réalités,1
procédés,2
menace,1
voté,1
rappeler,1
législatifs,1
provocation,1
personnalités,1
strictement,1
intégrité,1
flot,1
déshérence,1
joignent,1
nombre,6
même,2
petits,3
gênions,1
scabreux,1
abois,1
société,2
directe,1
alignaient,1
devienne,1
consignes,1
souhaitant,1
époque,4
municipalités,1
éminence,1
livré,1
voulait,2
éminemment,1
révolutions,1
créneau,1
pourfendeur,1
vents,1
gann,1
premier,4
durant,2
vocabulaire,1
persisté,1
salvatrice,1
remet,1
colères,1
encyclopédistes,1
amalgame,3
présence,4
juin,5
admire,1
suis,3
congrès,1
déjà,7
déformation,1
ferme,1
véritable,2
était,9
extraordinaire,1
épaulés,1
colonisation,2
évoquait,1
positions,1
fanatiques,1
réaliser,3
encouragement,1
lancer,2
délit,1
parfois,3
vote,6
évoque,1
prochaines,4
félicite,1
peur,1
erreur,1
moment,3
efforts,1
recueillir,1
continue,1
lyrique,1
listes,1
cortèges,1
algérie,2
fortement,1
députés,3
mesure,2
attrayant,1
urss,1
autant,3
obtenu,1
continuons,1
devoir,4
patron,1
chasseurs,1
règne,1
sérieux,2
benjamin,1
départements,1
rougir,1
contre,21
traditionnellement,1
introduire,1
reproché,1
mêmes,6
morts,1
festivités,1
vague,1
dévouant,1
venir,4
combat,2
idées,8
boulimie,1
symbole,1
agressions,2
forme,2
confiait,1
adhérents,1
patriotes,2
réprésentent,1
combien,1
ostracisme,1
choses,1
insoutenables,1
vouée,1
langue,1
commandement,1
destructions,1
bâtit,1
respectée,1
exprimer,4
illustre,1
clausus,1
associer,1
professionnels,2
épargnants,1
démocratique,1
reviennent,1
tardive,1
suffi,1
tripler,1
manifester,1
envoyer,1
apportera,1
convoquaient,1
historien,1
déclin,2
fille,1
joie,1
rouen,1
totale,2
velléité,1
lesquels,1
dominer,1
voeux,1
sursaut,1
foyer,1
score,2
accordant,1
vendéen,1
embauche,1
ormesson,1
manquement,1
prend,1
rues,2
ancienne,1
jouisse,1
internes,1
brûlé,1
perdre,1
voter,2
peser,1
plusieurs,3
beyrouth,2
chers,3
félonie,1
confisquer,1
mériter,1
puissance,3
rend,1
doubler,1
consentement,1
activité,1
outre,1
cela,2
somme,1
contribuer,1
bref,1
entendu,2
inlassable,1
tentent,1
collèges,1
cendres,1
intenté,1
doivent,1
défend,1
délimite,1
dispositions,2
culturelles,1
crié,1
racistes,2
nuit,2
centre,1
secteur,2
laborieux,1
démentielle,1
notre,2
judiciaires,1
laissé,3
attendant,1
aoun,5
décapiter,1
lumière,3
train,1
éminent,1
départ,1
quasiment,1
récentes,2
notamment,1
haute,1
debout,1
combier,1
voire,1
faurisson,1
souci,2
français,17
ferveur,2
européens,3
besoin,2
volonté,3
syrienne,1
lecteurs,1
aura,3
influence,2
gauche,4
faisant,2
chance,1
certaine,1
doléances,1
suisse,1
puisse,2
scélérate,1
milliers,2
soyons,1
quinze,3
imparti,1
justice,3
suspect,1
couches,1
responsables,1
front,31
iman,1
loire,1
fable,1
consternante,1
aujourd,15
occasion,7
préfacier,1
bronze,1
modernes,1
scandaleux,1
scandaleuses,1
résolution,3
poisons,1
socialisme,2
reconnaître,3
échéances,1
faiblesse,1
personnages,1
visent,1
dates,1
petites,1
assaillant,1
logement,1
célébrer,1
cours,5
puissances,1
monde,3
cesse,8
recevra,1
adopté,1
travaillé,1
constitutionnel,1
puissent,3
libre,1
porte,2
massive,1
trouvera,1
monarques,1
attente,1
ouvrages,1
texte,1
clergé,1
président,6
automatiquement,1
réaliseraient,1
avignon,1
osent,1
françois,3
bataille,1
entendre,1
prennent,1
antony,1
administrateur,1
vérités,1
âmes,2
groupes,1
fais,2
satisfaction,1
avocat,2
images,1
ramène,2
profité,1
affaiblir,1
meilleure,1
leaders,1
impôts,1
fondement,1
députation,1
meilleurs,1
criminelle,1
prétendent,1
latino,1
effort,2
rapidement,1
observer,1
répit,1
appréhendé,1
sida,3
délibérément,1
voudrais,1
anéantissement,1
répète,1
avis,1
heureusement,1
litre,1
conduisais,1
aide,2
permis,1
indomptable,1
observation,1
domrémy,1
attache,2
pilori,1
fidèles,3
exprimés,2
droitier,1
1985,1
cessé,1
plan,8
temps,13
1983,1
médiatique,7
tradition,1
second,1
1989,7
venons,1
exprès,1
conscient,1
quoi,1
famille,3
étrangères,1
rencontré,1
messages,1
sympathisants,2
directeur,1
urgence,1
aurions,2
démarches,1
mercantile,2
préférence,2
1789,3
fayette,1
leur,1
répercutant,1
massivement,3
frappé,1
promontoire,1
1975,1
juive,1
1976,1
pessimistes,1
célèbrent,1
jean,8
belle,2
lettre,10
bonne,3
avait,4
annonce,1
agir,2
juteuses,1
agit,5
avais,3
apporte,2
dangers,2
feraient,3
déjeuner,1
lieu,3
démographique,1
imposer,1
offensive,1
profession,1
mourir,1
développement,1
accaparés,1
détachements,1
fléau,1
interne,1
bouches,1
publiquement,1
cherché,1
refus,4
auraient,3
rideau,1
allemagne,2
obtenir,1
député,2
fidélité,4
ordre,3
splendides,1
urgente,1
déliquescente,1
électeurs,2
petite,1
exception,2
accord,4
tripoli,1
rassemblement,1
médiocrement,1
aspect,2
heureux,1
phéniciens,1
signaler,1
truqués,1
pourrait,3
groupuscule,1
lointain,1
volontaire,1
prise,1
pourrais,1
répandues,1
rebat,1
persécutions,1
prévisible,1
urnes,1
jeanne,6
seuls,6
mènerons,1
ardeur,1
bombardements,1
ressources,1
inversion,1
acheter,1
histoire,2
incontrôlée,1
symboliser,1
selon,4
quitté,1
surplus,2
funèbre,1
commençant,1
ultime,1
prolongement,1
thèses,1
représentent,2
rousseau,1
légué,1
directement,1
reste,4
trois,7
clouait,1
bernard,1
candidats,1
face,2
plaine,1
privilèges,1
mieux,6
invasion,5
tour,3
tous,3
californien,1
trouverez,1
tenter,1
abus,1
appelle,3
questions,1
nauséabonde,1
héroïne,3
coeurs,1
étrangers,5
philosophes,1
préféré,1
emploi,2
laquelle,6
quarts,1
subir,1
bien,25
devait,1
borné,1
célébration,1
nouvelle,8
écrivains,1
inventé,3
extermination,1
soviétique,2
théories,1
acte,2
quelqu,1
propre,1
importants,1
cessent,2
libanais,3
civiles,1
lignes,1
recueillis,1
comportant,1
revoir,1
inflexible,1
votre,1
retrouve,1
ainsi,6
cher,2
absolument,1
importante,2
fêtes,3
compétition,1
chez,3
argent,2
bastien,1
jamais,6
oreilles,2
degueldre,1
volontés,2
vocation,1
futures,1
fiers,1
tiennent,1
bandés,1
claude,2
travaillent,1
submersion,1
lâcheté,2
convaincu,2
souverain,1
musical,1
condamne,1
sunnite,1
pleinement,1
millions,3
bulletin,1
montent,1
exploiter,2
ruineuses,1
providence,1
choisir,1
pensent,1
cruel,1
continentale,1
exalte,2
projets,1
tolérées,1
yeux,6
talleyrand,1
locomotive,1
confisqués,1
chrétienne,1
attaques,2
répub1iques,1
socio,1
dernière,2
adopter,1
reconnaissent,1
arme,1
pressaient,1
patriotisme,1
françaises,2
sensibles,1
revenus,1
culture,1
exigences,2
année,15
intoxication,1
antan,1
employer,1
montagne,1
allons,6
succès,10
côté,1
maroc,1
travailleurs,2
sujets,1
passées,1
pour,6
fédérale,1
provenance,1
propos,5
créant,1
bientôt,1
sceaux,1
tombent,1
courage,1
