first,second,likelihood_ratio
ecoutez,sais,16.28696248949809
voudrais,rappeler,46.63317905950452
voudrais,simplement,40.81946590187698
voudrais,dire,29.114311946452162
voudrais,abord,15.956042290178381
tout,monde,90.82670152506574
tout,tout,39.90684202279233
espère,bien,21.892477056431286
économie,politique,17.95026847358133
tant,mieux,28.40964802648371
verra,bien,78.8108811401107
étrangers,pays,16.990409701459868
moyen,orient,33.70807218321827
résoudre,problèmes,27.576760185866824
résoudre,problème,20.74974208535706
voter,chirac,12.847129613300945
rien,dire,11.162207121721561
compte,tenu,50.70464746328854
compte,mandat,25.087640641761144
compte,rendu,24.48600547707251
dieu,merci,68.21987121892602
première,leçon,37.39321567119805
plusieurs,reprises,55.86778273469667
plusieurs,mois,28.81072950317568
remplit,caisses,71.91525227302816
hommes,politiques,106.31117354059938
chers,compatriotes,108.52782407226438
fête,travail,37.21317991014798
cour,cassation,67.35856304260342
sauver,échapper,62.498677482579396
mettre,prison,39.38406738660845
campagne,électorale,107.21644877631645
campagne,présidentielle,40.02675877886355
crois,aura,21.589082630573067
crois,hein,21.220723605089425
crois,faut,21.196567570063507
crois,efficacité,20.91140173766742
crois,serait,10.022620596516497
crois,ailleurs,3.6414642434826616
crois,gens,3.5701400908868655
candidat,présidence,84.30561245432999
candidat,démocrate,26.93348616279567
candidat,peuple,22.270658982871254
faits,divers,64.5539681296582
quelqu,condamné,30.987723992533404
quelques,jours,70.28789760481814
quelques,semaines,25.91115614801842
quelques,années,21.25368220918638
cela,étant,35.81329362694796
somme,toute,122.28357349605237
aujourd,élection,17.873218632099285
chef,armées,80.48864387647883
chef,justice,43.867351652039844
chef,gouvernement,36.56033982938364
père,mort,34.87742952495528
bien,évident,66.52781697386968
bien,évidemment,59.11029068261832
bien,obligés,18.904611159862974
bien,obligé,13.55858513654605
bien,verra,12.913146113227079
bien,êtes,9.149891105261265
bien,vous,8.11938869939775
bien,situation,7.631134325135619
bien,pense,6.877693225400741
bien,faut,5.410406043869365
bien,compte,5.186992574531651
bien,suis,4.977096025377569
bien,crois,3.3183482028697453
bien,contre,2.887085313928245
bien,mais,1.95110791835382
bien,dire,1.6796270446373915
bien,plus,0.8288189153945842
bien,bien,0.041167156059967014
pourquoi,parce,47.21519506415155
dessus,moyenne,51.31272656469864
dernières,élections,29.204981698471602
cher,monsieur,97.82722532355265
homme,gauche,42.73121099417553
homme,politique,28.137636507335117
politiciens,gauche,20.02963023429952
nous,avons,92.77286105839656
nous,sommes,88.99744933680032
nous,allons,24.48600547707251
immigration,massive,54.15403367462178
immigration,insécurité,16.35658578778271
présidentielle,fonction,33.852991923317504
assemblée,nationale,76.00793241662342
jamais,rendu,23.020407654237076
ministère,intérieur,49.04225461671927
celle,etats,22.325927737189293
quatre,points,44.89864685858896
général,gaulle,53.92161635219037
général,otan,43.9732037683272
pensez,gens,19.62408940026178
élections,législatives,73.807979098533
élections,présidentielles,45.11090703658663
élections,européennes,37.5115812709465
élections,autrement,22.544184068578573
indépendance,budgétaire,47.80450319135974
indépendance,france,23.583654559849087
conseil,constitutionnel,85.54165914537069
savez,bien,32.86875335955206
savez,suis,8.596294323852037
frontières,frontières,23.285784876285604
voulez,bien,8.331225558241755
promesses,réformes,32.486679089530966
écarter,candidats,32.21578533217697
travail,manuel,37.102172810061724
travail,citoyens,28.37947424694218
travail,travailleurs,27.3200974229179
droits,douane,50.41841423892823
places,prison,81.0734561154551
puisque,avons,12.911332923892695
république,démocratie,35.71784522266785
république,chef,26.17447730283142
république,celui,15.400089637058283
république,pratiquement,14.985118792414724
république,jamais,9.274723740308975
république,française,9.167062905923844
république,était,5.955820291737147
socialo,communiste,55.292338482827404
points,dessus,30.83212382847839
suffit,convaincre,38.209139300956856
avons,proposé,37.32180629319512
avons,places,25.563490794567713
avons,plus,19.198488271970014
rapprocher,salaires,42.841517489348504
économique,sociale,38.08202639153466
pratiquement,plus,19.06150587106287
gauche,plurielle,33.45860253398394
voulu,faire,17.950351543214044
défense,diplomatie,35.25775559785885
immunité,présidentielle,40.578752678467865
baisse,salaires,36.114304235433956
puisse,signatures,28.72747936779251
veut,rien,22.810560367734208
veut,faire,16.805395141428324
veut,dire,15.937360093043893
démocrate,républicain,56.269296712438745
certain,nombre,436.12253432845466
politique,gauche,53.28380125255276
politique,française,43.26185295366327
politique,menée,39.87211302604015
politique,immigration,25.697886602552785
politique,sociale,19.67603277042968
politique,france,12.93478017952906
politique,français,6.153395567668193
politique,mais,2.031379549931346
intérêt,national,44.927475433872324
cinq,prix,25.13910677348831
vais,dire,69.69314530642326
vais,faire,12.983722406912658
front,national,735.727280885173
valeurs,nationales,45.3566540512532
hérite,mérite,43.19548233480462
jusqu,présent,53.92161635219037
jusqu,soir,37.24544596332271
concerne,production,42.7003536341819
aura,beaucoup,32.488833591699
aura,élections,16.651442814871473
aura,plus,13.782856504636463
sommes,point,24.531522716298724
sommes,plus,11.665678293386197
sommes,pays,10.416950063604332
programme,front,16.95274469328131
compris,ailleurs,13.258208767427838
revenu,travail,55.521295917969255
revenu,impôt,26.054479608242964
conseiller,régional,54.91700469704113
succès,candidat,44.72557982095374
conséquent,crois,7.785517330504584
gouverné,pays,32.71601255068128
exemple,avons,13.294703334939658
alors,voudrais,17.19060758009445
alors,abord,11.46997956366097
alors,crois,7.590241581052742
travailleurs,manuels,49.38437088804862
quelque,sorte,383.24345503377276
quelque,chose,209.50509225576303
mais,écoutez,32.73432032739045
mais,voulez,17.69340370525066
mais,monsieur,16.358437017752365
mais,savez,12.299790821274744
mais,sais,8.685976391010314
mais,bien,7.803465461325548
mais,abord,5.2679265916257325
mais,faut,3.4361732330765866
mais,mais,1.31910113914169
monde,sait,21.700793034950696
monde,compris,17.135017763625754
rapport,entre,22.55977231968217
français,chers,20.298617015470022
français,bien,1.9124718987001401
rendu,compte,35.45518170733089
rendu,mandat,33.035217318556356
monnaie,unique,77.21888864464323
monnaie,nationale,58.6279636078305
monnaie,occupation,49.93366392924217
monnaie,commune,31.516708668511647
régaliennes,etat,33.8529919233175
exactement,inverse,53.92161635219037
danemark,suède,45.95581532559946
lieux,saints,76.91927650841002
soit,délocaliser,45.68695690678938
arrive,tête,28.47744218792254
choisir,entre,30.242401705387167
beaucoup,plus,83.8985048067593
beaucoup,choses,20.157229723310348
beaucoup,gens,18.04293697057965
beaucoup,autres,12.671565598839479
beaucoup,entre,8.480485900992223
deuxième,tour,344.434011453367
deuxième,position,31.611101211452507
étonnant,sait,27.15321321722646
travailler,veulent,36.765722325737386
président,république,551.2307210490944
président,sortant,31.72553637954706
président,groupe,22.5324042574492
président,front,8.161167319969174
période,électorale,63.64350289500906
prélèvements,obligatoires,136.4677692213337
union,européenne,69.41618108611532
problème,insécurité,44.94625579058329
problème,immigration,34.62486291512134
problème,problème,29.332620765744316
super,menteur,105.02170723989366
aurait,battu,50.969848659587676
leurs,signatures,21.942680609378726
france,français,10.0499251778966
france,pendant,9.840086919846215
france,europe,8.430451209785899
fonctions,régaliennes,75.66824967273001
toutes,régions,30.63104050395392
prix,nobel,87.59827923014706
solidarité,nationale,39.03547136298783
commissaire,européen,76.59419388278272
jacques,chirac,522.2718588946333
europe,fédérale,68.08265689439911
europe,nations,29.99735172314832
europe,maastricht,28.41396991178429
gens,parlent,26.526264878507988
gens,prêts,22.72973768731461
gens,pouvoir,20.818802472621712
mort,france,12.985797348114378
production,richesses,35.74495508506082
quand,jospin,24.036766096457814
suis,candidat,65.40616628219436
suis,prêt,54.56524813990692
suis,hostile,44.816822282591325
suis,david,32.52906674152594
suis,convaincu,30.085311853788756
suis,homme,27.89521559123262
suis,partisan,25.81216847128247
suis,xénophobe,25.599825157544217
suis,avis,23.52054461671041
suis,devenu,21.807130870300217
suis,accord,13.098018676990023
suis,contre,10.664251670059842
suis,suis,5.255887938375048
européens,nous,21.78255294047451
dépenses,publiques,89.61341118326077
communistes,verts,45.3566540512532
criminelle,délinquante,54.91700469704113
ailleurs,étais,16.52786801050992
ailleurs,crois,3.6414642434826616
tiens,dire,24.155005366951443
otan,dire,28.636836840919518
maires,avaient,21.370480495577382
manière,donner,24.995324216071495
autres,pays,12.826697498026089
autres,gens,6.496911219810562
autres,bien,4.7255863144458505
franc,serait,25.725684605495164
doivent,savoir,39.00753485297939
équipe,france,49.81932952593627
charles,pasqua,51.097919687262454
entre,tours,49.67800269237402
entre,mains,24.180053627976402
entre,autres,9.826724783487958
entre,france,6.678815467473924
emplois,bidon,54.518795089231695
premier,ministre,163.28862287081154
premier,tour,134.5147197891953
origine,étrangère,37.6402264328421
demande,suppression,30.987723992533404
proche,orient,91.3112903619329
famille,école,33.03521731855636
moyenne,pays,23.189111937816257
françaises,français,26.79173088038703
temps,antenne,38.59194972422662
temps,temps,26.322052431808913
bruno,mégret,59.55039745015577
élection,présidentielle,147.6864199862024
élection,législative,29.043581379587604
celui,front,12.858093754503331
marché,national,29.559429176599444
assez,étonnant,42.23915397369124
prendre,mesures,30.917369373404032
élire,président,62.439050645085274
parti,communiste,119.68532183641138
parti,socialiste,26.555228505087655
grande,partie,69.99573980992216
peine,mort,52.52229128903884
déjà,condamnés,44.171004793166674
vous,savez,169.89800319460403
vous,êtes,61.68688185935629
vous,avez,46.87129990938556
portugal,grèce,54.91700469704113
était,ancien,19.8926868018263
barrières,douanières,54.91700469704113
magouille,chirac,22.475682821234717
insécurité,bien,5.442367799039657
sera,candidat,19.331631186999342
giscard,estaing,110.51278928876032
majorité,socialo,39.07430011849122
majorité,parlementaire,35.25775559785885
chevalier,blanc,71.91525227302816
manuels,salaires,27.846869233074237
pour,instant,31.313781726254362
pour,reste,26.470108624610155
sais,bien,30.508806903335184
sais,rien,20.841928495773022
sait,bien,56.71921402319164
grand,secret,43.524253625113516
grand,succès,26.23043626992785
grand,rôle,24.722033865766836
jeunes,gens,19.63501206034981
impôt,revenu,174.74075902283687
impôt,successions,54.26717456587628
jean,marie,248.0942399162597
nationale,possible,23.503501464815145
nationale,politique,8.835580782876363
nationale,bien,4.832397205913825
simplement,faire,17.20534587186211
bonne,volonté,28.47744218792254
avait,deuxième,11.405826622171809
ministre,commissaire,32.585032394108616
ministre,intérieur,26.440531333427565
ministre,président,25.70904249279127
peur,représailles,39.90602064847349
grosso,modo,59.41568585399159
moment,donné,48.22027622963705
canard,enchaîné,59.41568585399159
lutte,contre,49.983154536036736
serait,attaqué,29.043581379587604
serait,plutôt,20.571818887901813
millions,chômeurs,45.50135697249019
millions,étrangers,42.6986920470009
millions,immigrés,39.73037710016058
millions,habitants,33.30577919729618
millions,morts,29.49377528149382
menace,république,19.576127824720075
ramener,niveau,43.125581374587895
secrétaire,général,43.9732037683272
donner,leçons,31.613955459720053
ancien,ministre,64.07364572779835
jospin,chirac,53.109329121697094
jospin,chevènement,15.53955395080005
jospin,crois,12.901309527703651
jospin,homme,12.364167155074302
jospin,avait,12.23247424564001
jospin,premier,9.946843605924943
jospin,était,6.972201147712371
hein,bien,9.455842101725715
pendant,guerre,19.74149829039358
battre,jospin,21.501421543463863
peser,baisse,62.35481092840787
pays,européens,85.14617410374665
pays,monde,19.875712092211057
pays,tiers,19.296056644755907
pays,dont,8.435847791310438
zone,euro,35.16350421788079
dois,dire,190.0484880247262
dire,gens,14.770694673679522
dire,gouvernements,14.760060508585397
dire,milliards,12.01502234903556
dire,quelque,6.134156319377393
dire,jospin,3.6502985219192325
dire,était,3.507475956530615
dire,ailleurs,2.3925571554155294
dire,chirac,1.2547217350861684
euro,franc,41.64798224378449
euro,angleterre,32.33635577646983
victoire,france,21.041703935999408
essayer,empêcher,45.10820900207224
essayer,sauver,31.521366188796613
après,autres,13.977873576400011
successions,ligne,45.3566540512532
contre,immigration,13.116255837016134
morale,civique,47.2274183064419
morale,politique,16.829721632412063
pouvoir,faire,36.84034865756323
jeunesse,dorée,44.867450358327375
nombre,gens,38.852837685095494
nombre,autres,31.472223592552034
divers,journaux,42.7003536341819
faire,remarquer,39.113922644221006
faire,diagnostic,26.823273752631682
faire,cadeau,21.044768488798546
faire,élire,20.75785715490041
faire,face,15.956641175539174
faire,croire,15.42240433737718
faire,quelque,11.071525491534434
faire,politique,7.50813078368223
faire,europe,7.327454955409376
faire,mais,5.918202680867189
faire,beaucoup,3.922205448827124
faire,bien,2.2552456229221107
mêmes,charges,50.663278497383175
domaines,bien,16.13046783497395
faut,dire,36.9729329267839
faut,confondre,32.28722520831354
faut,abord,24.367649766798415
faut,bien,22.41746267335563
faut,faire,14.417891035949843
faut,évidemment,8.452946180317117
électeurs,gauche,11.59917672767152
veulent,travailler,103.21729743762688
intérêts,français,17.434171174567954
député,socialiste,33.9185667808393
pouvoirs,république,19.576127824720075
syndicat,magistrature,90.05871624964333
faux,témoignages,55.164611007282524
