word,raw_frequency
années,2
tristesse,1
béteille,1
parmi,6
sûrs,1
également,1
recueillies,1
perdre,1
utilisée,1
etats,2
impose,1
adoption,2
ouvrons,1
attendre,2
humblement,1
intitulé,1
suppression,1
alacrité,1
locaux,1
limite,1
etat,4
extérieur,1
fonctionnaires,3
nettement,2
peuple,8
insipides,1
réellement,1
réserver,3
presse,1
actuellement,1
intelligentsia,1
stratégie,1
tumultueuses,1
faute,3
ensuite,3
premiers,5
porté,1
constate,2
cantonales,2
enfin,6
adhérer,2
chanteur,1
prépare,1
commencement,1
permets,1
après,6
bureau,1
patience,2
accords,4
sida,2
esclavage,1
massif,1
rivages,1
hommes,1
monte,1
sacrifiées,1
augmente,1
mettre,3
informer,1
candidat,2
type,1
espoir,3
violent,1
bords,2
inadaptation,1
communes,2
nues,1
action,2
situe,1
prouver,1
réclamer,3
socialiste,10
trancher,1
imposant,1
assemblée,2
lancer,3
chefs,1
chômait,1
fortement,2
algérienne,1
général,6
venue,1
sectarisme,1
rayée,1
législatives,7
mesures,2
satanique,1
passée,2
pédagogiques,1
maîtres,1
traiter,1
caractérisaient,1
démon,1
fille,1
bendjedid,1
chaînes,1
passés,1
actuelle,1
entre,14
points,2
hésité,2
seul,4
garçon,1
puissions,1
économie,1
croire,1
importantes,1
incohérence,1
française,16
inversement,1
ardente,1
partisans,4
parvenir,1
garante,1
éliminé,1
réaction,1
attirent,1
naufrage,1
cinq,3
fastes,1
calédonie,11
consultation,5
dégager,1
procès,1
téléspectateurs,1
parti,8
déclenchée,1
matignon,2
accordées,1
implicitement,1
conclu,2
déclarés,1
électoral,4
trahison,3
excommunier,1
tempête,1
faim,1
palais,2
mains,1
exemple,3
courte,1
acculée,1
relève,1
pire,3
souvent,4
pensée,1
ouverture,1
brillant,1
gabegie,1
calcul,1
persiste,1
offrons,1
comprenez,1
éducation,1
lequel,2
police,1
habiletés,1
yves,1
enthousiaste,1
hâter,2
donner,1
augias,1
boucs,1
convoqué,1
thématique,1
explicitement,1
opéra,1
signature,1
retirer,1
villes,2
chômage,6
celui,4
nicaragua,1
déplacé,1
ignoble,1
précisément,2
recourir,1
gratitude,2
demandaient,1
profit,1
entente,1
submerger,1
malhuret,1
efficacité,1
grade,2
meurtriers,1
europe,7
1989,3
propositions,1
vieillesse,1
bande,1
conséquences,3
charlatans,1
complaire,1
surpris,1
évidence,1
restait,1
carrément,1
déployés,1
allé,1
angoisse,1
humaines,1
élections,4
insinuations,1
drapeau,1
dictateur,1
offrent,1
juge,2
existe,2
lobbies,2
mauvais,2
retour,3
moitié,3
avez,1
têtes,2
appellent,2
élection,11
agisse,1
inventeurs,1
aveu,2
rares,1
derrière,2
