first,second,third,likelihood_ratio
situation,actuelle,france,156.5595785578911
situation,sociale,français,57.00986328940958
gestion,argent,public,481.3934693716617
abattue,france,halal,138.8685935879245
mais,front,national,19018.79981117127
mais,certain,nombre,7335.002553322599
mais,nicolas,sarkozy,6898.325314416927
mais,chers,amis,2369.7066170257463
mais,monsieur,aphatie,1346.2691731834839
mais,veut,dire,1333.5896110310482
mais,veux,dire,872.3306111880995
mais,vais,dire,838.6316412029493
mais,monsieur,bourdin,756.2851657314181
mais,bien,évidemment,625.5788116604713
mais,bien,entendu,479.0619426937468
mais,écoutez,monsieur,465.3967820070181
mais,pose,question,448.5506175097603
mais,cher,monsieur,444.7118838534223
mais,monsieur,mais,437.1950324927311
mais,monsieur,déjà,399.12662380037153
mais,crois,crois,376.92550659636515
mais,faut,savoir,317.8151126803342
mais,voudrais,dire,292.5469566927891
mais,savez,bien,278.05229001300904
mais,bien,mais,180.91922312892066
mais,bien,bien,133.2638651388774
mais,démontrons,paris,116.46081853437477
politiques,front,national,19024.335382893678
politiques,économiques,sociales,428.7719495710512
politiques,économiques,sociaux,243.4846372534718
vient,livré,étranger,124.84991043416457
couverture,maladie,universelle,183.04561655524031
nomination,responsable,politique,224.63962183149872
neutralité,politique,religieuse,202.7675572864097
neutralité,religieuse,neutralité,159.65983471723564
payer,toujours,plus,271.59418362777546
payer,intérêts,dette,242.83580010438277
référendum,constitution,européenne,1065.790869876578
référendum,initiative,populaire,514.6570863545916
référendum,nouvelle,calédonie,313.50865791528645
jugée,tribunal,ecclésiastique,263.22336698235404
1700,milliards,euros,2515.0451192673327
pouvoirs,publics,successifs,761.4510965386472
proclamé,france,jeanne,104.86849553003788
beaucoup,plus,facile,897.4211227658836
beaucoup,plus,proche,852.9209876726642
beaucoup,plus,proches,833.2276211275033
beaucoup,plus,ferme,771.536961080507
beaucoup,autres,pays,739.4212389466829
beaucoup,hommes,politiques,737.5711508707393
beaucoup,autres,domaines,533.5771013129927
beaucoup,autres,gens,468.5525645345815
beaucoup,autres,choses,467.66753924748036
beaucoup,pays,contrainte,107.10142232375851
cachot,sordide,jugée,245.37861178836178
générations,baby,boom,183.66024566952944
libération,train,anciens,118.93597973503023
effectifs,police,gendarmerie,295.792379491714
marchés,financiers,banques,1469.9591093243012
marchés,financiers,taux,1459.899631038531
marchés,financiers,bien,1413.7519895302012
définitivement,aides,européennes,122.75006167925608
utile,votez,utile,218.0325646919672
regarde,suis,modeste,146.22116051413138
devant,assemblée,nationale,1506.6873762916707
devant,caméras,télévision,246.16357774885338
devant,commission,discipline,138.60519203285756
voté,contre,traité,206.94971904698568
fonctions,régaliennes,etat,214.2619392676454
miraculeux,faire,croire,458.6072976078732
notes,frais,doivent,282.0810114671383
objet,enquête,minutieuse,157.11678727620398
objet,consultation,obligatoire,140.5590375726289
élever,leurs,enfants,765.9971149466817
gens,front,national,19051.61405584188
gens,condamnés,prison,179.49337991720256
gens,jeunes,filles,149.97317147722626
gens,parlent,aujourd,104.92064856279347
gens,plus,jeunes,64.32210404359277
rappelle,élections,européennes,601.0477400665445
productivité,concurrence,effet,111.18459818597819
action,vigoureuse,contre,123.46392714769905
géographie,histoire,religion,159.92124300940262
grèce,irlande,portugal,239.44336697339025
juridique,social,mère,176.03765718295642
égalité,entre,citoyens,143.857991541653
venant,tiers,monde,491.8447306288061
affranchir,moyen,oppression,148.3113917401306
voulait,faire,grosse,118.02183715302893
couper,pompes,aspirantes,586.5346948072208
libérer,france,elle,82.90380279846386
rester,union,européenne,4332.911782784228
reconnu,front,national,19043.200346729885
tribunal,ecclésiastique,présidé,307.07150332460765
réarmement,face,mondialisation,236.9543780783011
vents,mondialisation,sauvage,517.2511927202905
vents,concurrence,mondiale,227.3121744616509
premier,ministre,socialiste,1523.1149340482928
premier,ministre,villepin,1483.6634848748001
premier,ministre,président,1482.976397501219
premier,ministre,jacques,1469.372922017104
premier,ministre,avait,1456.8513094948696
premier,tour,élection,1199.347931687564
premier,tour,élections,1117.3615758266685
premier,tour,présidentielle,1031.714251050893
premier,tour,deuxième,1029.8810605302215
premier,tour,bien,1001.4007209022958
premier,homme,politique,288.83932952963016
premier,rang,desquelles,288.68235516816196
premier,secrétaire,parti,266.0078872496031
premier,faire,élire,259.42201301584646
trahisons,lâchetés,plus,124.18748161103065
signe,religieux,ostentatoire,186.11557642613707
monde,nous,avons,2147.0082583273434
monde,sait,bien,454.6626703147253
monde,besoin,france,121.67027700490411
passage,classe,supérieure,166.66346247962184
compagnons,armes,connétable,216.7055372255189
système,protection,sociale,1456.4143799055466
système,bout,souffle,320.3547046707183
système,monétaire,international,157.0420416580834
démontrons,paris,plus,109.55780438240251
ouvrir,yeux,français,204.173893813894
défense,intérêts,électoraux,253.07654095746955
défense,sociale,nouvelle,115.36843965375303
infâme,traité,troyes,224.75854085330192
infâme,évêque,pierre,199.79236026366945
déjà,certain,nombre,7413.178633003718
déjà,nombreuses,années,356.6462732744874
monter,cheval,accomplir,152.3768010667922
véritable,terrorisme,intellectuel,216.47000452526652
était,nicolas,sarkozy,6895.7197173624245
était,quelque,sorte,4192.1274892900965
était,président,république,4103.28467778298
était,jean,marie,2840.5235961885496
était,premier,ministre,1463.7178948114672
était,ministre,agriculture,171.79644056147373
était,trompé,porte,105.13860492642424
réservées,familles,françaises,268.12603460295855
établira,mystérieux,contact,195.68509972185575
lorraine,excusez,aller,114.41115329052838
seconde,guerre,mondiale,584.3671256752857
lâchetés,plus,basses,174.14126195555164
empêcher,front,national,19074.839104311883
vote,front,national,19035.09022854063
rocard,premier,ministre,1478.352761814714
croissance,zone,euro,801.1682382036704
croissance,plus,faible,215.1112908190795
croissance,emploi,pouvoir,118.91709297241546
partout,front,national,19040.23059830824
moment,front,national,19020.559101499253
moment,donné,faut,920.0638921433756
intérêts,peuple,français,2474.783439115772
intérêts,france,français,153.6399784908073
père,mort,france,198.81051441989757
demain,voulu,faire,245.48265877252754
demain,rase,gratis,205.27059470719269
nombre,autres,pays,422.04273215985256
nombre,électeurs,front,203.69001230835988
secrétaire,parti,socialiste,2133.8286164497804
secrétaire,général,otan,321.0393916386346
secrétaire,général,mouvement,276.9211559282844
populaires,classes,moyennes,1267.9724236207462
occasion,élection,présidentielle,2185.0548551785087
présenté,candidature,arabe,247.48520448743278
mesure,intérêt,général,522.6375178933059
autant,plus,nécessaire,255.99020267183738
autant,dieu,prête,192.44887152942113
général,gaulle,avait,788.9588979807918
général,otan,dire,114.99004623537486
charles,devenu,restera,145.4419271187537
compiègne,vendue,anglais,290.520601654224
chômage,pouvoir,achat,2200.6960737974628
chômage,insécurité,immigration,146.4653001446868
perdu,millions,emplois,220.46264963422618
perdu,presque,1422,161.31047786191587
contre,front,national,19142.500254796967
contre,jean,marie,2835.48315889525
contre,concurrence,déloyale,982.8933592396431
contre,constitution,européenne,917.1556507077256
contre,mariage,homosexuel,580.5366692154258
contre,vote,étrangers,403.6988150607807
contre,mondialisation,sauvage,375.3861869768567
contre,plans,renflouement,356.64541183402673
contre,traité,rome,351.29207874584387
contre,immigration,clandestine,323.7790566288086
contre,insécurité,contre,314.82684125744805
contre,vents,marées,246.52975249795796
contre,trafic,drogues,226.35957081310278
contre,rassemblement,national,206.80718762016144
contre,ennemi,avenir,91.70609817076394
pouvoir,achat,français,2250.6241647552733
pouvoir,achat,consommation,2216.9995792053915
pouvoir,achat,emploi,2204.9926494116635
pouvoir,achat,chômage,2199.0160633338455
pouvoir,achat,faut,2186.732507027785
pouvoir,socialo,communistes,226.2186744900975
gardée,soudards,cachot,283.96736083753774
différence,autres,partis,249.50194573370234
faire,front,national,19027.09773163884
faire,quelque,chose,1953.298459720589
faire,croire,cinq,426.0210243589071
faire,croire,français,405.5061246784627
faire,respecter,lois,301.9916435883812
faire,élire,députés,295.1746105961711
faire,objet,publication,291.17334859123577
faire,baisser,salaires,268.8219844988954
faire,objet,enquête,236.78184146807612
faire,prendre,charge,229.7324578028189
faire,plus,grand,221.87890592238057
faire,cesser,concurrence,183.6356170663242
faire,entendre,voix,159.84708300009055
faire,appliquer,politique,157.62134076539442
faire,grosse,bœuf,142.35304226029024
faire,grand,rassemblement,133.89642102443915
faire,demain,voulu,123.60763334164902
faire,travailleur,emploi,94.46581537524293
mêmes,charges,fiscales,222.5107364111595
cautère,jambe,bois,252.1184846292919
jours,premier,tour,1031.1697889862241
jours,plus,tard,792.1764526344
pression,baisse,salaires,680.5785591846795
vague,bleu,marine,460.190416834943
pupille,nation,père,227.48993475446855
venir,installer,france,119.48313792896568
travailleur,emploi,charge,116.0789001457718
idées,front,national,19044.26197553464
emprunter,marchés,financiers,1526.9696185185558
systèmes,protection,sociale,1008.9124830261134
sécurité,première,libertés,249.54118064371747
sécurité,français,rassemblement,74.29710811568272
émeutes,novembre,2005,195.0573272787384
rurale,équité,sociale,175.26028958840146
adhérents,front,national,19122.714416758048
harmonie,entre,nature,113.75878804865684
combien,mohamed,merah,399.01077738227656
calomnies,elle,échappera,176.9033147209455
voter,front,national,19034.228672197398
voter,deuxième,tour,1431.8626338396791
présidence,république,jamais,611.6603124171337
présidence,république,mais,608.9084363382642
présidence,française,union,171.18020780979907
devoir,aimer,prochain,122.07310614611335
peines,prison,ferme,326.67366784495056
mandat,nicolas,sarkozy,6921.196681216321
mandat,président,république,4120.1199586762705
société,toute,entière,216.74284347573553
différents,partis,politiques,628.1805785896249
différents,pays,européens,366.26619096267495
chirac,président,république,4122.258254477587
chirac,sera,pire,107.06632597242417
être,ultra,libéral,373.53860319095435
amis,front,national,19056.884080210177
amis,nicolas,sarkozy,6903.810758392634
amis,chers,camarades,705.3745070315908
amis,militants,sympathisants,200.90716083222534
laisse,entrer,droits,102.83384404741605
chiffres,ministère,intérieur,675.472697816643
école,nationale,magistrature,134.35673233891535
école,usine,chômeurs,113.12412091371185
professionnelle,vers,2013,113.15138999936289
vive,front,national,19172.07310956728
vive,france,vive,1040.4816798568509
vive,république,vive,969.4613585376749
vive,nation,vive,750.5616263270409
vive,peuple,vive,710.4077194410037
vive,france,mesdames,446.0709072461356
vive,france,chers,415.95133829175643
vive,1431,bûcher,200.91346423236294
appel,offre,alimentaire,301.8252923054432
postes,travail,faire,75.93475536551094
tous,enfants,france,90.77666155479376
malheur,charles,devenu,138.184449603198
toute,classe,politique,1444.2347403562994
toute,série,secteurs,1078.322414595381
toute,série,propositions,1072.2705440549148
toute,série,domaines,1069.1787049696013
toute,série,mesures,1067.9311112718428
toute,série,gens,1060.0926792703249
toute,série,choses,1059.2929787540684
toute,histoire,france,352.28525568278536
toute,classe,politico,240.77435781786488
toute,misère,monde,205.6285041597698
toute,légitimité,démocratique,142.94491561349744
toute,chose,égale,138.33628201140016
toute,modification,traités,109.96710488262468
chambre,régionale,comptes,143.57083886550154
régionaux,conseils,généraux,822.4218759987784
libère,orléans,écrase,233.93243658650314
exportations,agricoles,certes,127.1409214683265
dumping,social,environnemental,421.85015268951946
dumping,monétaire,social,211.43912816466457
rouen,cage,ferrée,314.09025321152956
rouen,dernier,souffle,142.4669605407477
projet,front,national,19038.344252754057
projet,redressement,économique,172.07419712547363
projet,radicalement,différent,157.92099370152988
projet,contre,projet,143.52551097396318
fort,etat,stratège,365.9749322230999
pense,front,national,19021.731633474497
pense,certain,nombre,7339.248149047826
pense,nicolas,sarkozy,6900.8822303476045
pense,président,république,4108.224733301503
pense,peine,mort,666.1307938535494
pense,faut,arrêter,466.7645673302775
pense,beaucoup,français,78.85446511144444
pages,faits,divers,257.2531190270394
près,milliards,euros,2517.1980783203494
près,millions,voix,356.65364431366595
près,quatre,millions,180.42278214869697
près,niveau,économique,85.77884219630033
travail,famille,patrie,104.98991476712816
travail,cause,excès,95.86523241989049
travail,faire,travailleur,95.37017184567556
rétablissement,peine,mort,803.3822342957302
révolutionnaires,caboche,capeluche,236.65051212396233
transparence,plus,totale,85.48706022577964
tête,front,national,19029.162379002046
effet,nicolas,sarkozy,6912.134028616803
effet,mesdames,messieurs,3228.6624154868323
effet,bénéfique,réduire,119.73918795486429
simple,bonne,raison,197.65643525872866
cautères,jambes,bois,246.1349771563685
choix,économiques,choix,270.73150933684883
choix,temps,travail,112.91207076630818
choix,oubliés,contre,86.47275003052829
peser,baisse,salaires,936.252702056219
peser,baisser,salaires,477.37621396171767
novembre,2011,contre,147.7020107582886
fureurs,révolutionnaires,caboche,195.47239255176459
chers,amis,chers,2584.1091135181377
chers,amis,permettez,2405.832892651673
chers,amis,front,2401.0082934997467
chers,amis,moment,2400.4102782103378
chers,amis,allons,2388.5539984266898
chers,compatriotes,chers,1399.383341893316
chers,compatriotes,métropole,1303.704943163906
chers,compatriotes,france,1192.5321680288705
chers,camarades,chers,792.932525440317
puissance,économique,monde,155.37468520233355
acquisition,automatique,nationalité,405.7943446221095
insécurité,chômage,fiscalisme,234.456174125519
chèque,premier,logement,112.37495161618031
jeanne,sait,lire,100.75958780340284
relancer,pouvoir,achat,2216.161777414382
relancer,machine,économique,116.76386267556279
outre,étranger,chers,118.65544693153569
cela,étant,crois,320.3059672111558
cela,aurait,permis,153.99497097642856
somme,toute,assez,696.4736790306176
prêter,trésor,intérêt,302.9813970529088
matin,paysans,arrive,394.61229620003473
prix,nobel,économie,487.6652310517786
prix,essence,pompe,215.65422073550286
prix,peuvent,aboutir,110.77640962749415
instruire,éduquer,accroître,365.2905651131384
doivent,faire,objet,266.6633082606128
doivent,garder,souvenir,147.63873264372273
régionales,mars,2010,151.14404981018612
franc,euro,veut,177.5418388948223
franc,serait,attaqué,136.14460760489587
royal,monsieur,sarkozy,361.40949107468646
volonté,peuple,français,2508.7839113488253
peuvent,aboutir,supprimant,132.24010548735055
conseil,général,corrèze,600.9588821729642
conseil,régional,nord,401.12420715924105
conseil,etat,nous,140.56582767354115
conseil,français,culte,126.01511897240078
vice,premier,ministre,1567.700474620386
marque,point,départ,129.9578087380213
taille,gardée,soudards,285.1306999886641
notamment,faut,bien,515.0962602237668
savent,lire,écrire,399.0027536274722
haute,fonction,publique,831.8650704413726
lorsqu,était,ministre,242.1706355049024
hommage,mohammed,merah,290.3190555043113
hommage,annuel,jeanne,156.7788572176789
français,front,national,19024.664200583476
français,certain,nombre,7335.258593428339
français,nicolas,sarkozy,6902.4817078765755
français,nous,avons,2139.884555797266
français,chers,compatriotes,1198.9046627742428
français,toute,série,1027.9537025965644
français,vous,voyez,837.9014193561327
français,plus,plus,548.9202254358723
français,bien,évidemment,522.1105528556811
français,doivent,savoir,459.86506611466
français,rendent,compte,454.017504325468
français,origine,étrangère,345.8426225955464
français,doivent,pouvoir,299.6830159457123
français,bonne,volonté,265.26927257004843
français,attendent,logement,188.40728751304766
français,citoyens,français,187.93265301413095
français,peuvent,compter,157.5541664710953
français,culte,musulman,150.12541843926073
français,soient,leurs,148.3792245395664
français,peuvent,plus,142.05870624032016
français,veulent,vivre,139.78708381814926
français,arrivent,plus,124.01066552411895
français,bien,compris,122.80788378588497
français,quelque,soit,105.70927684226865
français,prennent,conscience,104.3225342610483
français,toutes,conditions,88.85922111597164
français,rassemblement,forces,80.3967872785206
français,faire,sacrifices,79.38598121239775
français,plus,confiance,70.05094424628447
calme,vieilles,troupes,148.13305913337797
perte,pouvoir,achat,2212.14329137628
attendent,logement,social,350.882829875365
dernier,souffle,acte,120.98889157119115
mystérieux,contact,appelle,150.78105080196264
gauche,parti,socialiste,2029.7856292032616
gauche,extrême,gauche,472.06833303255235
1431,bûcher,rouen,343.0236399862726
baisse,pouvoir,achat,2234.51163085965
baisse,salaires,manuels,789.959962491605
baisse,salaires,travailleurs,713.1020309907858
baisse,salaires,français,602.8182407365496
baisse,allocations,familiales,450.989745650475
contribution,sociale,importation,336.34339786897186
puisse,dire,était,371.33392547639244
devenu,restera,durant,126.59797462729539
certain,nombre,gens,7647.526495475113
certain,nombre,sujets,7483.682430407423
certain,nombre,autres,7452.81330770265
certain,nombre,choses,7422.413455577491
certain,nombre,années,7396.600929325499
certain,nombre,mesures,7375.444452075748
certain,nombre,candidats,7372.29149402064
certain,nombre,propositions,7372.006696159721
certain,nombre,qualités,7370.58591450482
certain,nombre,journalistes,7369.420427293642
certain,nombre,pays,7365.969474433594
certain,nombre,divergences,7364.22553552659
certain,nombre,conditions,7360.882277560649
certain,nombre,activités,7360.713133542438
certain,nombre,problèmes,7359.303466803112
certain,nombre,dirigeants,7355.461922934843
certain,nombre,domaines,7352.526775090517
certain,nombre,aides,7351.613278210822
certain,nombre,groupes,7349.9636226540215
certain,nombre,temps,7346.7863677816695
certain,nombre,responsables,7346.241226862414
certain,nombre,services,7344.722185516791
certain,nombre,droits,7344.035398667942
certain,nombre,jeunes,7342.158516349553
certain,nombre,hommes,7341.643720377686
certain,nombre,amis,7339.964543264952
certain,nombre,français,7337.15912288747
certain,nombre,avait,7335.624684626199
politique,front,national,19024.723515297115
politique,certain,nombre,7332.513452622098
politique,nicolas,sarkozy,6895.138294595456
politique,quelque,chose,1941.4922872138425
politique,premier,ministre,1450.356798562535
politique,immigration,massive,885.0380013664084
politique,veux,dire,829.1529772165322
politique,immigration,masse,567.6777874116037
politique,économique,sociale,504.2446528862619
politique,socialo,communiste,360.10467817060163
politique,dissuasive,immigration,259.61447542997473
politique,familiale,politique,236.22961245334938
politique,agricole,commune,213.52032062303647
politique,agricole,française,155.27584913805424
politique,présenter,candidature,130.60045604589249
politique,administratif,faire,73.13990916965047
soyons,fiers,sommes,112.25311200158619
secours,libérer,france,107.01863865119155
classes,moyennes,populaires,1308.6901882968052
classes,moyennes,descendent,1282.1091371307548
classes,moyennes,peser,1249.5037599102109
classes,populaires,classes,375.226741013258
classes,populaires,moyennes,365.58732801006715
front,national,vive,19148.88379744193
front,national,parti,19073.94056740935
front,national,avait,19061.941825981805
front,national,rassemblement,19057.04376287717
front,national,était,19051.091701638943
front,national,extrême,19047.813316863772
front,national,consultations,19047.405343254915
front,national,incarne,19046.577941492735
front,national,sera,19046.505558942357
front,national,demande,19046.31424071132
front,national,empêcher,19046.119654065413
front,national,front,19044.66513472971
front,national,contre,19044.25719456673
front,national,aurait,19042.30796592765
front,national,congrès,19041.2736536934
front,national,apporte,19041.10750964643
front,national,représente,19040.420848055248
front,national,démontré,19039.433409333644
front,national,avons,19038.078911078894
front,national,aura,19036.55864900006
front,national,veut,19036.12610645045
front,national,serais,19035.625473582375
front,national,adhérents,19034.082411106596
front,national,monter,19032.66784284736
front,national,opposition,19032.287049153278
front,national,assemblée,19032.248139467945
front,national,revanche,19031.554189621147
front,national,jamais,19030.985127172535
front,national,auront,19030.364882584196
front,national,élus,19030.09404542144
front,national,fallait,19030.089268023927
front,national,ayant,19029.40421886346
front,national,difficile,19028.708823147652
front,national,arrive,19028.563793666493
front,national,jean,19028.48645269635
front,national,peux,19028.01429949095
front,national,simplement,19027.270871919223
front,national,mouvement,19027.124446322487
front,national,raisons,19026.71412752212
front,national,soit,19026.670061436584
front,national,aujourd,19026.311521796233
front,national,bien,19025.758665105706
front,national,celui,19025.309498075017
front,national,serait,19025.12443445025
front,national,rappelle,19025.107854775673
front,national,conseil,19024.95156448135
front,national,problème,19024.04975387697
front,national,gens,19024.031688444436
front,national,élections,19023.78275494647
front,national,voilà,19023.702657999733
front,national,nous,19023.638628279103
front,national,ailleurs,19023.475115710986
front,national,alors,19023.433802745414
front,national,plus,19022.60042229278
front,national,chers,19022.420700102157
front,national,président,19022.304356684774
front,national,beaucoup,19022.176495555592
front,national,surtout,19021.870440684557
front,national,dont,19021.83097328266
front,national,autres,19021.588901757328
front,national,tant,19021.465787083715
front,national,pense,19020.780184319752
front,national,écoutez,19020.590977951415
front,national,moment,19020.559101499253
front,national,mais,19020.488971375038
front,national,crois,19020.477153255088
front,national,premier,19020.39810453912
front,national,pouvoir,19020.13150726088
front,national,enfin,19019.913472941967
front,national,évidemment,19019.801209108617
front,national,monsieur,19019.422494355116
front,national,abord,19019.052746696554
front,national,suis,19018.599577074798
front,national,vous,19018.520883272555
front,national,faire,19018.36775024619
front,national,toujours,19018.234556373012
front,national,temps,19018.187095803427
front,national,faut,19018.074083056898
remercie,présence,conférence,158.5701386534733
aujourd,front,national,19018.07969685115
aujourd,plus,plus,550.0482419268501
aujourd,plus,jamais,111.01027297862217
aujourd,intégré,culture,107.71869180380146
arabie,saoudite,qatar,506.54221940679827
proche,moyen,orient,511.1163171132172
observatoire,national,délinquance,115.46634793500587
aura,préparé,sortie,138.73319401842946
dominique,strauss,kahn,1707.4123401006623
sépare,jamais,patrie,107.33009486607588
petites,moyennes,entreprises,260.04130203991576
petites,entreprises,petites,221.83417524661763
logement,aides,sociales,890.114897144652
marche,vers,pouvoir,119.78357160286703
cours,dernières,années,830.5994066810322
vers,front,national,19032.284269545147
vers,2013,pour,97.82446363526552
institution,droits,douane,1092.1774147846634
bourguignons,emprisonnée,rouen,227.8700928866874
unanimité,majorité,qualifiée,214.8093035522292
présidé,infâme,évêque,294.5283271999673
sentent,beaucoup,plus,764.2926263249019
dépôt,banques,spéculatives,234.02477821607113
libre,échange,total,814.1244259358948
libre,circulation,hommes,491.2186429494288
libre,échangisme,débridé,377.9337422089412
libre,choix,temps,101.18173358049053
soir,second,tour,1235.0279571220512
soir,premier,tour,1073.8980358548831
peter,mandelson,commissaire,317.12214702552257
accès,fonction,publique,796.5681438335783
accès,logement,social,427.025644211574
accès,logement,emploi,226.26382744901724
malgré,millions,voix,257.83974840082215
soit,milliards,euros,2430.7660450201643
soit,milliards,francs,437.57231274153327
colère,légitime,peuple,142.3082651208644
emprisonnée,rouen,cage,305.98033873448094
travailler,veulent,travailler,272.9140477146908
travailler,plus,gagner,150.58198519222225
président,front,national,19196.942825879923
président,république,française,4462.974881980352
président,république,chef,4194.714059977058
président,république,sortant,4158.601045545959
président,république,président,4148.535641408697
président,république,avez,4133.337538208317
président,république,suffrage,4127.872222913823
président,république,pratiquement,4120.238965849929
président,république,avait,4117.386136109148
président,république,mais,4115.235022433202
président,république,aura,4110.018994003181
président,république,était,4107.298145083219
président,république,faire,4101.14576671641
président,république,bien,4094.413739525395
président,etats,unis,2776.5745205017897
président,pouvoir,achat,2211.14950645724
président,conseil,constitutionnel,686.8936350900406
président,conseil,général,640.1131860346518
président,cour,comptes,453.3804275434344
président,groupe,socialiste,146.16496080089976
absolument,aucune,raison,255.24255718129632
considéré,fardeau,obligation,161.49951397657193
pompes,aspirantes,immigration,470.14614159309747
pompes,aspirantes,dire,461.91737396493187
françois,hollande,cherche,1637.9519712139522
françois,hollande,nicolas,1634.6029966199835
françois,hollande,allait,1633.0573046373381
françois,hollande,président,1620.1331525547635
état,collectivités,locales,411.9589705936704
protections,intelligentes,frontières,235.79680553889423
protection,sociale,nous,946.2666130270702
aurait,quelque,sorte,4203.147797346556
aurait,permis,éviter,164.45819888592604
service,militaire,volontaire,279.17393610562317
souffle,acte,prière,159.54305643656988
meurt,henri,angleterre,161.95848083164853
éducation,leurs,enfants,789.6776539640783
éducation,civique,morale,241.74309067879756
jacques,chirac,avait,2650.3785146010223
jacques,chirac,sera,2612.3580269659205
dauphin,france,banni,193.4163733101191
affaiblir,front,national,19046.663749620264
supprimant,postes,travail,113.67441654824981
suis,quelque,sorte,4193.876609161906
suis,beaucoup,plus,744.492801452049
suis,politique,française,562.082711249689
suis,candidat,présidence,394.2862783583644
suis,homme,politique,312.80057424132826
suis,député,européen,267.1319078919881
suis,candidate,élection,264.125725242042
suis,pupille,nation,239.9763444277289
suis,présidente,front,168.5045413329401
suis,modeste,compare,166.8995450201073
suis,homme,libre,156.71248350485934
suis,femme,libre,122.45920604460562
suis,près,convaincu,106.18806237222137
députation,paris,1957,310.59060477290745
utilisée,grand,patronat,367.5289577589974
esclaves,vendre,chômeurs,174.4403792484281
ailleurs,front,national,19020.476465229418
ailleurs,certain,nombre,7343.563361450285
ailleurs,nicolas,sarkozy,6895.000539731891
ailleurs,etats,unis,2752.078259431778
ailleurs,raison,laquelle,708.7120729798249
ailleurs,plus,plus,534.6496681487453
ailleurs,faut,bien,504.8339766185139
ailleurs,faut,dire,398.7781851046048
ailleurs,voit,bien,384.58403719959153
boréal,brest,vladivostok,316.04646148346023
cette,mondialisation,ultralibérale,172.2019988601996
cette,situation,plus,125.6588128129082
vais,mettre,place,1028.3247736981175
vais,dire,chose,869.4320581156084
vais,dire,clairement,863.5057132708989
vais,dire,vais,822.0398408416613
vais,dire,parce,816.6357429861553
vais,dire,monsieur,807.3432367013422
vais,donner,exemple,240.4730078685025
vais,donner,chiffre,217.36595865852817
vais,mettre,droits,132.0508930482669
maires,petites,communes,170.45318474140112
congrès,front,national,19060.76211565611
plan,économique,plan,260.5525752018338
avis,peuple,français,2446.168550241843
forfaiture,quatre,plus,100.56670362486648
vaste,zone,libre,130.3222157323973
entre,nicolas,sarkozy,6901.433037927424
entre,milliards,euros,2397.4673485671665
entre,tours,élection,341.05539461602064
entre,immigration,insécurité,328.9809156744309
entre,homme,femme,202.05168834138703
entre,citoyens,français,196.59327408105332
entre,maintient,territoire,185.92471931845557
entre,différents,partis,140.27884840018356
entre,leurs,mains,127.73519641210052
entre,français,étrangers,53.33462802506602
gagner,deuxième,tour,1450.8253819086963
gagner,nous,allons,402.78531587105834
dignité,sociale,moyen,96.79526364869093
celles,front,national,19043.273225527955
celles,allons,gagner,156.47480000415425
principe,préférence,nationale,939.142782410187
principe,souveraineté,états,107.03117352098587
concurrence,déloyale,pays,1065.6082606427876
concurrence,internationale,déloyale,713.1432614344014
concurrence,sauvage,pays,273.6124502393362
concurrence,libre,faussée,175.1241186222128
concurrence,effet,bénéfique,109.27663728380139
corruption,politico,financière,132.99957021680848
temps,temps,suis,294.82482366877997
temps,désinformation,diabolisation,169.06544029725615
temps,chômage,massif,119.35119717981128
temps,faire,bilan,90.30712323459747
garde,sceaux,arpaillange,243.0876746193455
marché,travail,marché,308.7033805772357
second,tour,élection,1355.6910668813857
second,tour,élections,1273.7659655668294
élire,président,république,4223.484505999006
parti,front,national,19020.688903711103
parti,socialiste,voilà,2020.3651948285567
successions,ligne,directe,247.6978826392414
furent,principes,objectifs,154.4431813324291
rôle,président,république,4121.89433854904
rôle,premier,plan,192.62809025109954
rôle,jouer,monde,149.7911142596203
sympathisants,front,national,19064.27327331883
couleur,peau,religion,276.1143019581521
pèse,baisse,salaires,635.8686731414684
décidons,plus,mêmes,146.6870496451429
candidate,élection,présidentielle,2287.490373248081
préférence,nationale,réponse,952.0566843750689
préférence,nationale,embauche,949.7322280061289
préférence,nationale,emploi,936.427149554228
entrer,union,européenne,4330.891932295757
entrer,droits,produits,100.57988987840437
réduire,coûts,prix,125.66116902927968
article,disposant,toute,122.30398517742674
occurrence,jean,marie,2850.958732173717
1974,regroupement,familial,700.4748518298964
bourdin,monsieur,bourdin,487.643561159958
henri,meurt,henri,203.2204288473621
henri,angleterre,proclamé,172.31054028960423
jeunes,gens,jeunes,196.6042043521382
jeunes,gens,pays,145.93697128650254
bénéfique,réduire,coûts,153.43904973841143
jean,marie,chevallier,2960.983305590704
jean,marie,avait,2860.6169283293093
jean,marie,candidat,2844.284925840726
jean,françois,copé,412.6372335487539
jean,pierre,stirbois,321.47976605348714
jean,claude,martinez,310.2216470101596
jean,michel,dubois,208.8833958613296
2009,sera,chargé,107.84947199994191
lettre,jean,marie,2895.225055435627
bonne,dépense,publique,425.31624930177753
bonne,gestion,argent,191.18529962064343
national,front,national,19042.043577701643
national,assemblée,nationale,1439.7721864619475
national,veut,dire,1317.545401395434
national,vive,france,446.86743815610146
national,conseil,régional,382.4607545917763
national,vive,république,343.94720487374866
national,rassemblement,bleu,306.7828493956305
national,union,patriotique,292.2124735809703
2007,2013,delà,120.84555958007324
2000,lionel,jospin,438.60661338639966
agit,front,national,19029.599760535883
donner,pouvoir,achat,2200.685260466515
