first,second,third,likelihood_ratio
deuxième,guerre,mondiale,125.23691596709921
campagne,élections,européennes,133.67242152859802
certain,nombre,gens,665.3427945463254
connu,parti,socialiste,187.97041133684934
vous,savez,suis,215.42301954111605
vous,êtes,train,162.6939609907974
banque,centrale,européenne,122.1209411822802
président,front,national,980.8312974532855
suis,pupille,nation,127.59337737000185
vice,premier,ministre,160.94390872654589
