first,second,third,likelihood_ratio
paris,espace,charenton,140.97471331854555
certain,nombre,gens,531.7413492309505
certain,nombre,autres,518.8127564499217
voulez,faire,club,98.26636485359467
autres,pays,européens,116.6797355052182
plus,grand,meeting,110.23998441648435
