first,second,likelihood_ratio
peuple,français,18.297631476179617
algérie,française,26.797560591978872
premier,ministre,35.10510093045722
front,national,135.84549260275276
dimanche,prochain,41.83521760054978
jacques,chirac,33.517451433830956
président,république,37.387878029660385
