word,raw_frequency
sécurité,2
résolu,1
présent,1
inverse,1
jolie,2
obédience,1
conditionnel,1
regagné,1
choses,2
tenus,1
rarement,1
épreuve,1
dérisoire,1
tour,1
chirac,5
municipalité,1
bénédiction,1
résolus,2
officiellement,1
amis,1
référendums,2
seront,1
démocratique,1
sanctionné,1
surtout,1
victimes,1
toute,3
européen,1
fiscalité,2
avait,4
toujours,1
fragile,1
ensuite,1
vérité,1
pense,2
amsterdam,1
près,1
constate,1
garder,1
crédités,1
réduction,1
enfin,3
verra,1
sondages,2
après,1
trahison,2
remplacé,1
adversaires,1
innocent,3
savez,2
sanctionneront,1
contraire,1
croient,1
insécurité,2
candidat,1
france,2
somme,1
constitutionnel,1
consacré,1
apercevront,1
graves,1
suffrages,1
socialiste,1
intervenue,1
uniment,1
promis,1
longueur,1
assemblée,1
gouvernants,1
illégalités,1
justifie,1
celle,2
violations,1
conseil,4
savoir,1
vitrolles,1
travail,1
barre,1
écoutez,2
français,3
trouve,1
prêt,1
départementaux,1
avons,6
certains,1
aura,1
française,2
certaine,1
certain,5
politique,9
mantes,2
euphorie,1
fais,1
affronter,1
delà,1
front,4
traité,1
remercie,1
aujourd,2
délégués,1
disposition,2
finie,1
départ,1
ordinaire,1
vème,3
perdues,2
quelque,2
souvent,1
rapport,1
condamné,2
travaillé,1
appellent,1
porte,2
massive,1
prochain,1
décision,2
rétablir,1
extravagante,1
franchir,1
changé,1
président,4
remplacerait,1
baron,1
découragent,1
bataille,1
villes,1
suffrage,1
chômage,1
celui,2
précisément,1
constituer,1
précédents,1
taux,1
éducation,1
jacques,3
europe,1
mort,1
sénateurs,1
estimeront,1
suis,1
démontre,1
communistes,1
congrès,4
ores,1
maires,1
candidats,1
autres,1
voit,2
révéler,1
avis,1
élections,4
balance,1
entre,1
permis,2
rattachés,1
cohabitation,1
surcroit,1
loin,1
intérieure,2
revenir,1
européennes,3
dissolution,1
élection,1
ennemi,1
tradition,1
mégret,1
grande,1
retour,1
sorte,2
essayer,1
lois,1
constitué,1
accent,1
réduire,1
article,1
opération,1
parait,2
universel,1
national,5
prête,1
sujets,2
2001,1
2002,1
avais,1
profite,1
dangers,1
songeront,1
donner,1
doute,3
fondamentaux,1
serai,1
elle,1
train,1
sommes,2
dois,2
dire,6
appel,1
méthodes,1
rappeler,1
toutes,1
permise,1
harcèlement,1
écrans,1
vous,1
sort,1
présence,1
députés,2
accord,1
pouvoirs,1
convalescence,1
groupe,1
cantonales,1
nous,4
étant,1
prise,1
effet,2
formation,1
premier,1
élus,2
seraient,1
partie,1
dont,2
marignane,1
ramenés,1
merci,1
cours,1
passe,1
modification,2
voix,2
directement,1
trois,2
juridictions,1
reconstruction,1
mois,3
occurrence,2
ivème,2
pour,1
passer,1
expérience,1
trouvent,1
ecoutez,1
voudrais,1
grands,1
soutiennent,1
opposition,2
environ,1
fondée,1
gagne,1
laquelle,1
moment,4
parlementaires,1
dieu,2
première,1
présidentielle,1
commencer,1
scission,1
rupture,1
campagne,2
permettrait,1
durée,2
importants,1
responsables,1
nationaux,1
bien,13
sera,2
société,1
stirbois,1
civils,1
charles,1
européenne,2
antennes,1
représentation,2
immigration,4
pétrole,1
jamais,2
nationale,2
quatre,1
affaire,2
série,1
œuvre,1
espèrent,1
serais,1
autorité,1
explique,1
frontières,1
etat,1
malgré,1
jospin,4
recours,1
officielle,1
république,6
parlement,1
travaillons,1
occasion,1
peine,1
monopole,1
parle,1
plus,5
conséquent,2
voulu,1
allez,2
crée,2
autrement,1
considérons,1
débarrasser,1
autant,2
responsabilité,1
manière,2
participants,1
problèmes,2
pays,4
mettent,1
partielles,1
année,1
long,1
allons,1
socialo,2
abord,1
mais,2
esquissent,1
chiffre,1
euro,1
désigné,1
hostilité,1
référendum,2
subi,1
beaucoup,5
temps,2
conteste,2
reçu,2
devant,2
provocation,1
combattre,1
prévoir,1
aurait,2
présidentielles,1
préférais,1
courent,1
émergence,1
menée,1
mandats,1
gaulle,1
choqués,1
nombre,3
cernent,1
crise,1
gens,2
présents,1
crespo,1
juridique,1
réforme,1
égalité,1
chevallier,1
retrouveront,1
toucher,1
êtes,1
absence,1
réaffirmerons,1
moyens,1
donné,1
courir,1
monde,1
données,1
socialistes,2
chasse,1
gentil,1
mener,1
troisième,1
assez,2
instant,2
lesquels,1
ailleurs,4
événements,1
déjà,4
était,1
dure,1
étais,1
toulon,2
supérieure,1
communiste,2
confirmé,1
mettrons,1
accompli,1
compromet,1
constitutionnelle,1
vote,1
mandat,4
croissance,1
électorale,1
neuf,1
crois,6
serait,1
millions,1
affrontements,1
listes,1
intéressent,1
législation,1
exceptionnels,1
risques,2
pendant,1
éléments,1
constitution,1
obtenu,1
chasseurs,1
victoire,1
sérieux,1
demi,1
écrasante,1
évidemment,3
traduirai,1
remet,1
contre,1
inférieure,1
faire,4
fondamentalement,1
vague,1
produites,1
combat,1
particulier,1
justement,1
élément,1
