measure,first,second
12.248769107559285,revenu,maternel
10.833731608280441,revenu,parental
10.161306266308946,revenu,habitant
8.709610296451256,revenu,impôt
6.5991536484958715,revenu,travail
3.781703050797958,combats,politique
11.490741897865249,âmes,coeurs
10.280949513308435,acquérir,nationalité
4.875520096668414,pourrais,faire
8.574680716365148,conflits,intérêt
8.036260801581019,conflits,sociaux
7.549145624258008,conflits,intérêts
13.341878511950767,barrières,douanières
4.735699525319912,savait,était
3.3062546022200436,savait,bien
4.108315224608138,imaginez,bien
4.543543313603193,honnêteté,politique
9.639264422575337,différentes,catégories
9.005315070695007,pourra,échapper
4.159313062669003,pourra,faire
2.543309508393879,pourra,plus
10.22144850155977,préférence,communautaire
8.865573074749072,préférence,étrangère
8.202912550122344,préférence,nationale
5.573071463503489,parents,grands
4.910360424030703,parents,amis
4.248251229242843,parents,leurs
3.6850681121884605,parents,soit
2.3671433963483217,parents,français
14.248769107559283,masses,affamées
10.310169652223427,masses,populaires
8.879535297893565,congrès,strasbourg
8.212110636980437,congrès,extraordinaire
5.352288295028696,congrès,parti
4.814713296837322,congrès,front
8.097827209484544,contre,infertilité
7.29047228742694,contre,bagdad
7.249830302929592,contre,ententes
6.747329962400411,contre,trafic
6.638395590847248,contre,discriminations
6.190936613876028,contre,corruption
6.097827209484544,contre,spéculation
5.849899696040959,contre,islamisme
5.812424990622299,contre,meeting
5.812424990622297,contre,discrimination
5.747329962400409,contre,terrorisme
5.6648678022084376,contre,vents
5.6548837136358205,contre,humanité
5.605974113154874,contre,ennemi
5.487329616656252,contre,mariage
5.397387491343453,contre,fraude
5.316467495959886,contre,intervention
5.227462489901143,contre,criminalité
5.190936613876028,contre,ultralibéralisme
5.0534330901260915,contre,plans
4.74027520486646,contre,délinquance
4.705509786705786,contre,délocalisations
4.705509786705784,contre,communautarisme
4.638395590847246,contre,pied
4.558668398376517,contre,injustice
4.2707899215652425,contre,insécurité
4.239846214356973,contre,maastricht
4.120547285984628,contre,mondialisation
4.097827209484546,contre,traité
3.9080026506045265,contre,danger
3.812424990622297,contre,lesquels
3.7579772065999215,contre,nature
3.558668398376515,contre,quelqu
3.4979143672974153,contre,volonté
3.416940288764849,contre,lequel
3.2668367282352833,contre,immigration
3.241401680859017,contre,chômage
3.120547285984628,contre,socialistes
3.1154673686202763,contre,front
3.103473772625687,contre,concurrence
2.9685441925395786,contre,sentiment
2.833384609257944,contre,constitution
2.812424990622297,contre,projet
2.7473299624004106,contre,candidats
2.6799746945986485,contre,intérêts
2.6449682447707303,contre,ensemble
2.4979143672974153,contre,laquelle
2.4183471099790985,contre,jean
2.3496343598950844,contre,monnaie
2.206803019335048,contre,toute
2.149459977899866,contre,justice
1.9861698632214129,contre,nation
1.9329202828088583,contre,candidat
1.8124249906222971,contre,seule
1.6894974687171533,contre,contre
1.652398450246217,contre,toutes
1.3784383885424631,contre,droit
1.1700492474022006,contre,celui
1.1034737726256871,contre,système
1.0933258172496032,contre,autres
0.8690085189886645,contre,gauche
0.8690085189886645,contre,millions
0.8158971825291026,contre,europe
0.6757624433117329,contre,président
0.6014727209199329,contre,peuple
0.5035026055596958,contre,sarkozy
0.3733133563645943,contre,pouvoir
-0.08385750542024084,contre,france
-0.2725877593951509,contre,pays
-0.7562619703860278,contre,politique
-1.0146122972970062,contre,bien
-1.3321025318687276,contre,français
5.83347116623308,vivons,aujourd
13.306484605415571,endettement,perpétuité
9.060107543535384,revenir,arrière
6.897959892684796,revenir,principe
5.5291454101665956,revenir,monnaie
1.8732611235148227,revenir,france
9.98455651052821,effacer,bénéfice
8.996381945925,capitalisme,populaire
8.663806606838127,capitalisme,financier
6.014303853922263,catastrophe,économique
11.429341353201105,mont,saint
11.628872816728743,secrétaire,départemental
9.081878166206604,secrétaire,général
7.473594591250832,secrétaire,parti
6.030312712606863,secrétaire,etat
11.18310218991029,votez,utile
6.339052467872003,lorsque,allez
6.255636459684366,lorsque,serai
5.6354454706522255,lorsque,intérêts
5.602086873705797,lorsque,vois
5.502551200154883,lorsque,certains
4.725745341456886,lorsque,vérité
2.447124140821092,lorsque,suis
1.3272927544095303,lorsque,france
10.699607328265975,vote,protestation
8.114644827544815,vote,adhésion
7.523968675629268,vote,étrangers
6.314176291072453,vote,immigrés
5.684656986800004,vote,budget
4.647945208443483,vote,vote
4.626358346235337,vote,public
2.869250580846753,vote,front
2.5876023027528454,vote,soit
1.269677586912703,vote,français
0.27824375046219885,vote,plus
2.6294661521435962,apparait,plus
13.465867229226221,orléans,écrase
8.658512307168616,enfants,adolescents
6.588122979277214,enfants,écoles
5.8040891314542336,enfants,petits
5.162086481049116,enfants,femme
4.940066800973206,enfants,école
4.326315876827426,enfants,patrie
2.3320828200463133,enfants,leurs
1.9432856979713904,enfants,faut
1.284182514321433,enfants,france
1.0359374878729461,enfants,français
0.3534277224446676,enfants,bien
10.61376592433853,outre,atlantique
7.384947233842654,outre,étranger
11.411419445203846,coûtent,cher
13.291837829451172,bonnet,rose
10.706875328730016,bonnes,volontés
9.93820087483647,bonnes,âmes
9.706875328730014,bonnes,réponses
8.739296806422388,bonnes,questions
7.880904728505065,élus,locaux
5.581344446646154,élus,élus
4.821377027118334,élus,front
3.874752501523467,élus,conséquent
3.254914959523852,élus,peuple
7.919786255137971,ajouter,constitution
3.4907418978652487,socialiste,pendant
2.7117410839018277,socialiste,voilà
1.8205321105255798,socialiste,aujourd
1.4896968452727286,socialiste,crois
1.3937174434703827,socialiste,bien
8.816923320593887,priorité,accès
8.382520496448112,priorité,embauche
7.981982566864382,priorité,donnée
7.897093669277869,priorité,absolue
6.779910129907531,priorité,nationale
3.3334125390357663,priorité,français
15.336231948809623,dubois,yann
7.6349254868509995,supprime,frontières
4.209124274532634,mène,politique
9.429341353201103,rendez,électoral
7.185638425619244,rendez,compte
5.098947285398749,mentir,français
11.893288452960897,clientèles,électorales
13.943914526030863,palais,bourbon
10.855105259073008,etant,entendu
10.1596432170863,élévation,niveau
3.686049680509967,accomplir,plus
10.280949513308434,abandon,progressif
7.1387695023490245,abandon,souveraineté
8.83091659267339,programme,cohérent
7.64536093951731,programme,présidentiel
7.090560409306404,programme,commun
6.670451920480142,programme,réformes
5.492114679221629,programme,2007
5.333416933202567,programme,économique
4.466534309758238,programme,front
3.9906014718413836,programme,celui
3.5317983806941093,programme,gouvernement
2.405309851684354,programme,était
1.6492527547743094,programme,politique
0.9758649285844854,programme,bien
12.943914526030866,minorités,visibles
11.280949513308434,minorités,religieuses
7.739421010721973,financement,public
13.488235042254672,emprisonnée,rouen
12.804850488293312,fondamentalistes,islamiques
10.748266959926942,fondamentalistes,islamistes
12.220754731389688,sacrifices,inouïs
13.313864135781172,fruits,légumes
12.898826636502326,fruits,vénéneux
6.249211177438918,fruits,travail
9.458692176933516,ancien,officier
8.29822750474027,ancien,secrétaire
7.596620085166842,ancien,ministre
7.119890263481757,ancien,député
5.709052752732196,ancien,président
5.313734091007779,ancien,premier
4.551801581324996,ancien,système
12.126778583180672,guerres,mondiales
10.541816082459517,guerres,civiles
8.457159297340867,quatrième,puissance
13.599266354643419,cheval,troie
7.3184955845128155,cheval,part
4.0432201963862475,désir,bien
5.05768569465225,maréchal,france
8.851073505053957,mettrais,place
10.032451200632522,paris,blessée
9.369486187910091,paris,1957
6.3320114824914295,paris,espace
5.692601197747898,paris,bruxelles
5.15798208271638,paris,conseil
3.740896754788679,paris,conséquent
2.3331679515240076,paris,suis
1.611087622828741,paris,plus
1.504974194572128,paris,bien
7.8809047285050635,chiffrage,projet
7.493881605395815,chiffrage,plan
10.976482388487296,lionel,jospin
8.377775899601364,médicale,etat
7.626286568577127,institution,droits
10.512768204195243,marchés,financiers
7.143939134338858,marchés,publics
2.6145808866726554,marchés,suis
4.694947851026589,pourront,faire
3.2424430290343516,pourront,plus
8.590277571416163,trésor,intérêt
8.80290221650379,beau,métier
7.612571004399639,beau,succès
4.302851967207495,beau,pays
6.662628415640848,changer,changer
6.59223908774945,changer,avis
6.5065092137235645,changer,modèle
6.3000583362561375,changer,choses
5.112431333080368,changer,constitution
3.978130241368776,changer,situation
3.429967658850572,changer,rien
3.094943906351528,changer,europe
2.6747878468814434,changer,politique
2.5076656827561443,changer,suis
13.248769107559282,gloire,immortelle
6.933042351840239,garantie,sécurité
6.731369890650763,rassembler,ensemble
4.228230302343711,rassembler,français
6.683984488775758,représente,population
5.2795942336964234,représente,milliards
2.1801587507800093,représente,plus
7.372131790960349,nation,millénaire
6.487609008380286,nation,protège
6.487609008380286,nation,souveraine
6.317684006937975,nation,structure
4.866120631634015,nation,française
4.863118143472491,nation,père
4.805784968406542,nation,mondialisme
4.517982657423804,nation,disparition
4.254948251590008,nation,patrie
4.0502036960729875,nation,vive
3.98298861597673,nation,libre
3.9432884921564746,nation,cadre
3.8437528186055587,nation,identité
3.8089110693932575,nation,nation
3.5988657594820275,nation,reste
3.3860709819182233,nation,souveraineté
3.383571942594429,nation,peuple
3.014579786342267,nation,etat
2.721632327555014,nation,république
2.712821948779112,nation,celle
