measure,first,second
5.600954913839569,rendre,peuple
10.810291182350573,droits,douane
10.350859563713271,droits,douanes
13.015992413118411,pétrolières,gazières
4.542885857584041,esprit,france
10.100881310704928,premières,victimes
5.117369433493494,milliers,gens
9.36391571653872,union,patriotique
9.100881310704928,union,européenne
5.378415286233837,union,nationale
8.48944659862258,après,midi
5.827862816298511,après,élection
4.020507894240907,après,autres
7.100881310704924,unité,nationale
14.14527543006338,valises,billets
6.09542688061282,français,connaissent
5.8323924747790254,français,commencent
5.694888951029091,français,attendent
5.66246747333671,français,vivent
5.610000053442576,français,comprennent
5.41735497550018,français,conscients
5.154320569666387,français,savent
5.131952756637931,français,sachent
4.832392474779022,français,rendent
4.188536285004297,français,origine
3.4173549755001797,français,auront
3.2880719585552143,français,doivent
3.0775049726155537,français,soient
2.925501879170506,français,vérité
2.9255018791705023,français,besoin
2.610000053442576,français,face
2.5844649613354402,français,étrangers
2.534711926138339,français,liberté
2.522537212192237,français,droit
2.1458919475958034,français,voyez
2.120897568128939,français,situation
2.051032761254362,français,abord
1.9910902207980836,français,aller
1.866608190116935,français,déjà
1.8100246617505675,français,vais
1.8026451313849723,français,celui
1.6491706507232529,français,sera
1.510464379891662,français,peuple
1.237445885485247,français,écoutez
1.0103907767570206,français,ailleurs
0.9900421313652146,français,faut
0.9606583245841236,français,crois
0.8414376143820306,français,français
0.8323924747790237,français,conséquent
0.7449296335286846,français,plus
0.5797270423287735,français,pense
0.4984917382255851,français,soit
0.3088305187220115,français,beaucoup
0.10447202021582314,français,france
0.08554229168097649,français,faire
0.03797660842891659,français,suis
-0.457626372153598,français,dire
-0.6138637551105397,français,bien
6.096788556071042,présidente,front
5.38760763210613,laquelle,trouve
11.297278523508432,logements,sociaux
10.287294434935808,baisse,tipp
