#doc name topic proportion ...
0	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1997/0	6	0.41610906366062944	9	0.35085027838477084	1	0.12912287058240965	7	0.04459284346931245	0	0.04058280704532867	5	0.012571191498543395	3	0.004442686585030236	4	7.580526621724905E-4	2	7.224416422800101E-4	8	2.477644695228733E-4	
1	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1997/1	6	0.41188444789955586	9	0.295481205382852	1	0.28504309609608397	5	0.002021029425079022	7	0.0015435675959352625	0	0.001077142443472185	3	9.635805588539655E-4	4	8.710732440651789E-4	2	8.301528592817347E-4	8	2.8470449482079457E-4	
2	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1997/2	6	0.41862473036887005	9	0.2422812915806221	7	0.15823752968730356	0	0.06218968844425369	4	0.035226595729177766	5	0.03246390374837708	1	0.026108707164593483	2	0.02371475413524448	3	8.898727400433676E-4	8	2.629264015145407E-4	
3	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1997/3	1	0.34302382844766055	6	0.3083474258431691	9	0.1422464127393996	0	0.10047268361760345	5	0.031011395600867308	3	0.025812465852386786	4	0.01743699677308706	2	0.017396076388303615	7	0.01396801024270167	8	2.8470449482079457E-4	
4	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1997/4	1	0.4157130178725821	9	0.24486180101042443	6	0.14368608598968474	4	0.09886406298301575	3	0.06170952113061173	5	0.025343562175917333	0	0.007649393984753507	7	0.00126145568692892	2	6.784290160786503E-4	8	2.326701500029281E-4	
5	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1998/0	1	0.3626389162561733	6	0.3092452681945348	9	0.24493678736037086	4	0.06871501109928327	8	0.00825979616804034	5	0.0019484058546961342	7	0.0014881011150651153	0	0.0010384364607263674	3	9.289553031960587E-4	2	8.003221879137284E-4	
6	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1998/1	9	0.3050993122217064	1	0.3027063110532836	6	0.25500572069088506	0	0.06097726185409808	3	0.03325982504427488	5	0.01603975189138882	4	0.014762880374992977	7	0.010911037874781556	2	9.217729838513315E-4	8	3.16126010737242E-4	
7	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1998/10	6	0.5444118361317308	1	0.31817494315412775	9	0.12568048921037775	4	0.005012554126320649	5	0.002021029425079022	7	0.0015435675959352625	0	0.001077142443472185	3	9.635805588539655E-4	2	8.301528592817347E-4	8	2.8470449482079457E-4	
8	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1998/11	6	0.3621866773124902	1	0.347165309329916	9	0.22507603038450902	0	0.030067508619260472	5	0.0185869529541009	7	0.009826529360446201	2	0.0049716337415372045	3	9.635805588539655E-4	4	8.710732440651789E-4	8	2.8470449482079457E-4	
9	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1998/12	1	0.41249699607789236	9	0.29168596695213733	6	0.17784888441263882	2	0.08441259361991431	0	0.02312537291209618	3	0.00541927497284984	5	0.0021454225985463628	7	0.0016385732743964918	4	9.246872903562279E-4	8	3.0222788917206184E-4	
10	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1998/13	1	0.5206626731980091	6	0.1548750170779276	9	0.11393870955950154	0	0.09556833520135992	2	0.08630985098003412	7	0.019656200953851986	5	0.006688842891571732	3	0.0010458788140079982	4	9.454705608636716E-4	8	3.0902076287224743E-4	
11	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1998/14	1	0.5645259327541673	9	0.13367599909964356	2	0.11304618853344985	6	0.11005161122554592	5	0.038034213616851754	7	0.013520065500330003	3	0.012958678259453755	8	0.012301573296552511	0	0.0010425992060349957	4	8.431385079703577E-4	
12	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1998/15	1	0.5733465934055436	6	0.21167193733966427	9	0.1428361391648546	7	0.051821442605236086	5	0.011336927936462	4	0.005515044011792658	0	0.0011851219623795796	3	0.0010601759217088286	2	9.133725921110208E-4	8	3.132450602472428E-4	
13	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1998/16	1	0.5736014935260387	6	0.2946641598807073	9	0.10925307598641097	8	0.015681615992777412	5	0.0018808205432669415	7	0.0014364826203570457	0	0.0010024157048717996	3	8.967321740574444E-4	4	8.106425526505672E-4	2	7.72561018861874E-4	
14	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1998/17	1	0.4723266064405683	9	0.24190999085908585	6	0.23031160206937068	0	0.02910326373626077	5	0.009973549086625979	7	0.0055027327774083545	3	0.004941345536532107	4	0.004851804869431183	2	8.035304125467489E-4	8	2.7557421217003604E-4	
15	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1998/18	1	0.45932222560082747	6	0.2688472464401124	9	0.23554942614089788	3	0.013278041693961707	5	0.010219344747785698	2	0.009038251135221586	7	0.0015308873148406623	0	0.001068293806717877	4	8.639174488685071E-4	8	2.823656707662274E-4	
