word,raw_frequency
estivale,1
siècle,2
peuple,9
gesticulations,1
féodalité,1
dernières,1
cantonales,1
écurie,3
traversées,1
travaillent,1
société,3
diversion,1
tromper,1
expression,1
décorations,1
formation,1
mains,1
clarté,1
gaiement,1
subissons,1
apprend,1
sûre,1
prétend,1
christianisme,2
sait,1
exiger,1
garant,1
nouvelle,2
indignation,1
citoyens,1
remobilisation,1
brise,1
présidentiels,1
fondamentalement,1
sympathique,1
fédérer,1
violentées,1
tenir,2
heureusement,1
peuples,1
celle,2
feuilleton,1
doivent,2
performante,1
offrir,1
presque,1
civilisation,2
campagne,5
soldats,1
serait,1
retour,1
laboureurs,1
établissent,1
gouvernementales,1
territoire,1
place,1
logique,1
libérales,1
prêcheront,1
candidate,1
réaliser,1
fixé,1
table,1
durer,1
parfaire,2
dotant,1
commence,1
chimériques,1
tranchée,1
craignent,1
ailleurs,4
candidats,3
chateaubriand,1
mètres,1
soit,4
montrons,1
était,3
selon,1
séquence,1
tient,2
injuste,1
quinze,2
novembre,1
records,1
moral,1
première,3
combat,2
description,1
horizon,1
premier,3
énergies,1
mouvement,4
porte,1
rapport,1
protection,1
pouvoir,6
individus,2
prêchant,1
honnêtes,1
bruno,2
rapprocher,1
devez,1
étudiant,1
avons,7
conter,1
profonds,1
évoquer,2
permit,1
remobiliser,1
libération,1
mille,2
position,1
destructeur,1
steeve,1
formuler,1
siège,1
davantage,1
refuser,1
féodalités,1
évangile,1
appuyant,1
possible,1
politique,12
montrant,1
satisfont,1
déplacements,1
partisans,1
professionnelles,1
claire,1
élus,1
aller,1
sport,1
hénin,1
prêts,1
veule,1
rendez,2
terme,2
charte,2
chemin,1
relate,1
forces,2
plume,1
perspectives,1
parlent,1
durant,1
général,1
voyons,1
dois,1
inclinaison,1
mécanisme,1
gardien,1
encouragé,1
victorieusement,1
harmonie,1
libérait,1
hasard,1
janvier,2
concrètement,1
militantes,2
avenir,2
repassera,1
inaction,1
beaumont,1
gollnisch,1
clef,1
séculier,1
insécurité,1
œuvre,1
honte,1
lance,1
nécessité,1
compatriotes,3
risque,1
militante,2
entreprise,1
ramasser,1
réforme,1
fini,1
poursuit,1
mitterrand,1
complet,1
adressés,1
conversions,1
douter,1
correspondons,1
réussir,1
course,1
avantages,1
réalité,2
reflet,2
échange,1
sécuritaires,1
cadres,1
calendrier,1
démarchage,1
échouons,1
puisse,1
volontés,1
brille,1
réflexion,1
irremplaçable,1
cohésion,1
engloutis,1
faire,8
nous,7
abandonnent,1
déracinement,1
renverse,1
incendies,1
tragique,1
remarquable,1
service,1
protestant,1
citoyen,1
frontistes,1
savoir,2
attendre,1
précédés,1
inévitables,1
coureur,1
directement,1
priorité,1
automne,1
mécaniquement,1
projet,1
individualisme,2
usines,1
angélisme,1
disponibles,1
sociale,1
certains,1
disent,1
gaxotte,2
appui,1
événements,1
femmes,1
concourt,1
effondrer,1
fragiles,1
humiliée,1
conduire,1
caste,1
vertus,1
honneurs,1
lourde,1
demeure,1
ampleur,1
michel,1
pacifique,1
porteront,1
effroyable,1
successeur,1
sarkozy,3
personnalités,1
élever,1
semaines,1
nationale,3
occasion,3
prennent,1
incertaine,1
détournera,1
servitude,1
grâce,2
unis,2
agrégat,1
aimons,1
vous,3
période,2
fondamentaux,1
communication,1
vital,1
dépasse,1
phénomène,3
massacrés,1
fallu,1
combattons,1
reste,1
électoral,1
seront,6
attirance,1
terrible,1
modes,1
armés,1
oripeaux,1
carolingiens,1
réalisé,1
jusqu,1
amis,6
armée,1
exemple,1
renoncer,1
droits,1
embastillait,1
internes,1
embastille,1
professionnalisé,1
forts,1
conclure,1
nord,1
spectacle,1
pire,1
congrès,3
prochain,1
exposés,1
apparaissent,1
dans,4
devoir,2
passionnés,1
spéciales,1
humilité,1
renonce,1
escalier,1
autant,1
génie,2
