first,second,third,likelihood_ratio
mesdames,messieurs,permettez,629.2906356870423
avez,oublié,gouvernait,181.0367563576188
faut,bien,dire,64.60960196655367
messieurs,permettez,abord,104.75032277785456
pensent,avez,oublié,223.44939270678248
français,origine,étrangère,102.49384945371649
