word,raw_frequency
pétrole,1
cantonales,1
société,1
antennes,1
inverse,1
troisième,1
lesquels,1
ennemi,1
étais,1
obtenu,1
nationaux,1
combat,1
intérieure,2
politique,9
élus,2
revenir,1
affaire,2
reconstruction,1
officiellement,1
fondamentalement,1
chasse,1
toulon,2
constitutionnelle,1
suffrages,1
choqués,1
remplacé,1
prévoir,1
europe,1
présidentielle,1
juridique,1
conseil,4
vote,1
toucher,1
sérieux,1
partie,1
porte,2
conditionnel,1
accompli,1
environ,1
campagne,2
avis,1
crise,1
parlementaires,1
résolu,1
serais,1
serait,1
importants,1
fondamentaux,1
première,1
sorte,2
gens,2
changé,1
occurrence,2
national,5
tour,1
modification,2
expérience,1
ailleurs,4
candidats,1
présents,1
était,1
quelque,2
illégalités,1
départementaux,1
réduction,1
appel,1
contraire,1
réduire,1
demi,1
subi,1
formation,1
aujourd,2
considérons,1
sénateurs,1
mettrons,1
élément,1
surcroit,1
constituer,1
français,3
sujets,2
suffrage,1
rapport,1
voix,2
mener,1
conséquent,2
découragent,1
voit,2
constate,1
pouvoirs,1
premier,1
soutiennent,1
départ,1
permis,2
députés,2
france,2
européen,1
prêt,1
croient,1
prête,1
seront,1
bénédiction,1
allons,1
allez,2
front,4
listes,1
uniment,1
jolie,2
remercie,1
exceptionnels,1
donner,1
crédités,1
dois,2
année,1
millions,1
autant,2
rétablir,1
chevallier,1
toute,3
opération,1
assez,2
train,1
crespo,1
dieu,2
savez,2
chirac,5
affronter,1
insécurité,2
œuvre,1
victoire,1
pense,2
plus,5
temps,2
bien,13
réforme,1
euphorie,1
commencer,1
provocation,1
grands,1
dangers,1
méthodes,1
ensuite,1
participants,1
fondée,1
élection,1
instant,2
rupture,1
vague,1
passer,1
autres,1
élections,4
juridictions,1
décision,2
marignane,1
disposition,2
communistes,1
ores,1
préférais,1
avons,6
communiste,2
officielle,1
seraient,1
intervenue,1
égalité,1
jospin,4
faire,4
nous,4
ecoutez,1
regagné,1
groupe,1
socialiste,1
apercevront,1
dissolution,1
choses,2
savoir,1
rarement,1
directement,1
retrouveront,1
reçu,2
nationale,2
sanctionneront,1
certaine,1
condamné,2
mort,1
graves,1
socialo,2
parlement,1
doute,3
sommes,2
certains,1
assemblée,1
accord,1
événements,1
traité,1
sort,1
conteste,2
mandats,1
cours,1
civils,1
pays,4
évidemment,3
opposition,2
justifie,1
pour,1
2001,1
2002,1
traduirai,1
sondages,2
réaffirmerons,1
trouve,1
moyens,1
chiffre,1
mettent,1
hostilité,1
occasion,1
article,1
quatre,1
crois,6
lois,1
vous,1
loin,1
songeront,1
sanctionné,1
massive,1
produites,1
problèmes,2
désigné,1
constitutionnel,1
beaucoup,5
remplacerait,1
somme,1
congrès,4
données,1
long,1
mois,3
mantes,2
suis,1
risques,2
autrement,1
présence,1
précédents,1
amis,1
révéler,1
étant,1
innocent,3
toutes,1
européennes,3
trouvent,1
monde,1
absence,1
villes,1
estimeront,1
parait,2
travail,1
prochain,1
ordinaire,1
victimes,1
précisément,1
municipalité,1
espèrent,1
socialistes,2
passe,1
fais,1
delà,1
voulu,1
charles,1
partielles,1
êtes,1
justement,1
contre,1
barre,1
ramenés,1
ivème,2
toujours,1
mandat,4
vitrolles,1
verra,1
cernent,1
déjà,4
neuf,1
souvent,1
malgré,1
surtout,1
confirmé,1
épreuve,1
électorale,1
intéressent,1
dire,6
peine,1
effet,2
longueur,1
vème,3
celui,2
jamais,2
éducation,1
sera,2
euro,1
celle,2
président,4
retour,1
enfin,3
vérité,1
devant,2
dont,2
courent,1
délégués,1
harcèlement,1
écoutez,2
rappeler,1
constitué,1
chasseurs,1
mais,2
combattre,1
baron,1
autorité,1
scission,1
franchir,1
adversaires,1
violations,1
gagne,1
consacré,1
gentil,1
résolus,2
après,1
république,6
série,1
aura,1
prise,1
particulier,1
éléments,1
balance,1
tenus,1
aurait,2
dure,1
merci,1
mégret,1
frontières,1
stirbois,1
laquelle,1
référendums,2
travaillé,1
courir,1
croissance,1
sécurité,2
grande,1
obédience,1
etat,1
recours,1
entre,1
présent,1
serai,1
manière,2
parle,1
gaulle,1
universel,1
débarrasser,1
près,1
inférieure,1
française,2
appellent,1
bataille,1
donné,1
législation,1
crée,2
profite,1
écrans,1
représentation,2
moment,4
émergence,1
maires,1
démontre,1
écrasante,1
européenne,2
compromet,1
remet,1
référendum,2
nombre,3
trahison,2
accent,1
perdues,2
permettrait,1
chômage,1
rattachés,1
esquissent,1
démocratique,1
gouvernants,1
avait,4
immigration,4
convalescence,1
avais,1
essayer,1
menée,1
supérieure,1
présidentielles,1
taux,1
tradition,1
jacques,3
explique,1
amsterdam,1
durée,2
responsables,1
travaillons,1
voudrais,1
extravagante,1
elle,1
fragile,1
dérisoire,1
permise,1
certain,5
fiscalité,2
finie,1
cohabitation,1
monopole,1
trois,2
candidat,1
abord,1
affrontements,1
responsabilité,1
promis,1
garder,1
pendant,1
constitution,1
