first,second,third,likelihood_ratio
moyen,prospérité,solidarité,152.91855653214617
moyen,liberté,individuelle,152.804114088152
moyen,oppression,pauvres,122.45385208444286
plusieurs,assistances,irrésistiblement,168.75564989394218
ravagent,pays,paris,112.06258250496228
dépassent,feignons,organisateurs,258.8992747936797
compagnons,armes,connétable,216.70561744517772
soient,leurs,origines,130.1464411578956
soient,leurs,opinions,99.15347059060016
cause,excès,injustices,123.659259860277
continent,boréal,brest,191.5041825263499
secours,libérer,france,107.0186982394953
1431,bûcher,rouen,343.0237559141009
lâchetés,plus,basses,174.14135949829995
plan,économique,plan,260.5528103632507
pompes,aspirantes,immigration,470.1462928951214
pompes,aspirantes,dire,461.9175247970742
michel,dubois,yann,205.93661553744167
françois,hollande,cherche,1637.9527199314757
françois,hollande,nicolas,1634.6037610516514
françois,hollande,allait,1633.0580531320718
françois,hollande,président,1620.1339150611132
assume,assez,bien,139.9338094630201
géographie,histoire,religion,159.9213224214152
anciens,compagnons,armes,204.27047503290373
jugée,tribunal,ecclésiastique,263.2234472392106
supprime,frontières,leurs,97.11676574279343
voter,front,national,19034.238374872024
voter,deuxième,tour,1431.8633985764102
prière,jésus,marie,205.38197198183286
bernard,henri,lévy,166.7427127720428
répondre,appel,offre,278.09779522049473
hausse,pouvoir,achat,2244.8805253672863
installation,jeunes,agriculteurs,284.41720030851945
attribution,logements,sociaux,559.4886095700822
millions,chômeurs,millions,1055.4434440613454
millions,chômeurs,réels,797.7724020770124
millions,chômeurs,pays,766.8078399192598
millions,chômeurs,français,746.3306076387837
millions,pauvres,millions,503.9345888117516
millions,demi,voix,490.45801456625196
millions,crimes,délits,449.0031046639732
millions,emplois,industriels,445.83980522628167
millions,rmistes,millions,418.76759295381686
millions,électeurs,front,376.33238727556636
millions,demi,entre,333.3651489978187
millions,demi,français,325.13631487719204
millions,cartes,vitales,305.26400768575843
millions,travailleurs,pauvres,278.8052554667294
millions,étrangers,pays,255.22199595025594
millions,français,vivent,237.45316930756718
millions,emplois,agricoles,226.6246465319062
millions,vivent,euros,187.83990766805442
millions,fausses,cartes,167.85675622172903
millions,français,pouvoir,165.90397039006254
passer,unanimité,majorité,107.96882513632505
petite,paysanne,lorraine,157.60221727297292
2009,sera,chargé,107.84952441703257
rendent,bien,compte,167.36926706456927
sainte,martyre,plan,233.7675058930173
reste,mois,vivre,84.8410940959928
jours,premier,tour,1031.170470425707
jours,plus,tard,792.1771220449205
majorité,socialo,communiste,370.11392479526097
majorité,qualifiée,conseil,201.54849069360847
dans,temps,chômage,156.42861027843193
dauphin,france,banni,193.41645255559052
reconnait,aucune,communauté,149.22902112874453
arabie,saoudite,qatar,506.5423709977317
amis,front,national,19056.893820466572
amis,nicolas,sarkozy,6903.81409695782
amis,chers,camarades,705.374887944638
amis,militants,sympathisants,200.90726686193693
grandes,entreprises,pétrolières,711.6234006627058
grandes,compagnies,pétrolières,303.4351347660762
grandes,économies,faire,112.98513604995584
simple,bonne,raison,197.65657447879593
général,gaulle,avait,788.9592940589441
général,otan,dire,114.99011367535647
autour,front,national,19030.564571156585
démontrons,paris,plus,109.55786791800406
responsabilité,devant,histoire,85.6874118466401
union,européenne,construite,4348.316271440073
union,européenne,devenue,4340.897799104243
union,européenne,train,4325.8088728782395
union,européenne,année,4321.489480656834
union,européenne,dont,4320.451310424259
union,européenne,réalité,4319.160524403423
union,européenne,aujourd,4311.867296801571
union,européenne,bien,4310.816851289279
enfants,petits,enfants,335.0527176291398
enfants,france,doivent,59.14095307939202
quelque,chose,extraordinaire,1990.153086192347
quelque,chose,important,1987.2720178768627
quelque,chose,assez,1973.4625889978217
quelque,chose,crois,1955.6486792686196
quelque,chose,beaucoup,1944.814878801542
quelque,chose,bien,1934.3885190392584
priorité,nationale,absolue,359.2644145637569
priorité,accès,logement,354.18871059798226
priorité,accès,emploi,299.67501174640967
école,nationale,magistrature,134.35682602352034
école,usine,chômeurs,113.12417361424515
françaises,français,chers,191.59760043270916
jeanne,sait,lire,100.75963963909092
bourdin,monsieur,bourdin,487.6438452556897
chaque,nomination,responsable,137.37573485385718
conseils,généraux,ainsi,804.5610584991814
conseils,régionaux,conseils,468.8553292136261
mandelson,commissaire,européen,339.5098081939428
système,protection,sociale,1456.4152381780646
système,bout,souffle,320.35485483084267
système,monétaire,international,157.0421381442034
condamné,prison,ferme,279.0118224887106
gagné,bataille,idées,165.9165212057884
prêter,trésor,intérêt,302.9815217435288
intérieur,front,national,19026.464039038598
résultats,toujours,plus,279.43883877458245
relancer,pouvoir,achat,2216.162944595023
relancer,machine,économique,116.7639242477174
question,intérêt,france,111.74493448983606
réservées,familles,françaises,267.9145458378449
cauchon,condamnée,mort,228.74352809901035
reconnu,front,national,19043.210036938417
jeunes,gens,jeunes,196.60441453314888
jeunes,gens,pays,145.93712805899838
villes,plus,million,83.07881969416741
libère,orléans,écrase,233.93250792601165
jamais,cotisé,pays,125.21327669595277
jamais,patrie,céleste,118.86712628336139
jamais,entendu,parler,100.65016440347259
poser,question,savoir,621.4979678180711
pouvoirs,publics,successifs,761.4514884302711
colère,légitime,peuple,142.3083606471398
revenu,impôt,revenu,771.9986345223313
tout,monde,sait,621.4432084583227
tout,monde,voit,499.1637583119848
tout,perdu,presque,151.7926898602644
tout,sauf,réprimer,130.4561043809014
centaines,milliers,clandestins,808.6837961247941
tour,élection,présidentielle,2395.9417613238193
tour,deuxième,tour,1427.2292348227836
tour,élections,présidentielles,773.1178675670404
tour,élections,cantonales,479.47857068258895
tour,passe,passe,124.93725445047201
tour,france,oubliés,113.9765364971022
pape,martin,sera,198.05494567988933
regarde,suis,modeste,146.2212386007679
fabius,strauss,kahn,1337.2184124450398
productivité,concurrence,effet,111.18464979344436
déloyale,pays,coûts,146.36641383540717
seront,premiers,bénéficiaires,129.90320817537037
furent,principes,objectifs,154.4432525318487
contre,front,national,19142.510171474467
contre,jean,marie,2835.484357032549
contre,concurrence,déloyale,982.8938094598661
contre,constitution,européenne,917.1562576145474
contre,mariage,homosexuel,580.536908753971
contre,vote,étrangers,403.6991071604979
contre,mondialisation,sauvage,375.3864056655929
contre,plans,renflouement,356.6455535825057
contre,traité,rome,351.2922627943166
contre,immigration,clandestine,323.77934200208813
contre,insécurité,contre,314.8272829814652
contre,vents,marées,246.52984982628135
contre,trafic,drogues,226.35966850018463
contre,rassemblement,national,206.80751757130096
contre,ennemi,avenir,91.7061615007983
évêque,pierre,cauchon,160.29184345551428
suppression,impôt,revenu,741.5118574247184
suppression,aide,médicale,667.0763327465183
suppression,double,peine,347.90081594407076
suppression,service,militaire,264.19760209311005
inscrire,constitution,république,141.2827753004267
puissance,économique,monde,155.3748225816844
semaines,plus,tard,759.7123358539475
semaines,quelques,mois,574.8978553408177
bureau,politique,bureau,723.4892886832192
bureau,politique,unanimité,718.865301504263
bureau,politique,front,674.0294435017452
dont,sait,bien,551.4693477488577
dont,voit,bien,392.31094826304746
dont,sait,pertinemment,390.9156491478651
dont,puisse,dire,352.8022811259113
dont,parle,jamais,190.1582676392185
dont,france,besoin,128.76610303820024
dont,suis,objet,121.1893239272644
dont,fallait,affranchir,114.6050220118805
dont,suis,président,110.1622279180032
dont,espère,faire,80.09388860196898
clique,umps,niveaux,202.74875758061336
alors,mesdames,messieurs,3242.1017811927622
alors,chers,amis,2442.6653597427853
alors,chers,compatriotes,1257.4239862811664
alors,dois,dire,1148.1574458595344
alors,vais,dire,906.8278201898735
alors,moment,donné,883.5146630841064
alors,crois,faut,314.2289665361915
alors,choses,soient,151.25929246352155
candidature,élection,présidentielle,2205.68643253121
candidature,arabe,députation,421.17681532833717
choix,économiques,choix,270.731728970993
choix,temps,travail,112.91219742760364
choix,oubliés,contre,86.4727956108214
peter,mandelson,commissaire,317.1222362010319
indépendance,france,identité,122.74077440378421
etat,collectivités,territoriales,634.6005916152582
etat,collectivités,locales,517.895145465454
etat,fort,etat,373.2950457606982
etat,etat,fort,328.3193106649576
donc,veux,dire,852.7615833797171
pouvoir,achat,français,2250.6254229485103
pouvoir,achat,consommation,2217.0007464778814
pouvoir,achat,emploi,2204.993830185647
pouvoir,achat,chômage,2199.0172335379443
pouvoir,achat,faut,2186.733659496839
pouvoir,socialo,communistes,226.2187800491045
émeutes,novembre,2005,195.05741626591913
avait,certain,nombre,7350.792789433261
avait,deuxième,tour,1419.7664576680932
voyez,mesdames,messieurs,3227.158810765111
voyez,veux,dire,863.3528688646882
voyez,bien,mesdames,167.9146706448486
toutes,aides,sociales,869.6993137952347
toutes,forces,toute,400.5338169271365
toutes,forces,france,387.81484537695417
toutes,nations,monde,194.91543567545637
toutes,conditions,toutes,194.26059244847286
toutes,régions,france,181.51987400916462
toutes,couches,société,145.12382775584246
générations,baby,boom,183.66029917482552
devant,assemblée,nationale,1506.6882626401925
devant,caméras,télévision,246.16369321928468
devant,commission,discipline,138.60527136665596
idées,front,national,19044.271686902874
600ème,anniversaire,naissance,349.64124166427507
chômage,pouvoir,achat,2200.6972350526194
chômage,insécurité,immigration,146.46547504776117
réduire,coûts,prix,125.66123088476922
miraculeux,faire,croire,458.60769328410464
peste,ravagent,pays,147.4316040539054
pose,question,savoir,577.1096364296648
systèmes,protection,sociale,1008.9130617064079
adhérents,front,national,19122.72417729049
faire,front,national,19027.107395490246
faire,quelque,chose,1953.299656687816
faire,croire,cinq,426.0214388248125
faire,croire,français,405.5065091490119
faire,respecter,lois,301.9919172792329
faire,élire,députés,295.17486126139363
faire,objet,publication,291.1735594214723
faire,baisser,salaires,268.8222059681708
faire,objet,enquête,236.78203415299055
faire,prendre,charge,229.73262587103528
faire,plus,grand,221.8791974924889
faire,cesser,concurrence,183.63576765021054
faire,entendre,voix,159.8472509826115
faire,appliquer,politique,157.6214830970602
faire,grosse,bœuf,142.3531040840669
faire,grand,rassemblement,133.89655555977762
faire,demain,voulu,123.60775892468364
faire,travailleur,emploi,94.4658567342373
ministre,président,république,4125.639581102871
ministre,jacques,chirac,2616.650067394881
ministre,intérieur,président,800.7923308205245
ministre,éducation,nationale,475.5863318097787
ministre,commissaire,européen,303.8156961975567
utile,votez,utile,218.0326626823097
modification,traités,européens,513.9583863821033
racisme,anti,français,300.7647177828114
chine,etats,unis,2830.2425699546648
obtenir,nationalité,française,653.1193334925771
boréal,brest,vladivostok,316.0465506616901
vivent,euros,mois,376.01655845021224
vivent,dessous,seuil,187.25139133128553
taxer,taxer,taxer,252.46496518985094
fallait,affranchir,moyen,129.30587389277912
gouvernement,nicolas,sarkozy,6937.578744155554
gouvernement,socialo,communiste,363.46525604343975
gouvernement,union,nationale,159.9758612831518
gouvernement,peuple,peuple,158.9576997192969
laxisme,judiciaire,moral,130.52400134220983
rappelle,élections,européennes,601.0481293151968
député,front,national,19046.788627270093
madame,royal,monsieur,313.5121798587426
madame,commissaire,politique,248.62890865746664
madame,nathalie,kosciusko,231.68680398703646
madame,mais,madame,229.15142602474202
terrestre,sépare,jamais,134.37398508634675
contrôles,laisse,entrer,123.50468446740038
fabriquer,esclaves,vendre,195.32691132525173
messieurs,chers,amis,2512.3828168938057
messieurs,sarkozy,bayrou,160.94537874505858
messieurs,remercie,présence,160.0770445968575
messieurs,permettez,abord,106.7757317159373
grave,crise,économique,252.93082403994867
réarmement,face,mondialisation,236.9545286398763
banque,centrale,européenne,384.8773725181274
banque,france,prêter,301.3514112302704
banque,france,prêtait,273.5759527950328
banque,france,prérogative,266.85259193411895
bénéfique,réduire,coûts,153.43911209695295
somme,toute,assez,696.4740831568635
impôt,revenu,impôt,820.5256633869544
impôt,revenu,travail,776.3567718104173
impôt,successions,ligne,278.8256477870429
décidons,plus,mêmes,146.68710401959117
appel,offre,alimentaire,301.8254259394945
hollande,nicolas,sarkozy,6961.205023245868
hollande,monsieur,sarkozy,357.2974399035313
représentés,assemblée,nationale,1612.1686644610454
contact,appelle,voix,106.91093908334503
barrer,route,front,293.67770826296316
principe,préférence,nationale,939.1433327240438
principe,souveraineté,états,107.03123473062351
insécurité,chômage,fiscalisme,234.456332694402
élection,président,république,4132.423109933661
élection,présidentielle,élection,2233.875208053687
élection,présidentielle,2002,2195.923987180514
élection,présidentielle,effet,2175.971673416978
élection,présidentielle,bien,2166.2324516391595
sert,plus,rien,238.6970894745968
empêcher,front,national,19074.848836680074
pieds,poings,liés,378.87516792151445
pieds,noirs,harkis,357.48317519394254
pieds,taille,gardée,257.76673998612637
partout,front,national,19040.24030948602
bien,front,national,19020.267409791777
bien,certain,nombre,7333.8274003245015
bien,mesdames,messieurs,3195.177652964316
bien,etats,unis,2747.431435845281
bien,peuple,français,2429.968174149525
bien,vous,savez,1953.5278041326926
bien,quelque,chose,1937.8620031741136
bien,chers,compatriotes,1195.8406892672772
bien,vais,dire,803.6055077206487
bien,faut,bien,566.199728552394
bien,évidemment,suis,535.1130943388134
bien,entendu,mais,393.9938250973935
bien,faut,faire,374.13446094927343
bien,crois,faut,300.0453557818911
bien,verra,bien,265.07252081015827
bien,plus,précieux,87.19243604419395
bien,normal,après,82.39033807358072
sera,épargné,échange,183.28344077320514
sera,pire,jospin,177.13038125465457
sera,refuser,complice,120.9656097024552
sera,chargé,adopter,113.65121816246312
voulu,faire,hier,235.40944573991408
laisser,faire,laisser,156.4636450690444
aura,préparé,sortie,138.73325599772943
ingérence,affaires,intérieures,195.03221405073455
voilà,mesdames,messieurs,3256.0928284444717
voilà,vous,voyez,851.0225288164706
êtes,train,dire,236.56174008476955
augmenter,pouvoir,achat,2210.8029512362396
suis,quelque,sorte,4193.878652313616
suis,beaucoup,plus,744.4938579144923
suis,politique,française,562.0834061207513
suis,candidat,présidence,394.28664107112917
suis,homme,politique,312.80100680191924
suis,député,européen,267.1321023896397
suis,candidate,élection,264.1259617510335
suis,pupille,nation,239.97649864958942
suis,présidente,front,168.50471529383677
suis,modeste,compare,166.89962440422153
suis,homme,libre,156.71270489871023
suis,femme,libre,122.45933848799768
suis,près,convaincu,106.18815255037997
éducation,leurs,enfants,789.678297217981
éducation,civique,morale,241.74321500823095
banques,marchés,financiers,1498.7234264284175
banques,dépôt,banques,396.44669075980016
féodaux,déchirent,belles,238.33333900065725
1700,milliards,euros,2515.046447295109
obligatoire,peuple,français,2461.64777204663
rétablissement,peine,mort,803.3826617753973
vous,président,république,4189.269464642075
vous,savez,bien,2219.5786120905686
vous,savez,suis,2074.714394246012
vous,savez,monsieur,2002.714455280914
vous,savez,crois,1968.9872451228018
vous,voyez,bien,1002.2689056809882
vous,avez,raison,980.5676065002992
vous,avez,compris,887.9573376843305
vous,voyez,mesdames,864.1380101463935
vous,voyez,différence,851.9104202087542
vous,êtes,train,659.3379809962717
vous,êtes,seuls,518.9526669570511
vous,imaginez,bien,258.41555217934336
immigration,massive,incontrôlée,845.5770159388549
immigration,insécurité,chômage,466.3959751603994
immigration,masse,france,432.184840322146
immigration,légale,clandestine,331.5442648836557
immigration,tiers,mondiste,239.1765994379041
immigration,travail,immigration,169.3889950854551
immigration,étrangère,massive,167.57370017492198
immigration,temporaire,travail,99.29803623023122
immigration,chance,france,88.7397434356896
chambre,régionale,comptes,143.57089231595998
présidence,république,jamais,611.6607109977808
présidence,république,mais,608.9088663392806
présidence,française,union,171.1803341102438
père,mort,france,198.81067614802492
bonne,dépense,publique,425.31646196916233
bonne,gestion,argent,191.1854049877068
statut,fonction,publique,801.2836597776272
statut,juridique,social,220.02433328391908
jean,marie,chevallier,2960.984554105751
jean,marie,avait,2860.6181540444845
jean,marie,candidat,2844.2861279928898
jean,françois,copé,412.63743737179965
jean,pierre,stirbois,321.4799174434378
jean,claude,martinez,310.22177159446113
jean,michel,dubois,208.8834759643247
fonds,intervention,ville,183.77435665024944
utilisée,grand,patronat,367.52914478365403
compagnies,pétrolières,gazières,317.60276962647004
taille,gardée,soudards,285.13078916460034
abandons,trahisons,lâchetés,206.61529904448304
complice,forfaiture,quatre,154.0096958921555
nicolas,sarkozy,françois,6975.317025719807
nicolas,sarkozy,avait,6926.164475579002
nicolas,sarkozy,ministre,6922.069613527838
nicolas,sarkozy,nicolas,6917.054867524633
nicolas,sarkozy,était,6916.157448836941
nicolas,sarkozy,vision,6910.955668173123
nicolas,sarkozy,veut,6910.702489617502
nicolas,sarkozy,besoin,6907.292089920758
nicolas,sarkozy,jamais,6906.420439187734
nicolas,sarkozy,soit,6904.812676672147
nicolas,sarkozy,ailleurs,6901.6213030314975
nicolas,sarkozy,pouvoir,6900.709029668843
nicolas,sarkozy,faire,6899.809410381722
nicolas,sarkozy,monsieur,6899.685621023745
nicolas,sarkozy,bien,6895.1369669762535
nicolas,sarkozy,faut,6895.036485276687
histoire,front,national,19022.240582112772
histoire,humaine,elle,168.32128989799668
budget,union,européenne,4330.348290828579
soir,second,tour,1235.0285539573615
soir,premier,tour,1073.8987373753116
redressement,économique,social,456.54163245689665
république,vive,france,585.335078155457
république,suffrage,universel,515.9500004567717
république,française,front,346.36418722722226
république,reconnaît,aucune,125.08327671058179
république,reconnait,aucune,123.55456211167298
échec,nicolas,sarkozy,6935.344415975475
candidate,élection,présidentielle,2287.491628986086
unes,après,autres,266.62130952168616
celles,front,national,19043.282938038414
celles,allons,gagner,156.4748968753761
banni,pape,martin,310.8564189573104
faibles,riches,puissants,134.96155504753438
candidats,front,national,19056.53912580652
candidats,deuxième,tour,1483.4141986766015
candidats,présidence,république,698.353365379147
élections,législatives,juin,909.3118495429048
élections,législatives,avons,871.4416549057617
élections,présidentielles,législatives,743.9410632384553
élections,présidentielles,crois,668.7255379030069
élections,européennes,juin,635.7314498266697
élections,cantonales,mars,533.4952300202717
élections,régionales,mars,492.0119392776421
subviennent,leurs,propres,294.1158218417798
victoire,front,national,19039.701002839556
intervenants,qualité,contribution,149.01606148973966
famine,peste,ravagent,201.32165452590036
affaiblir,front,national,19046.6734400578
harmonie,entre,nature,113.758848514839
entreprises,pétrolières,gazières,285.7728827264624
entreprises,souhaiteraient,travailler,119.3932776330793
aides,européennes,exportations,124.0549578720142
sommes,campagne,électorale,1079.7299162902477
sommes,capables,fabriquer,111.32359136489708
sommes,pauvres,nous,108.83377332850932
croissance,zone,euro,801.1686646898736
croissance,plus,faible,215.1114702924428
croissance,emploi,pouvoir,118.91720971131006
plus,front,national,19029.918371285803
plus,certain,nombre,7365.53876201879
plus,nicolas,sarkozy,6897.163062405356
plus,milliards,euros,2394.2080275769886
plus,plus,nombreux,968.1593980256497
plus,nombreux,plus,895.6408444709687
plus,faibles,plus,824.7130819783051
plus,grande,partie,809.0844465812106
plus,tard,portes,791.6256022028251
plus,tard,jeanne,771.8276996616803
plus,tard,nôtres,768.8614373137091
plus,tard,souvenir,767.202390009257
plus,plus,difficile,661.7777259432268
plus,pauvres,plus,659.7199457860637
plus,plus,importants,655.1072440881882
plus,plus,pauvres,645.7347232639618
plus,modestes,plus,643.7233198993035
plus,lucides,plus,623.121702103833
plus,plus,importante,614.8349315526078
plus,humbles,plus,610.3974226485672
plus,plus,souvent,602.5940173831799
plus,jeune,plus,599.8657327023241
plus,riches,plus,599.2997385365252
plus,plus,cher,597.345490762279
plus,plus,importantes,594.0666085003097
plus,plus,stérilisante,583.5383567869302
plus,gagner,plus,575.0758560224317
plus,lourde,plus,573.6606901377872
plus,plus,nombreuses,571.6676634828368
plus,europe,plus,567.5599969521011
plus,plus,français,566.5336216025735
plus,plus,lourde,564.1262989349602
plus,plus,grandes,557.1320384318326
plus,grand,nombre,461.51675751224707
plus,nombreux,recherche,391.14231767936997
plus,millions,demi,375.3339158356785
plus,faut,faire,340.28885753122415
plus,grande,fermeté,296.7110096168087
plus,grand,bénéfice,281.6285343525177
plus,millions,étrangers,278.2624802156222
plus,rien,offrir,261.25517481594045
plus,grand,meeting,255.11091596207592
plus,grand,respect,252.49325674117117
plus,important,celui,251.88477899645312
plus,rien,dire,250.46670255812973
plus,basses,insultes,226.57627472145285
plus,prendre,charge,224.24115257629327
plus,rien,attendre,213.31797991925498
plus,faible,monde,211.27694699746078
plus,ignobles,calomnies,202.5844386750628
plus,niveau,etat,196.99111700163306
plus,profond,coeur,194.52966748209943
plus,facile,dire,186.93633308171073
plus,longtemps,possible,152.1012184800743
plus,prodigieux,destin,149.5859305371525
plus,grosses,capitalisations,144.78543719052777
plus,faire,confiance,131.02912969625413
plus,2000,lionel,126.0435185405184
plus,anglais,débarqué,122.8416432109093
plus,performante,assurer,113.94874810996934
plus,avenir,pays,110.65806346009214
plus,élevées,moyenne,102.99369254058804
plus,stérilisante,temps,91.09745165419946
plus,demandeurs,emplois,87.07429790379105
plus,tiers,entre,84.26233991332637
actuelle,agriculteurs,termine,142.17570803664853
gloire,immortelle,abandons,263.09382947841937
état,collectivités,locales,411.959139754724
assemblée,nationale,sénat,1507.28070471295
assemblée,nationale,malgré,1459.901925326605
rompre,modèle,économique,501.38131449029595
garde,sceaux,arpaillange,243.08775487714885
permettez,monsieur,aphatie,1007.7044450630112
permettez,dire,considère,222.29092215802223
permettez,abord,remercier,174.1200207163568
permettez,nouvelle,remercier,153.23468421747822
permettez,citer,quelques,130.02390138576584
première,guerre,mondiale,508.24880818587565
première,guerre,irak,192.48060299713882
pourront,faire,demain,102.42259665151161
novembre,2011,contre,147.70208878244748
soyons,fiers,sommes,112.25317320931606
problème,nicolas,sarkozy,6902.2797483914
problème,pouvoir,achat,2194.841104068377
problème,immigration,faut,138.5396662902241
représentants,front,national,19035.447879702402
second,tour,élection,1355.6917778462027
second,tour,élections,1273.7666225612463
esclaves,vendre,chômeurs,174.44045041044416
épargné,échange,gloire,254.7752176453098
quatre,millions,demi,475.55334924077385
quatre,millions,voix,330.31343879656185
quatre,coins,monde,238.9333780959101
quatre,plus,anglais,110.7192005811653
celui,front,national,19054.091900636326
logement,aides,sociales,890.1153157516896
demi,entre,avaient,84.54126364275072
entré,millions,immigrés,261.89191075372185
mesdames,messieurs,chers,3327.4846602230223
mesdames,messieurs,remercie,3241.931140527779
mesdames,messieurs,faut,3209.254246072071
mesdames,messieurs,permettez,3208.911942201483
mesdames,messieurs,sommes,3196.7038776197764
mesdames,messieurs,crois,3190.9926312024386
chiffres,ministère,intérieur,675.4730271052662
donner,pouvoir,achat,2200.6864317447753
tribunal,ecclésiastique,présidé,307.0715925011732
quitté,front,national,19053.39861231728
vendue,anglais,bourguignons,290.5206997448047
postes,travail,faire,75.93478998732384
année,front,national,19021.916466116767
année,après,année,229.7774390747951
ultra,libéralisme,mondialisé,320.09866052041724
injustices,considéré,fardeau,165.36870190312396
distinction,nette,entre,156.31868003554965
occasion,élection,présidentielle,2185.0560476210107
couverture,maladie,universelle,183.04567897107918
ainsi,pouvoir,achat,2199.522328583621
puisse,dire,était,371.33439768260183
jargeau,juin,patay,241.24851114978628
trois,mois,après,400.7605943165476
trois,quatre,cinq,345.2115797963828
conséquent,front,national,19025.69160033605
religieuse,neutralité,politique,173.64309916871622
sentent,beaucoup,plus,764.293760413159
lorsqu,était,ministre,242.17086346530755
transmission,savoirs,fondamentaux,284.790400222819
déjà,certain,nombre,7413.182369993
déjà,nombreuses,années,356.6465170868835
soudards,cachot,sordide,288.1263241811545
marie,france,stirbois,126.16590043128953
marie,elle,libération,100.00198514856422
lundi,après,midi,293.18669724899297
armées,chef,justice,183.0002310846967
disparition,services,publics,1828.2775600258951
disparition,pure,simple,220.2398844740984
famille,école,armée,146.37351698700877
protection,sociale,nous,946.2671722559166
arts,armes,lois,143.274746882872
rendre,peuple,français,2468.3781668196602
rendre,français,liberté,70.54754612321494
présenter,candidature,arabe,291.2543851350629
beaucoup,plus,facile,897.422413951712
beaucoup,plus,proche,852.922244582693
beaucoup,plus,proches,833.2288358657435
beaucoup,plus,ferme,771.5381354192757
beaucoup,autres,pays,739.4222351062224
beaucoup,hommes,politiques,737.5717044369314
beaucoup,autres,domaines,533.5776813774858
beaucoup,autres,gens,468.55316564709193
beaucoup,autres,choses,467.66809205649975
beaucoup,pays,contrainte,107.10157427720064
savoir,lire,écrire,369.7071648889669
immense,majorité,français,655.2383986044061
immense,majorité,homosexuels,628.9521827472704
immense,majorité,entre,609.3874348813177
fête,travail,travailleurs,330.00796908316283
bompard,bompard,bompard,249.70460595515556
contrainte,injuste,effort,133.07085329173074
libre,échange,total,814.124817868475
libre,circulation,hommes,491.2188996437077
libre,échangisme,débridé,377.9338848958253
libre,choix,temps,101.18181307563074
humaine,elle,reste,108.33121501641409
referendum,initiative,populaire,495.6104194541416
mais,front,national,19018.809452660134
mais,certain,nombre,7335.006166708173
mais,nicolas,sarkozy,6898.328650498237
mais,chers,amis,2369.7078515821404
mais,monsieur,aphatie,1346.270242976825
mais,veut,dire,1333.5909502307895
mais,veux,dire,872.331668156077
mais,vais,dire,838.6325658789378
mais,monsieur,bourdin,756.2859759293607
mais,bien,évidemment,625.5798995340563
mais,bien,entendu,479.0627079810882
mais,écoutez,monsieur,465.3975062480011
mais,pose,question,448.5509645927315
mais,cher,monsieur,444.7123770424421
mais,monsieur,mais,437.1958525864177
mais,monsieur,déjà,399.1272129485564
mais,crois,crois,376.9263013452662
mais,faut,savoir,317.81562954887556
mais,voudrais,dire,292.5474171987811
mais,savez,bien,278.05290214553133
mais,bien,mais,180.91989451335823
mais,bien,bien,133.26443123622045
mais,démontrons,paris,116.46087379221134
grands,groupes,payent,892.1080552536814
grands,partis,politiques,680.8794922478199
grands,féodaux,déchirent,304.40068593775584
compatriotes,métropole,outre,279.3298902211158
compatriotes,zones,rurales,243.9690973965343
calme,vieilles,troupes,148.13311260989218
fiscale,plus,plus,553.5516979881351
jésus,marie,elle,163.1943326943821
pacte,stabilité,budgétaire,179.5048447650308
états,unis,amérique,608.0942586202854
proclamé,france,jeanne,104.86856504789242
affaire,mantes,jolie,299.5659203907604
tous,enfants,france,90.7767440563891
entre,nicolas,sarkozy,6901.436385238491
entre,milliards,euros,2397.4686300874464
entre,tours,élection,341.05561031889584
entre,immigration,insécurité,328.98123012125126
entre,homme,femme,202.05184024873947
entre,citoyens,français,196.59355852527875
entre,maintient,territoire,185.92483144825212
entre,différents,partis,140.27894984068718
entre,leurs,mains,127.7352848512604
entre,français,étrangers,53.33472609236912
politique,front,national,19024.73322521348
politique,certain,nombre,7332.51708207382
politique,nicolas,sarkozy,6895.14162870981
politique,quelque,chose,1941.4934487086002
politique,premier,ministre,1450.3576942935242
politique,immigration,massive,885.038756664371
politique,veux,dire,829.153838920302
politique,immigration,masse,567.6783733628863
politique,économique,sociale,504.2452500815486
politique,socialo,communiste,360.10486816966716
politique,dissuasive,immigration,259.61465248202114
politique,familiale,politique,236.23002230163883
politique,agricole,commune,213.520493438855
politique,agricole,française,155.2759924000639
politique,présenter,candidature,130.60053905612924
politique,administratif,faire,73.13997660877912
fonction,publique,territoriale,830.8981028052498
fonction,publique,etat,791.8261834911141
fonction,publique,plus,764.5213359732877
haute,fonction,publique,831.8655333182943
lire,écrire,compter,423.0000640276658
lire,écrire,monter,375.7400685895984
produits,subissent,mêmes,105.07103578714589
produits,première,nécessité,104.03338129614448
faits,divers,journaux,222.23573464059152
prix,nobel,économie,487.66544343046024
prix,essence,pompe,215.65432758193322
prix,peuvent,aboutir,110.77646165295093
pitié,royaume,france,167.1536596184428
devait,apporter,bonheur,175.60961704712332
considéré,fardeau,obligation,161.49956746973328
œuvre,patriotisme,économique,609.4341807025421
accéder,second,tour,1201.9328017435632
sauver,prix,euro,92.21413415818103
campagne,front,national,19023.295610333313
campagne,électorale,présidentielle,1169.9082056790407
campagne,électorale,européenne,1127.918592581713
campagne,électorale,législative,1118.7332797097913
campagne,présidentielle,suis,736.5390913587557
campagne,élections,européennes,604.7829346302633
intérêts,peuple,français,2474.786051475689
intérêts,france,français,153.64045120565223
charge,communauté,nationale,433.3254068184334
charge,financière,fiscale,128.524653188083
charge,toute,misère,127.68096731122249
législatives,juin,prochains,130.39961529662673
