first,second,likelihood_ratio
rien,rien,28.43314399570843
rien,dire,22.167430347166125
rien,étonnant,20.79457977256346
rien,fera,17.119710337352647
rien,faire,11.945175307692194
rien,affaire,11.501842894676306
rien,mais,8.979473763891775
rien,sera,7.250341778311204
rien,nous,5.477070297667105
rien,crois,1.990734453593931
rien,plus,0.8655048798648632
rien,bien,0.18206618930663243
moyenne,ocde,40.81611340327837
moyenne,européenne,34.54530254152865
moyenne,zone,29.913448006778236
moyenne,pays,28.78709648905923
subissent,mêmes,25.459451765824674
avortements,clandestins,41.16326126425408
intransigeance,nationale,30.04039871442704
montée,chômage,21.760748893734622
comprend,mieux,27.911964665040298
professionnelle,vers,23.209942554869457
français,souche,138.67984067396387
français,néerlandais,51.37376025325849
français,sachent,46.937101613219376
français,doivent,46.21099327104268
français,origine,41.49367083477263
français,abord,41.06128503397194
français,rendent,38.64148791810312
français,savent,34.58882490113657
français,connaissent,34.07466202602486
français,vivent,33.039940151423245
français,conscients,19.646039501176016
français,essaye,18.85924676083662
français,pensent,18.565348355068938
français,croient,18.515818974608425
français,notamment,17.25371229052552
français,referendum,16.78755831801305
français,niveaux,15.761641942418175
français,papiers,14.893671275427362
français,entière,14.142226038586957
français,musulmans,13.940784379754888
français,subissent,13.801399394113517
français,européens,13.424328395245515
français,simplement,13.3009396842882
français,soient,12.944675021940057
français,auront,12.650104275304816
français,chers,12.28774481986243
français,rassemblement,11.870924770071916
français,veulent,11.649948830520277
français,priorité,10.45352733498419
français,sang,10.27901372397356
français,seront,9.537421018426569
français,occasion,8.248629688435202
français,avaient,6.727018342773187
français,amour,6.665991395995325
français,confiance,5.6543658630318685
français,crois,5.562443210895305
français,appelle,4.687741523924307
français,peuple,4.5982732400943345
français,intérêts,4.539641825143977
français,niveau,4.444088370498529
français,emploi,4.305276191789701
français,surtout,4.3005387820346686
français,françaises,4.1716077325147705
français,peuvent,3.9594846032524256
français,vous,3.8929283655394684
français,plutôt,3.6829403269366905
français,déjà,3.358089803575929
français,français,3.297380476711563
français,travailleurs,3.290570252739564
