#doc name topic proportion ...
0	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1997/0	15	0.18500988166478655	4	0.18419344933668244	17	0.16926973866688338	10	0.1245762468103089	33	0.09174801719791724	19	0.08349544417181781	20	0.06201587287881452	5	0.01871076084065176	23	0.017866563689074542	7	0.015849932199950713	34	0.010993798685910253	30	0.007871863538891966	32	0.007765803997307593	36	0.005918740054828313	37	0.004108460843090466	28	9.963632112580838E-4	18	9.513421434928779E-4	21	8.309415659054538E-4	39	6.24293593680545E-4	26	6.024710636306035E-4	11	5.68345729775084E-4	12	4.810759784979923E-4	1	4.603747498586357E-4	29	4.4819836726572756E-4	38	4.250352553664888E-4	13	4.218643209733112E-4	3	4.0894907804051093E-4	8	4.062922463344151E-4	6	3.7604122075535364E-4	2	3.7439129121506645E-4	35	3.7415638770924947E-4	22	2.8795924980285224E-4	9	2.7654099761148775E-4	0	2.7555963791983835E-4	31	2.285525821624441E-4	27	2.2399544593602912E-4	14	1.9974307164787112E-4	16	1.8316882713880427E-4	24	1.5433291246329378E-4	25	2.5436494641449326E-5	
1	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1997/1	15	0.20797561497946296	4	0.1908107522122476	33	0.1457219236108479	10	0.11031381963975487	17	0.07633216407920633	19	0.059175352216700054	7	0.05873796533339801	39	0.03723113498650374	36	0.03518431208200386	12	0.024895113486369715	13	0.01265536807431045	20	0.010214648137694285	21	0.005009606117730097	1	0.004584913341003418	38	0.004544412067294951	27	0.004314007856225936	5	0.0011572283826987672	28	0.0011418946340949335	18	0.001090297671138624	30	9.070584689246901E-4	32	7.855075926364715E-4	26	6.904695667040785E-4	11	6.513597971180332E-4	37	6.512583569288853E-4	29	5.136633958459917E-4	3	4.686812525352971E-4	8	4.6563635702469975E-4	6	4.3096678733938224E-4	2	4.290758647647624E-4	35	4.28806650637031E-4	34	4.276966002039576E-4	22	3.3001933278195556E-4	9	3.1693330073988686E-4	0	3.158086010788099E-4	31	2.6193557151743833E-4	14	2.2891806836619925E-4	16	2.0992294625085802E-4	23	1.897255819007998E-4	24	1.7687518227771018E-4	25	2.9151815736532548E-5	
2	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1997/2	10	0.16583130482138445	15	0.12106322462765055	19	0.1072727397736847	5	0.08363137608205608	20	0.0769978954099203	4	0.06015340358786716	17	0.05559192689239908	2	0.05293569211013193	26	0.049424693878648236	23	0.03770321473498865	32	0.03450150714457218	21	0.03090301820072386	3	0.026702914531879604	33	0.01844873767626667	7	0.016801631338752565	28	0.0160672808465584	36	0.013779672870906309	29	0.011733428882386982	8	0.007936233625613071	27	0.0039902180199540005	18	0.0010084648798709488	30	8.389787799370267E-4	39	6.617789070541339E-4	11	6.024716891006603E-4	37	6.023778625513875E-4	12	5.09961880889185E-4	1	4.8801766008937757E-4	38	4.505562280362628E-4	13	4.4719489689607617E-4	6	3.9862037765218755E-4	35	3.966223709997781E-4	34	3.955956359105699E-4	22	3.052495805493935E-4	9	2.9314572663809374E-4	0	2.9210544182540186E-4	31	2.4227587718168807E-4	14	2.117365178576604E-4	16	1.9416708333600666E-4	24	1.6359973442992373E-4	25	2.696381284944018E-5	
3	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1997/3	33	0.22686782457484284	10	0.15088677012175233	39	0.11026244585409918	15	0.10248594372626954	7	0.06279526038159776	4	0.048805425525256456	20	0.04267300852329226	5	0.04173017886469624	17	0.03575921359720886	37	0.029052323694327118	22	0.024673789621980437	36	0.023012426937404615	21	0.021238786310529088	12	0.020837818438169967	6	0.012602851931938623	28	0.009256484730494428	13	0.008598073026110703	2	0.008543665961164258	11	0.004708654845317781	38	0.004544412067294951	19	0.0023732215419035906	18	0.001090297671138624	30	9.070584689246901E-4	32	7.855075926364715E-4	26	6.904695667040785E-4	1	5.276182928036707E-4	29	5.136633958459917E-4	3	4.686812525352971E-4	8	4.6563635702469975E-4	35	4.28806650637031E-4	34	4.276966002039576E-4	9	3.1693330073988686E-4	0	3.158086010788099E-4	31	2.6193557151743833E-4	27	2.5671280802618874E-4	14	2.2891806836619925E-4	16	2.0992294625085802E-4	23	1.897255819007998E-4	24	1.7687518227771018E-4	25	2.9151815736532548E-5	
4	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1997/4	33	0.3158922550229029	17	0.10920757719608923	6	0.10352533952168658	4	0.08995603071710508	10	0.0671915035517169	19	0.05852480719756494	37	0.0537841895317583	15	0.047457949423593146	2	0.033633196959008904	18	0.030847461462339493	28	0.024233538680992726	3	0.023681314308813043	29	0.010405718707303686	20	0.005050761819762718	7	0.0049160524439703	21	0.004109286400133665	30	0.004072166536441911	9	0.003588097874952574	36	0.0022360472999696786	5	9.492528440594113E-4	32	6.443372176903542E-4	39	5.868945235240802E-4	26	5.663792987878417E-4	11	5.342982847329646E-4	12	4.5225653448549634E-4	1	4.327954382294371E-4	38	3.9957299931367993E-4	13	3.965920236178723E-4	8	3.8195281312782697E-4	35	3.517420923599558E-4	34	3.508315387074547E-4	22	2.707086992692669E-4	0	2.590519012792994E-4	31	2.1486086060505723E-4	27	2.1057672518975018E-4	14	1.877772190018658E-4	16	1.721958748516359E-4	23	1.5562835383466512E-4	24	1.4508741086101433E-4	25	2.391269036528869E-5	
5	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1998/0	4	0.24280402965058545	33	0.21104672498833774	15	0.15759083675480345	31	0.08245426022817154	20	0.08031326740593225	36	0.06525967274396095	2	0.05130063517381933	10	0.03596907444350766	19	0.01794705331963094	18	0.012794966237328504	7	0.009696355961738738	24	0.007999363285262778	17	0.007098926312628753	22	0.004232752643900535	5	0.0011164601100158485	28	0.0011016665576720432	21	9.187618773898716E-4	30	8.75103491365089E-4	32	7.578347596763742E-4	39	6.902737541446687E-4	26	6.661448508610382E-4	11	6.284128886074848E-4	37	6.283150220787777E-4	12	5.319197971404356E-4	1	5.090307030460185E-4	29	4.955674264572643E-4	38	4.6995625829822954E-4	13	4.6645019510956065E-4	3	4.521699697233679E-4	8	4.492323435576318E-4	6	4.157841563512285E-4	35	4.1370011961620477E-4	34	4.126291754126569E-4	9	3.057679824500532E-4	0	3.046829050996235E-4	27	2.476690117321484E-4	14	2.2085345953640567E-4	16	2.0252752107540725E-4	23	1.8304169445602513E-4	25	2.8124819517879895E-5	
6	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1998/1	4	0.25634535216553056	33	0.16593738498932978	15	0.15849207264475887	17	0.0800718742881963	28	0.04621503821272038	20	0.04278157257677085	7	0.04259963279285295	27	0.04073936745392645	32	0.03683021295361468	18	0.023682896921939173	5	0.01926205250103219	30	0.01898489428331459	8	0.014000855989905582	29	0.00955906857003611	34	0.009463827685536481	19	0.00712424004241387	21	0.005550041897968374	12	0.005105817653779554	38	0.0050346627623786624	36	0.0030200270782457755	10	8.495813957191352E-4	39	7.926654114789563E-4	26	7.649573508218414E-4	11	7.216284234129151E-4	37	7.215160398668482E-4	1	5.845376986488035E-4	13	5.356410172354152E-4	3	5.192425366850649E-4	6	4.7745943895688637E-4	2	4.7536452385411784E-4	35	4.750662669346474E-4	22	3.656217836362247E-4	9	3.5112403183602E-4	0	3.498779996939888E-4	31	2.901931533788498E-4	14	2.5361372546592006E-4	16	2.325694115778378E-4	23	2.101931576894088E-4	24	1.9595645830871968E-4	25	3.229671054715971E-5	
7	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1998/10	15	0.18363184469026447	33	0.17818028399644587	23	0.17465341265448994	4	0.10155026115185317	10	0.09408463944695587	36	0.07575726256400132	2	0.03694473129856249	19	0.03483158192750157	17	0.023587328452609614	28	0.01737107482689392	37	0.016880438549727875	12	0.01678052338997022	20	0.014271943185894032	32	0.008900097689035966	30	0.004964353517124437	39	0.004772774600905756	7	0.0019358346586015448	5	0.0011572283826987672	18	0.001090297671138624	21	9.523110695303493E-4	26	6.904695667040785E-4	11	6.513597971180332E-4	1	5.276182928036707E-4	29	5.136633958459917E-4	38	4.8711701909520455E-4	13	4.834829297112091E-4	3	4.686812525352971E-4	8	4.6563635702469975E-4	6	4.3096678733938224E-4	35	4.28806650637031E-4	34	4.276966002039576E-4	22	3.3001933278195556E-4	9	3.1693330073988686E-4	0	3.158086010788099E-4	31	2.6193557151743833E-4	27	2.5671280802618874E-4	14	2.2891806836619925E-4	16	2.0992294625085802E-4	24	1.7687518227771018E-4	25	2.9151815736532548E-5	
8	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1998/11	15	0.23637668031686118	33	0.20658134933384412	4	0.14212321163385064	17	0.09256134427200532	20	0.07918866395708998	19	0.06728994231309955	10	0.04945439391675865	36	0.02706972198560436	18	0.025434067960337106	5	0.017386408575497756	1	0.012699503437402913	16	0.0123818080908501	7	0.01005042475500104	8	0.008580226453424196	28	0.0011418946340949335	21	9.523110695303493E-4	30	9.070584689246901E-4	32	7.855075926364715E-4	39	7.154795527060094E-4	26	6.904695667040785E-4	11	6.513597971180332E-4	37	6.512583569288853E-4	12	5.513431971712314E-4	29	5.136633958459917E-4	38	4.8711701909520455E-4	13	4.834829297112091E-4	3	4.686812525352971E-4	6	4.3096678733938224E-4	2	4.290758647647624E-4	35	4.28806650637031E-4	34	4.276966002039576E-4	22	3.3001933278195556E-4	9	3.1693330073988686E-4	0	3.158086010788099E-4	31	2.6193557151743833E-4	27	2.5671280802618874E-4	14	2.2891806836619925E-4	23	1.897255819007998E-4	24	1.7687518227771018E-4	25	2.9151815736532548E-5	
9	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1998/12	33	0.2921501141116674	17	0.1712634913042891	4	0.133475737737958	15	0.10435630940142926	3	0.07362473912458338	38	0.06934264793991035	20	0.04094126453309266	2	0.0391696509291248	36	0.02009666529756479	8	0.013398589959353136	34	0.009056728152614362	19	0.0068177810820373805	5	0.005528557262994207	0	0.004636464724424396	7	0.002052416276116599	28	0.0012106628643169905	18	0.0011559585815420265	21	0.0010096620237402209	30	9.616841793478935E-4	32	8.328131542519821E-4	10	8.130354862976054E-4	39	7.585678212122005E-4	26	7.320516608016347E-4	11	6.905865866555006E-4	37	6.904790374418658E-4	12	5.845466949216938E-4	1	5.593930075151115E-4	29	5.445977059018213E-4	13	5.125996839423625E-4	6	4.5692086608265013E-4	35	4.54630639638546E-4	22	3.49894060954636E-4	9	3.360199498400393E-4	31	2.7771009672110066E-4	27	2.7217280315725267E-4	14	2.4270418308936086E-4	16	2.2256511923743444E-4	23	2.0115141061179036E-4	24	1.8752712238870176E-4	25	3.0907423229644026E-5	
