measure,first,second,third
15.502109273549143,voulez,faire,club
21.469335532385138,paris,espace,charenton
12.76802907042651,certain,nombre,autres
12.524623471341652,certain,nombre,gens
14.41134380962596,plus,grand,meeting
13.21548804739773,autres,pays,européens
