measure,first,second
9.022154380815493,conseil,constitutionnel
8.208020926126826,campagne,électorale
6.022154380815493,peux,dire
8.722594098956584,martinez,serge
7.307556599677742,martinez,félon
9.552669097514272,grand,orient
3.8277763356486414,faut,bien
5.022154380815493,beaucoup,plus
9.07873790918186,commission,investiture
9.022154380815492,quelque,sorte
5.474666585512999,politique,française
2.6417765713482577,politique,politique
6.783994643620729,temps,travail
5.675470186842558,temps,temps
6.951765052924095,bruno,mégret
7.178273582732777,monde,sait
10.400666004069222,circonstances,exceptionnelles
8.526196886153082,mettre,place
11.13763159823543,délinquance,criminalité
8.526196886153082,congrès,extraordinaire
5.4371918800943355,amis,mégret
10.13763159823543,bande,quatre
5.737700991346793,national,arrive
8.500201677620137,élections,européennes
6.941234385431927,trois,mois
5.493775408460705,trois,président
6.285188786649288,dois,dire
5.022154380815493,mégret,amis
10.722594098956584,boîte,postale
6.745314175456668,bureau,politique
8.285188786649288,moment,donné
10.722594098956586,soyons,sérieux
10.400666004069222,jusqu,présent
9.874597192401636,jean,marie
5.4006660040692225,dont,ailleurs
7.98562850479038,extrême,gauche
8.500201677620137,deuxième,tour
8.178273582732775,parti,socialiste
8.967706596793118,certain,nombre
6.6071168815366494,plus,grave
3.6436427575617625,plus,plus
6.078737909181861,partis,dont
8.04077005898284,prendre,place
4.728240662097727,bien,aurait
4.090810741482436,bien,évidemment
3.3746037074830273,bien,jour
2.6127634446777908,bien,dire
3.053709114690337,gens,front
8.107884254841375,premier,tour
7.330276676177825,premier,ministre
8.722594098956584,vème,république
6.6071168815366494,hommes,politiques
10.307556599677742,gaïa,intervenus
6.493775408460703,président,commission
6.137631598235428,président,république
3.941234385431926,président,front
9.722594098956584,serge,félon
10.400666004069222,hauts,fonctionnaires
5.884650857065559,vais,dire
8.022154380815493,mort,préfet
7.178273582732776,avons,invités
5.477833864591684,avons,toujours
6.022154380815493,suis,obligé
3.70022628592813,suis,président
5.889704084791845,bataille,politique
6.119571626690439,front,national
