measure,first,second
8.23111902854511,perspective,française
4.119483877419569,vivre,français
7.556889189726867,autorité,etat
5.821126342642318,volonté,peuple
8.357580381503459,union,européenne
5.347435824097918,union,nationale
10.113282538251253,ville,toulon
7.206391942642734,toutes,forces
5.517360825540228,voyez,quoi
3.6693639189852796,voyez,bien
9.540947645857845,point,commun
8.878817284614229,frontières,migratoires
4.060057599284374,intérêt,france
10.271134707392989,immense,majorité
10.556889189726867,fraude,sociale
5.470558317966448,puisse,dire
11.656424863277781,bachar,assad
12.463779785335387,nelson,mandela
8.682420071810725,campagne,présidentielle
11.004348166698087,impôts,locaux
7.4340324419413335,autres,mouvements
6.781955745361639,autres,partis
4.749534267669263,autres,pays
8.656424863277783,ministre,budget
8.241387363998937,ministre,intérieur
9.682420071810727,parlement,européen
8.79135444336389,moralisation,publique
5.363117446330186,moralisation,politique
7.590335672820011,soit,respecte
3.1122883760153623,soit,ailleurs
5.5872628387703855,nation,française
4.88446384775537,laisser,faire
7.878817284614229,opinions,politiques
6.533042447772498,folle,politique
10.215852271891798,jean,marie
6.630889771170644,jean,françois
5.784299685829939,nombre,années
4.8838353593808534,nombre,autres
6.427606172781902,dont,sait
10.215852271891798,assurer,sécurité
8.071462362556627,régler,problème
9.283870695320452,compte,tenu
7.518335948957475,terme,extrême
6.948079947051344,commissaire,politique
5.672192179136097,veut,dire
3.7209651154724916,veut,faire
7.649998594118349,veux,ecole
5.534521376698411,veux,dire
4.4276061727819,veux,mettre
2.5625357528680084,veux,faire
1.8312389087884942,veux,france
5.045927270449486,idées,front
8.81992359556066,intervention,syrie
10.556889189726867,mariage,homosexuel
10.004348166698087,cherchent,imposer
6.621429441921578,faire,objet
6.206391942642732,faire,baisser
5.983999521306284,faire,croire
5.983999521306284,faire,plaisir
5.206391942642734,faire,travail
5.206391942642732,faire,respecter
4.469426348476528,faire,peur
2.498047026416293,faire,politique
9.656424863277781,premier,secrétaire
8.170998036107541,premier,ministre
7.071462362556623,premier,tour
7.28387069532045,place,protectionnisme
3.6750614526449272,place,politique
4.387632257312882,unité,france
5.065036093397193,français,doivent
4.59110490506478,français,soient
3.7324607543103188,français,peuvent
3.5719960821170744,français,viennent
2.961942600433087,français,veulent
2.884463847755372,français,toutes
2.3604919769233614,français,écoutez
2.2052137514454504,français,enfin
1.7538344051028858,français,soit
1.4623715909425776,français,pense
1.4276061727818998,français,voilà
1.1056780778945363,français,pays
0.5911049050647819,français,plus
0.3121289553619633,français,dire
0.025507729210552554,français,bien
-0.16876109121150762,français,france
8.071462362556623,totale,frontières
9.293854783893075,main,main
11.048742286056541,emplois,aidés
10.004348166698087,quelques,semaines
7.419385665976932,quelques,années
10.708892283171917,mort,jeune
9.141851690448021,protection,sociale
9.234961094839505,poser,question
9.004348166698087,moment,donné
9.589310667419243,milliards,euros
8.878817284614229,débat,public
9.663804393643378,concurrence,internationale
5.634057050249325,propre,pays
11.656424863277781,division,nait
6.098915575297429,passe,chose
4.958629866392252,peur,peuple
4.219019550970483,peur,dire
12.463779785335385,utopie,européiste
9.178377566473136,immigration,incontrôlée
7.915343160639344,immigration,massive
9.071462362556627,temps,obscurs
8.348302567915448,clivage,gauche
7.486499861835467,promesse,mettre
11.656424863277781,apporte,solutions
5.540947645857845,peux,dire
10.463779785335383,destruction,massive
6.196993244640483,pendant,temps
8.254326419706434,communauté,nationale
9.376316944085048,finances,ville
7.967924758448216,viennent,viennent
11.656424863277781,payer,rançon
11.293854783893071,terminer,phrase
11.656424863277781,groupes,politico
11.72681419116918,chambre,régionale
10.656424863277783,dumping,social
4.6499985941183475,priorité,français
5.6989081945992925,extrême,droit
8.026374473028087,arrivés,pouvoir
6.5893106674192445,écoutez,bourdin
5.544916548060792,écoutez,écoutez
4.4807862106410745,écoutez,suis
2.7948948010691392,écoutez,bien
11.241387363998937,tendance,oublier
8.200745379501592,grande,finance
7.505358889086786,front,national
7.056815586592222,front,républicain
7.26410744049902,victimes,victimes
6.4340324419413335,amis,amis
9.463779785335385,économie,marché
6.909190933657749,économie,française
7.556889189726865,fond,choses
6.293854783893073,candidat,front
8.605798790207812,ouvrir,compte
8.071462362556627,année,2013
8.79428377440256,françois,hollande
7.556889189726865,françois,copé
6.667199334871956,absolument,aucun
9.190761290928968,rendent,compte
8.556889189726865,raison,simple
7.556889189726865,raison,laquelle
9.404886096281816,grands,patrons
7.81992359556066,grands,objectifs
12.878817284614229,politico,religieux
6.824740611858436,avons,besoin
7.708892283171917,parfaitement,accord
8.300549436467081,mauvaise,chose
10.656424863277781,ouverture,totale
7.878817284614231,adversaires,politiques
9.64177808731338,initiative,populaire
5.764601715758204,tour,france
8.486499861835469,seule,promesse
6.230160108575683,seule,chose
6.497995500673298,plus,tard
5.176067405785938,plus,fort
5.082958001394454,plus,nombreux
4.797555782532209,plus,niveau
4.410532659422959,plus,millions
4.176067405785934,plus,loin
3.995495160144113,plus,possible
3.9536749844494867,plus,grand
3.8350304879508688,plus,aucune
3.7610299065070922,plus,rien
3.6235263827571558,plus,confiance
2.619674057261552,plus,plus
2.5283691497168164,plus,jamais
1.7431079985098314,plus,front
8.146367171570517,veulent,imposer
7.490321572787876,veulent,vivre
9.866844642948152,services,publics
7.878817284614229,parle,journalistes
5.738129504397012,france,oubliés
5.475095098563218,france,déstabilisée
5.015663479925923,france,sûre
3.9725947580340364,france,nouvelle
3.3051700971209055,france,libre
2.6677401765056157,france,temps
2.3876322573128785,france,toutes
2.2656417329342684,france,aujourd
2.0827776757844596,france,voilà
1.5364956432273615,france,sommes
1.2918732745074486,france,peuple
1.0713729125122082,france,france
0.8312389087884959,france,plus
0.8312389087884924,france,français
12.463779785335385,bleu,marine
4.359617881143283,voix,france
8.196993244640487,toute,façon
7.004348166698087,toute,action
9.463779785335385,haute,finance
5.164571766948107,voilà,choses
3.2988728586596956,voilà,pense
2.2770464962065198,voilà,bien
12.141851690448021,xixème,siècle
6.597531174224212,question,savoir
4.466776770062577,peuple,français
3.7347660578391366,peuple,peuple
2.028838868673656,peuple,france
5.630889771170644,sarkozy,françois
5.445579606522159,nouvelle,politique
8.071462362556623,seul,souverain
7.540947645857845,seul,moyen
4.703891602113549,possible,faire
7.656424863277778,responsables,politiques
9.355255328557217,assume,assez
7.556889189726865,rester,union
8.156351260143138,intérêts,allemagne
3.627098192008269,intérêts,france
4.723999175562126,gouvernement,union
3.4020710806747623,gouvernement,français
8.434032441941334,faux,faux
7.578083411995992,retrouver,liberté
2.5283691497168164,française,plus
12.878817284614229,plateaux,télévision
7.971926689005709,gens,divers
7.234961094839504,gens,aient
10.708892283171917,libertés,individuelles
9.80842795672283,marie,chevallier
4.234961094839504,vers,français
9.376316944085046,secrétaire,parti
9.116316598340884,chers,compatriotes
8.99345985055535,chers,amis
7.732460754310322,contre,délinquance
5.353949131056593,contre,mondialisation
2.88446384775537,contre,front
12.048742286056541,présomption,innocence
5.976944763772336,grand,nombre
6.082958001394454,manière,dont
2.446971497648832,réalité,bien
9.004348166698087,remettre,cause
5.527141846332814,pays,européens
4.316574860393155,pays,monde
3.8426436720607455,pays,union
6.463779785335385,politiques,journalistes
10.463779785335383,ministère,intérieur
5.63935134991884,combat,contre
10.004348166698087,allons,gagner
9.556889189726867,dernières,années
9.182493674945366,quelque,sorte
7.85309045949586,quelque,chose
8.094545975669664,modèle,économique
4.475095098563219,histoire,france
8.293854783893071,monde,complexe
8.123929782450762,monde,entier
3.4994389175429657,monde,aujourd
2.778154945609028,monde,politique
9.87881728461423,dissolution,assemblée
8.146367171570517,rendre,compte
9.708892283171917,libre,circulation
9.708892283171917,libre,échange
7.234961094839504,mouvement,populaire
11.071462362556623,conseillers,municipaux
9.568962022027442,élections,législatives
5.270008041938706,responsable,politique
7.726814191169179,demi,entre
9.203252235112165,seconde,guerre
12.141851690448025,jacques,chirac
8.241387363998937,résoudre,problème
6.325934754886994,moyen,pouvoir
8.071462362556627,mouvements,politiques
5.497995500673298,soient,leurs
10.72681419116918,régionale,comptes
11.141851690448021,acte,légal
8.961279444806204,parti,socialiste
3.860617105801005,parti,politique
2.9725947580340364,parti,france
4.732460754310319,citoyens,français
5.862875740745206,vais,dire
8.452552529912133,liberté,monétaire
5.535014690104104,liberté,aller
5.196212776652345,liberté,liberté
9.026374473028087,austérité,imposée
8.868833196041606,ouvert,compte
9.048742286056541,majorité,homosexuels
7.81992359556066,tête,liste
8.44141197230693,pouvoir,achat
3.505952224501641,pouvoir,faire
6.32832700115021,bien,entendu
5.669363918985278,bien,souvent
5.0844014182641235,bien,cohen
4.27704649620652,bien,compris
4.0844014182641235,bien,raison
3.1250434027614684,bien,évidemment
2.862008996927674,bien,dire
2.4214364055416926,bien,gouvernement
1.828061665004336,bien,crois
1.446971497648832,bien,faut
1.196876147522536,bien,bien
7.071462362556623,problème,moralisation
6.196993244640485,faut,arrêter
5.656424863277779,faut,changer
4.568962022027444,faut,aller
3.8490699412201757,faut,mettre
3.446971497648832,faut,bien
2.733592723800239,faut,dire
2.39903702058513,faut,faire
11.241387363998937,points,négociables
11.141851690448021,banque,centrale
7.627278517618263,strictement,rien
6.187655380061148,situation,économique
10.589310667419245,serais,dure
11.293854783893071,harlem,désir
10.556889189726867,processus,démocratique
11.463779785335383,rapports,humains
8.026374473028087,arriverons,pouvoir
11.878817284614229,arabie,saoudite
10.129879048781945,serai,dure
10.404886096281814,etats,unis
7.756420653254503,lorsque,certains
7.5528872591693705,êtes,train
10.129879048781945,referendum,initiative
6.698245038972409,entre,citoyens
5.961279444806202,entre,avaient
1.8199235955606596,entre,français
5.821126342642318,redonner,peuple
9.071462362556623,monnaie,unique
8.048742286056541,bourdin,bourdin
6.66936391898528,souveraineté,nationale
4.78870486494994,souveraineté,peuple
8.501847826168904,égalité,citoyens
4.971926689005711,projet,front
4.893924177004438,projet,national
7.004348166698087,partis,politiques
8.83928892042759,assemblée,nationale
8.348302567915448,finance,internationale
12.463779785335385,stéphane,ravier
6.749534267669262,avez,compris
6.556889189726865,avez,raison
7.878817284614229,journalistes,parle
10.556889189726867,fondamentalistes,islamiques
9.486499861835469,chômage,masse
7.771687409907814,nationalité,française
9.215852271891798,jeune,homme
3.298872858659699,pense,faut
1.89677441508835,pense,bien
9.540947645857845,mondialisation,sauvage
