word,raw_frequency
versions,1
héroïne,3
trouverez,1
injustice,1
afin,1
efforts,1
antony,1
salle,1
insuffler,1
patron,1
apatride,1
effacer,1
communistes,1
exemple,1
nauséabonde,1
massive,1
compris,1
petit,3
vils,1
thiry,1
membres,3
engagement,1
concorde,1
internes,1
contrairement,2
prestigieux,1
regroupées,1
inexactement,1
attrayante,1
appels,2
pure,1
privilèges,1
druze,1
laisser,3
commentaires,1
engendré,1
rapport,2
poussés,1
images,1
profit,1
pacifique,1
ouvrir,2
devenues,1
citer,2
tragédies,1
électorales,3
impérialisme,1
pourrait,3
melting,1
pourrais,1
tournure,1
protestataires,1
gréco,1
sociales,1
réels,3
intervention,3
nouvelles,1
savait,1
cèdre,3
maintien,1
débat,1
marc,2
fléau,1
catastrophe,1
félonie,1
imprégnant,1
admire,1
funèbre,1
avocat,2
surtout,4
clivages,1
culturelle,1
fallait,1
mars,3
centaines,2
passe,1
répit,1
immigration,5
providence,1
relevant,1
socialisme,2
autres,7
cantonales,1
faurisson,1
glas,1
communauté,5
strictement,1
quinze,3
abord,3
commenté,1
piraterie,1
événement,1
accomplissant,1
souhaité,1
libanisation,3
voulait,2
traité,1
combler,1
positions,1
appelé,1
témoigne,1
économie,4
intenté,1
mondiales,1
bouleversements,1
réapparaît,2
européenne,4
mauvaise,1
dite,1
dernière,2
essentiel,2
guerres,1
economie,1
libanaises,1
anéantissement,1
modeste,2
voudrais,1
créneau,1
rumeur,1
certains,7
normal,2
poursuivi,1
sociétés,1
lointains,1
étrangère,1
teint,1
certaine,1
absolu,1
adversaires,1
imposer,1
répandues,1
nombreuse,1
bastille,2
êtes,3
socialiste,8
proposition,1
personne,3
gardes,1
privés,1
publiée,1
avertissements,1
honte,2
adhésions,1
représentent,2
comporter,1
peuple,14
fêtes,3
admiration,1
efforcent,2
voyant,1
passé,1
marque,1
trouvons,1
intérêts,4
automne,1
règles,1
hitlérienne,1
reposer,1
allée,1
bulletin,1
associer,1
redressement,1
révolte,1
réservé,1
loué,1
reims,1
humainement,1
écoeurant,1
foch,1
mépris,2
représente,4
embauche,1
bicentenaire,3
françois,3
concernant,1
modèle,1
urnes,1
jettent,1
prix,1
demander,2
pleine,4
songe,1
fanatiques,1
trois,7
commande,1
historien,1
danger,2
bureau,2
effet,1
fédérale,1
confiait,1
insurge,1
dangereuse,1
continuent,1
verser,1
conflit,1
ennemi,1
ordres,1
acte,2
mériter,1
liberté,4
maints,1
majorité,3
jusque,3
besoin,2
accru,1
nécessité,1
offrir,3
grandi,1
merveilleux,1
grâce,2
osent,1
réaliseraient,1
immobile,1
port,2
allégations,1
abstient,1
utiles,1
furent,1
exagération,1
entendu,2
attentivement,1
souveraineté,2
représenterait,1
loup,1
ferme,1
arrive,3
derrière,2
assemblée,5
pierre,2
roussel,2
futures,1
dirigeants,2
souhaitant,1
locaux,1
seul,1
lettre,10
misère,2
forgé,1
sein,1
légué,1
riches,1
accaparer,1
jour,3
unis,1
première,3
congrès,1
provenance,1
cathédrales,1
convaincu,2
compatriotes,2
cumule,1
déjeuner,1
craignons,1
benjamin,1
manquement,1
défenseur,2
poursuit,1
dignes,1
rose,1
succès,10
extérieures,2
sérieux,2
dominer,1
angleterre,1
terrorisme,3
réputation,3
horreur,1
armes,1
régence,1
responsables,1
partis,4
diderot,1
fayette,1
volontés,2
pensent,1
françoise,1
instrument,2
abstenant,2
coeurs,1
intitulait,1
décembre,1
tendances,1
parfois,3
trouvera,1
aurions,2
côté,1
rempart,1
française,12
camarades,1
immigrés,1
suspects,2
rejoint,3
milieu,1
désintéressement,2
lâche,1
objet,2
colères,1
champ,1
voire,1
vagues,1
fable,1
iman,1
coïncident,1
oublions,2
suspicion,1
14juillet,2
truqués,1
reprenant,1
pressaient,1
frontières,1
recrutement,1
secours,1
étant,3
accaparant,1
enthousiasme,3
organes,1
déclin,2
bronze,1
enfin,5
piège,1
éminent,1
aurait,1
partout,2
respectueux,2
impôts,1
chercher,1
deuils,2
textes,1
évoque,1
étendre,1
européen,5
répandant,1
initiés,1
fondation,1
présentation,1
juin,5
souci,2
demain,3
régulièrement,1
constitutionnel,1
générosité,1
mijoter,1
confédérés,1
entendons,1
fragile,1
vaincre,1
exprès,1
colonisation,2
continue,1
premier,4
perte,1
bureaucratique,2
adopté,1
tard,2
manifester,1
prospérité,3
pensants,1
opéra,1
économiques,1
étendue,1
capitaux,1
parmi,6
assumerons,1
agira,1
vieil,1
concitoyens,1
gestion,1
gouverné,1
brusque,1
capables,1
implantation,3
combien,1
conquérir,1
créer,3
donne,2
caricature,1
républicain,2
organisé,1
auraient,3
devant,4
tribunaux,2
lorsque,2
améliore,2
colistier,1
groupes,1
1957,1
urss,1
étalage,1
oreilles,2
mènerons,1
matériels,1
superbe,1
atteint,1
jouisse,1
dévouant,1
diplomatie,1
blessés,1
bande,1
complot,1
venons,1
pire,2
préféré,1
incomparable,1
chrétiennement,1
islamiques,1
respect,2
antérieure,1
roué,1
tombes,2
tomber,1
lumière,3
parviendront,1
vague,1
syriens,1
mosquées,1
voulons,1
combattu,1
accusant,1
survient,1
régions,2
adam,1
propre,1
consentement,1
urgence,1
signature,1
exigeant,1
traduit,1
jamais,6
jeunes,4
cernés,1
tenait,1
exalter,1
tiendrait,1
possible,3
vive,4
efforçons,1
antan,1
revoir,1
trahi,1
signalerai,1
violence,2
forces,2
présentant,1
prévue,2
chers,3
répercutant,1
sortir,1
centenaire,2
comités,1
bonne,3
spirituelles,1
échelle,1
modérés,1
prendrons,1
droites,4
clair,1
pratiqué,2
politiques,3
lucidité,1
conduis,1
travail,4
esprit,5
rappeler,1
noms,1
décapiter,1
aimons,1
soutien,1
musulman,1
rendre,4
vouloir,1
vendéen,1
renaissance,1
jours,6
aurez,1
sympathie,2
ouvertes,1
tranches,1
communiste,1
prévoit,1
financières,2
mourir,1
sursaut,1
terre,4
novembre,2
tournées,1
scandales,6
pitié,1
demi,3
mêmes,6
date,1
cède,1
suis,3
approximative,1
atroces,1
rapide,1
croire,4
puissent,3
prêt,1
profiter,1
sent,1
reconnaître,3
gauche,4
aura,3
ancien,4
défendre,1
occidentales,1
promouvoir,1
protéger,1
observation,1
survie,3
responsabilité,2
aoun,5
effondrement,1
philosophes,1
insoutenables,1
enfers,1
provocateurs,1
11otre,1
tués,1
californien,1
tripler,1
révoltante,1
gardent,1
réussi,2
semble,2
authentique,1
pratique,1
exalte,2
librement,3
attitude,1
plein,3
lesquels,1
dangers,2
excellentes,2
dispense,1
muette,1
gagné,1
démocratie,2
république,4
robespierre,1
répète,1
vrai,2
pages,1
faite,1
bouches,1
constituent,1
développer,1
réprésentent,1
lara,2
criminelle,1
raspail,1
avenir,9
quadrupler,1
centre,1
amende,1
renouveau,2
quarts,1
contribuer,1
faiblesse,1
mondiste,4
doivent,1
verts,1
pensée,1
intervenir,1
gratitude,1
sociale,2
grandement,1
tradition,1
résolution,3
dois,1
coûté,1
travaillent,1
puisque,1
retrouve,1
syriennes,2
arme,1
sommes,9
lâcheté,2
tardive,1
lauriers,1
retrait,1
ferez,1
départements,1
américanisme,1
fier,2
1789,3
lecteurs,1
ignore,1
rouge,1
