measure,first,second
7.398271153025319,guerre,golfe
8.575809338577505,conseil,sécurité
10.061236165747747,suffrages,exprimés
4.891311164305435,autres,pays
8.061236165747747,assemblée,nationale
7.739308070860386,pendant,temps
7.968126761356267,communauté,européenne
7.5086951427189685,toutes,régions
8.476273665026593,certain,nombre
3.5301666730217924,plus,plus
9.575809338577507,forces,armées
9.798201759913955,droites,européennes
4.569383069418073,pays,europe
6.601804547110452,parti,socialiste
6.253881243690144,parti,communiste
8.8388437444113,quelques,jours
10.38316426063511,échéances,électorales
5.295701419384772,autant,plus
7.727812432022556,premier,tour
6.097762041772862,dont,avez
5.682724542494018,dont,sommes
7.20657552891179,front,national
8.798201759913955,hommes,femmes
8.60180454711045,croatie,slovénie
7.701340220661365,président,république
10.061236165747747,bande,quatre
8.575809338577507,élections,partielles
9.575809338577507,nations,unies
9.739308070860385,groupe,droites
7.575809338577507,maire,communiste
7.002342476694179,europe,ouest
9.383164260635109,moyen,orient
