word,raw_frequency
vaut,1
chili,2
calculée,1
injustice,1
ravisseur,1
écoute,2
millénaire,1
attention,4
destins,1
chaînes,1
comprendre,2
élevaient,1
communistes,1
pleinement,1
violente,1
détendu,1
massive,1
compris,2
bendjedid,1
parle,2
dévouement,1
tenait,1
utiliser,1
confondre,1
soulevé,1
prestigieux,1
centaines,2
éducatives,1
préparer,4
pressant,1
rôles,1
hanin,4
politiciennes,1
permette,1
gaspillage,1
unique,4
rapport,2
celui,4
laissez,1
rejeter,2
pacifique,1
allende,1
patriotes,1
citer,1
électorales,4
interlocuteurs,1
rappeler,2
automatique,1
score,2
reculé,1
glorieux,1
vaillants,1
maintien,2
nécessaire,3
claire,1
réellement,1
victoires,1
bataillons,1
souffrait,1
plaisait,1
jouait,1
surtout,3
initiative,2
surpris,1
formation,2
mars,4
incessante,1
malfaisance,1
immigration,1
contribuable,1
trahi,4
socialisme,3
autres,10
cantonales,2
technocrates,1
communauté,1
police,1
quinze,3
adieu,2
société,2
comètes,1
donneront,1
morales,2
réalisée,1
incontestés,1
domaines,2
conseiller,1
heure,5
dangereusement,1
invités,1
accomplis,1
pires,1
économie,1
nues,1
européenne,2
vertueux,1
dernière,4
chasse,1
prévoyait,1
hantise,1
élèvent,1
explose,1
certains,5
reconnaissance,1
normal,1
viet,1
spécialistes,1
correspondre,1
témoigné,2
vies,1
certaine,3
algérie,4
dévoué,1
excommunier,1
imposer,1
conviction,1
socialiste,10
évaluer,1
personne,1
injuste,3
également,1
apparentées,1
question,1
peuple,8
oscille,1
bloch,1
gardiens,1
profit,1
passé,2
dilapidé,1
intérêts,4
parler,3
inversement,1
archipel,1
grotte,1
dreux,2
surprise,1
redressement,4
justice,2
masse,1
démocratiques,2
tempête,1
vestales,1
conformité,1
étudié,1
explicitement,1
électorat,1
conseils,2
indépendance,3
sincère,1
rejoignez,1
valeurs,1
patrimoine,2
instinctif,1
espérance,1
urnes,1
gauchisante,1
prix,1
humblement,1
demander,1
devenus,1
pleine,5
retiennent,1
songe,1
valait,1
troupeau,1
trois,12
publiques,1
danger,1
bureau,1
effet,7
cynisme,1
clefs,1
voulez,1
insurge,1
impudemment,1
continuent,1
sauvegarder,1
nouméa,1
acte,2
militantes,1
auraient,1
demeurée,1
liberté,1
noire,1
majorité,6
découvert,1
intense,1
besoin,1
compter,2
faciliter,1
générosité,1
confirmé,1
satisfaction,1
déclaré,1
pourcentage,1
couramment,1
grâce,3
libéraux,4
ensuive,1
thérapeutique,1
atteint,2
tumultueuses,1
médiocre,1
prétendues,1
affirmer,2
laisser,1
entendu,2
entends,2
réserve,2
ouvéa,1
ferme,1
derrière,2
assemblée,2
chômage,6
dissuasif,1
baeckroot,1
mobilisé,1
chastement,1
seul,11
lettre,3
patience,2
organisés,1
actes,1
candidat,2
étendu,1
hémorragie,1
jour,3
certaines,1
perspective,1
première,3
plusieurs,1
confie,1
matière,2
convaincu,1
tendant,1
permettaient,1
dominer,1
différence,1
carte,1
revanche,1
appuyant,1
submerger,1
rigoureuse,1
traditionnelles,1
milieu,2
vaine,1
autoritaire,1
partie,3
sérieux,1
arme,1
principales,1
régularité,1
terrorisme,1
rapts,1
responsables,3
législateur,1
partis,1
tristesse,1
route,1
antidémocratique,1
comportait,1
impérieuses,1
passant,1
insurgés,1
histoire,3
téméraire,1
ténacité,1
démocrates,1
côté,1
souligne,1
effroyable,1
camarades,1
feignent,1
rejoint,1
microcosme,1
pièges,1
colères,1
haine,1
yann,1
braves,1
paraître,1
accompagné,1
délinquance,1
enthousiaste,1
appartient,2
ostracisme,1
infernal,1
désarmés,1
valables,1
dessus,2
électrique,1
étant,2
offrons,1
fruits,1
adoption,2
social,2
enfin,6
appuient,1
remise,1
aurait,2
partout,3
durafour,2
exaltant,1
souveraine,1
beaufrère,1
chercher,1
faveur,3
2000,1
arbitraire,1
étendre,1
opinions,1
abstentionnisme,1
briser,1
printemps,2
calomnie,1
efficacité,1
juin,1
convenables,1
inventeurs,1
régulièrement,1
énorme,1
cacher,1
souhaits,1
meniez,1
disposons,1
rang,4
intéressés,1
premier,12
mentionné,1
perte,1
bureaucratique,2
concerne,1
apportent,1
manifester,4
nomenklatura,1
consacré,1
mort,12
brutale,1
admirables,1
familiale,1
montand,1
parmi,6
mauroy,1
augustin,1
rétablir,1
prison,1
minimum,1
participaient,1
combien,1
conquérir,1
créer,1
donne,1
effaçant,1
doigts,1
organisé,1
vrais,6
vedettes,1
élaborée,1
incapables,1
originelle,1
récemment,1
fiscalité,1
rappelant,1
suivi,1
université,1
cotisants,1
déposés,1
socialistes,5
courageux,1
sahara,1
fermes,1
compères,2
offre,1
blessés,1
bande,1
coeur,2
chanteur,1
pire,3
amérique,1
combat,7
passage,1
logement,1
urgent,1
attachés,1
affreux,1
avocat,1
déplacé,1
recette,1
lumière,1
adversaires,4
nombreuse,2
massivement,1
démission,1
entreprise,1
régions,1
trentaine,1
argent,2
éprouvés,1
urgence,2
signature,1
expérience,3
exigeant,2
aient,1
jamais,6
jeunes,3
application,2
aspire,1
atroce,1
aura,5
possible,1
vive,1
porteur,1
passée,2
judiciaire,1
mienne,1
passe,1
réveil,1
aiguillon,1
milieux,1
divisions,1
condition,2
redoutable,2
christian,1
travaillant,1
chers,2
remèdes,1
sortir,1
charlatans,1
détail,2
digéré,1
remettre,3
clair,3
épouvantail,1
politiques,10
lucidité,2
approuvait,1
légitimité,1
travail,3
prodigieuse,1
beau,1
immigrés,4
rendre,4
aurez,1
renaissance,1
jours,5
commencent,1
champ,1
clins,1
intérieur,1
moyennes,1
trancher,1
tueurs,1
triompher,1
résoudre,1
ordonnée,1
surréalisme,1
sursaut,3
tours,3
docilité,1
novembre,3
notamment,4
entrés,1
foule,2
demi,1
mêmes,1
date,1
identifiés,1
suis,7
sanctionner,1
passion,1
croire,1
plan,3
camarade,1
aspects,2
suprême,4
allègement,1
étude,1
gauche,8
commencement,1
ancien,3
consultation,5
aure,1
rendus,1
enfoncer,1
afflux,1
incarné,1
dénuées,1
responsabilité,1
appréciée,1
reprenons,1
pressantes,1
bénéficier,1
menée,2
physique,1
apparaître,1
élimination,1
incontournable,1
répression,2
énergie,1
certain,1
sain,1
ballast,1
journalistes,2
pratique,2
perfides,1
numéro,3
appâter,1
lesquels,5
fillette,1
grade,2
criminelles,1
largement,3
muette,1
quotidienne,1
titré,1
démocratie,1
république,5
magistrat,2
pédagogiques,1
vrai,4
pages,1
déclenchée,1
triplement,1
opérer,1
courte,1
augmente,1
sévit,1
télévisé,1
criminelle,1
sceaux,2
entrent,1
centre,3
municipaux,1
femmes,1
durablement,1
agir,1
monétaire,1
transfuges,2
agit,4
doivent,5
cinématographique,1
publiquement,1
pensée,1
concitoyens,1
gratitude,2
sociale,2
espère,2
moindre,2
sacrifice,2
fixées,1
puisque,3
pieuse,1
hallali,1
sommes,2
discutent,1
juge,2
retrait,1
palais,2
représentation,1
reprend,1
lecteurs,2
major,1
paraissent,2
persécution,1
arrivant,1
déferlement,1
bataille,3
bourguignonne,1
terroristes,3
accroîssant,1
meilleure,1
dissoudrai,1
instruction,2
montrait,1
récente,1
assurés,1
choisi,1
différents,1
nouveau,5
meilleurs,1
incohérence,1
aurai,1
reporter,1
salut,2
rassemblé,2
concurrents,1
alléger,1
précipiter,1
manifestation,1
heurteront,1
invasion,3
auditeurs,1
sondages,1
assassins,1
constate,2
obligatoires,1
téléspectateurs,1
écarter,1
admis,1
reconnue,1
aggraver,2
série,1
noir,2
têtes,2
manoeuvres,1
assister,1
comprenez,1
justifiés,1
prié,1
ignorer,1
banal,1
centristes,2
lobbies,2
énergiques,1
ignorez,1
assurer,1
chiraquien,1
savoureux,1
sûrs,1
points,2
intimement,1
confisqué,1
radio,2
dénoncer,2
lamentables,1
meneurs,1
code,3
fierté,2
climat,2
prélèvements,1
gens,2
nôtres,1
pouvait,2
tiers,4
recourir,1
type,1
salutaire,1
expériences,1
signatures,1
poser,2
conduisait,1
actuelle,1
grands,4
abattre,1
entièrement,1
souhaite,1
appel,4
retenue,1
improvisé,1
temps,3
réformes,2
occasions,1
lichnerovitz,1
parlementaire,4
objectifs,1
opposés,1
révision,1
présider,1
expresse,1
stratégie,1
activement,1
devenir,1
intoxication,1
compliquer,1
faibles,2
réjouis,1
oeil,1
béteille,1
réaliser,1
machine,1
victimes,2
majoritaire,2
ouvrages,1
décidées,1
inconscience,1
appelle,1
esclavage,1
facilité,1
rivages,1
libération,3
droit,2
aimés,1
minutes,4
misère,1
opération,1
couperet,1
efficacement,1
caractérisaient,1
redouté,1
extrême,1
arbitrale,1
sida,2
européennes,2
bureaux,1
daigné,1
immense,2
delà,1
exigera,1
consul,1
parfaitement,1
institue,1
demeure,2
patrie,1
improvise,1
augmentation,1
extérieur,1
nouvelle,14
étrangère,1
jeunesse,6
vendredi,1
principe,1
léotard,1
mères,3
gouvernement,5
origine,2
sérieuses,1
honnêteté,1
illusoire,1
politichiennerie,1
débouche,1
parvenus,1
contre,16
cohabitation,3
sensibles,1
déclaration,2
enfer,1
ignoble,1
célèbre,1
inquiétants,1
choix,2
imposant,1
politiciens,1
globalement,1
défaite,1
garanties,1
détourner,1
monde,4
goebbels,1
témoignée,1
engrangent,1
professionnels,1
mouvement,10
troisième,1
face,2
échapper,1
tissu,1
1944,1
morde,1
municipales,6
étroitement,3
soigneusement,2
voisins,1
hâter,2
conscience,2
dégager,1
adolescents,1
métropole,2
faible,1
résultats,3
intérêt,3
tenaient,1
lecture,1
compétitions,1
communes,2
connaîtront,1
excite,1
attendez,2
trahison,3
avantages,1
cyniquement,1
"...""",1
fini,1
vraiment,2
kabylie,1
scénario,2
jugent,1
êtes,1
financement,2
médias,2
assez,2
désinformation,1
monnaie,1
nommé,2
racolage,1
manqué,3
émissaires,1
complaisamment,1
mécanicien,1
visent,1
merveilleuse,1
faut,3
durables,1
bilan,1
larmes,1
observateurs,1
tranchés,1
appétit,1
traversé,1
faute,3
nettoyées,1
algérienne,1
formations,3
plein,1
référendum,9
appellent,2
angoisse,1
idées,2
sentiments,1
alouette,2
noeud,1
carrément,1
suffrage,1
expression,3
instituer,2
sincères,1
féodalités,1
suffisant,1
sauver,1
semaines,3
audiovisuelles,1
dictateur,1
dose,1
résignez,1
patriotisme,1
voté,1
administration,1
résigner,1
raisons,4
montré,1
bénédiction,1
gestes,1
consignes,1
carl,2
participer,1
mérite,1
propagande,4
efficace,1
paradis,1
sens,6
déceptions,1
seraient,1
vitesse,1
magistrature,1
caractère,1
rapprochement,2
féodaux,1
ratelier,1
peloton,1
simultanément,1
permettra,1
variation,1
uniques,1
informer,1
bavarde,1
enjeu,1
venait,2
aborde,1
sacrifiées,1
fille,1
ressemble,1
règle,1
bras,1
éducation,1
pénal,1
intéressantes,1
réinsertion,1
volonté,5
problèmes,6
page,2
marseille,1
adhérents,2
massifs,1
élevée,1
broncher,1
importante,2
exilés,1
cour,1
développe,1
compétences,1
erreurs,1
révolte,1
généreusement,2
obtient,1
présidentielles,1
importait,1
développer,1
pourra,1
nombreux,1
supérieurs,1
cesse,3
autorités,2
ministre,4
pourtant,2
zélé,1
meurent,1
apprend,1
extraordinaire,1
contexte,1
économique,1
bénéficiaires,1
démoralisation,1
étonné,1
chadli,2
relancer,1
méthode,1
rencontre,2
humilié,1
barrages,1
préciser,2
chefs,1
bout,2
battre,2
amalgames,1
consigne,1
besoins,1
difficultés,1
septembre,2
secrétaire,1
publics,1
parties,1
voeux,1
avenir,9
aériennes,1
peur,1
forces,4
demain,2
pinochet,3
mansuétude,1
pâté,1
éliminé,1
fonctionnaires,3
période,1
calédonie,11
paru,1
part,6
propositions,1
vieilles,1
influencés,1
cités,1
délégation,1
aveu,2
immonde,1
manquent,2
générateur,1
classique,2
vraie,1
résultat,2
territoire,2
tend,3
pourraient,1
beaucoup,3
prochaine,2
thématique,1
vengeance,1
tenu,2
originaires,1
gentiment,1
local,2
raison,3
cependant,6
tragiquement,1
aisément,1
conclu,2
législatives,7
décision,1
intitulé,1
lieu,1
tour,10
perdant,1
flammes,1
oligarchie,1
afrique,1
royaume,1
notable,1
france,35
frais,1
nécessaires,1
délivrance,1
journaux,1
attendons,1
catastrophes,1
afin,2
réclamer,3
remonte,1
opposer,2
torture,1
cabinet,1
aller,3
opposants,1
sachiez,1
appelés,1
musée,1
allez,1
entend,1
entraînant,1
agreement,1
crime,1
dépensé,1
campagne,10
proclamation,1
domination,1
avaient,4
essentielles,2
échecs,1
présent,1
autorisé,1
comporte,1
partisanes,1
souvent,4
précisées,1
drapeau,1
cassation,1
engage,1
dispositions,1
foisonnement,1
gouvernants,1
transposé,1
classait,1
communautaires,1
lequel,2
réelle,1
avais,2
exhorter,1
annoncé,1
interrogé,1
bain,1
procès,1
royale,1
déployés,1
note,2
peux,1
scrutin,8
arrestations,1
public,2
circonscriptions,1
stirbois,2
reconnaître,2
défense,1
dates,1
résolue,1
parti,8
majors,1
coups,1
brûlée,1
rendant,1
fournir,1
classe,3
pouvoir,9
presse,1
confiance,2
ravages,2
entraînés,1
suppression,1
apporte,1
crimes,2
campagnes,1
griefs,1
situation,4
convoi,1
réalité,1
familles,1
puissions,1
passés,1
claude,1
consacrer,1
pratiquer,1
recueillies,1
objectif,1
réfugié,1
légitimement,1
sunt,1
tendaient,1
beurre,1
tjibaou,4
librairie,1
devez,2
avez,1
contribuables,2
sigle,1
étudiée,1
abolie,1
lésiné,1
vient,4
annonce,1
précéder,1
judiciaires,1
complot,1
mettre,3
procure,1
celles,2
documentée,1
rappelle,1
culturel,1
sept,1
salaire,1
interroge,1
pourront,1
rideau,1
coup,2
fortiori,1
naissances,1
présence,1
injures,1
enfance,1
grandes,5
cassé,1
noter,1
savez,1
devaient,1
urgentes,1
fusions,1
identité,1
classé,1
massu,1
champions,1
ayant,2
piat,1
crise,1
centrales,1
différer,1
sorte,3
malheureusement,1
sorti,1
égide,1
voulu,2
disaient,1
cinq,3
puissances,1
arpaillange,2
wagon,1
émotion,1
exprimés,2
poids,1
outrances,1
routières,1
etat,4
promptement,1
diabolique,1
petite,2
sentiment,1
placés,1
réalisés,1
paris,2
drames,1
accumulé,1
libéralisme,1
petits,3
article,1
intéresse,2
enfants,5
générale,2
indulgence,1
autour,5
équipe,2
alacrité,1
interventions,1
outre,2
voire,2
ouvert,1
honneur,4
proposition,3
leaders,2
chilien,3
recherche,1
décisives,1
cure,1
radicales,1
scandaleux,1
gravité,1
terrestre,1
français,31
suivis,1
cinéaste,1
châtiments,1
méthodes,1
méditerranéens,1
questions,1
espérer,1
quitter,1
corps,1
généreuse,3
répartie,1
certes,4
droitier,1
exercice,1
terroriste,2
diverses,3
tragédie,1
électeurs,6
dresse,1
occupe,1
fautes,1
drastique,1
reconnu,1
sympathisants,2
hommes,1
emplois,2
jeté,2
réserver,3
augusto,1
imposture,1
avons,6
propre,1
significatifs,1
compétition,2
train,2
archanges,1
boursière,1
frise,1
digne,2
inconditionnel,1
martinez,1
réaction,1
insidieuses,1
ciel,3
poursuivis,1
rentrée,2
outsider,1
répète,1
quartiers,1
perdre,1
sociales,1
restaurer,2
boudées,1
préoccupations,2
promu,1
grande,3
aspirations,1
commandé,1
disposaient,1
souhaiterait,1
rassembler,2
déclarations,1
cambodge,1
mêlée,1
récusent,1
faille,1
dépit,1
saint,1
espérait,1
risque,1
disposition,1
exprimer,2
ouvrons,1
acceptent,1
maintenu,1
aujourd,13
prêche,2
flnks,1
tolérance,1
réduit,1
enseignement,2
importantes,1
prendra,1
plus,46
telle,3
cinquième,1
prendre,3
rebelles,3
officiels,1
descendante,1
relever,1
façon,5
redis,1
mode,2
métier,1
actuel,1
ministérielle,2
poursuites,1
nationalisme,1
genre,2
pères,1
dénonce,1
dizaines,1
attendent,1
fastes,1
combinaison,1
quelconque,1
caillou,1
vers,1
funeste,2
rétablissent,1
vertus,1
dialogue,1
retard,2
dicté,1
cours,2
limite,1
