measure,first,second
11.793400098483819,goulot,étranglement
9.677922881063884,chef,armées
7.285605458285124,chef,justice
6.714448757088997,chef,gouvernement
9.696538559231229,éducation,civique
7.6965385592312305,éducation,nationale
10.96332509992613,successions,ligne
8.208437597762662,travailleurs,manuels
10.307973271313578,union,européenne
10.641397005038769,syndicat,magistrature
8.111576058510074,toutes,régions
4.164043478404208,pense,électeurs
4.131622000711831,pense,faut
3.2836250941568803,pense,pense
9.875862258675792,majorité,socialo
9.290899757954636,majorité,parlementaire
6.675612720376682,frontières,frontières
6.695368015523291,équipe,france
9.645008258591147,période,électorale
8.904431410872563,somme,toute
4.526613557788917,espère,bien
10.130435085761388,salaires,intellectuels
9.223544490152872,salaires,manuels
7.545472585040233,salaires,travailleurs
10.834042082981163,ramener,niveau
2.5454725850402333,évidemment,plus
11.96332509992613,droits,douane
4.5857756302570625,pouvoir,faire
10.886509502875303,bruno,mégret
10.155970177868525,démocrate,républicain
8.597002885680315,écarter,candidats
8.275074790792953,aurait,battu
8.407969061290299,campagne,électorale
6.955456856592791,campagne,présidentielle
8.886509502875299,élections,européennes
8.886509502875299,élections,régionales
8.564581407987939,élections,présidentielles
8.471472003596457,élections,législatives
7.771032285455366,ministre,intérieur
4.856762159481249,ministre,président
1.9633250999261307,français,français
1.1115760585100762,français,bien
7.755264969597047,candidat,présidence
10.986045176426217,peser,baisse
9.641397005038769,coûtent,cher
7.91893098056768,économique,sociale
5.597002885680315,voulu,faire
9.02081059458689,compte,tenu
7.146341476670749,compte,mandat
7.020810594586891,compte,rendu
9.355994786176522,armées,chef
5.333968479846522,pourrait,faire
12.793400098483819,balle,rafale
4.162223042779841,veut,dire
3.896563167539222,veut,faire
9.333968479846522,candidats,fantaisistes
7.012040384959159,candidats,présidence
8.793400098483819,famille,école
8.032587762363244,choisir,entre
7.044461862651536,nationale,possible
2.2371069405939306,nationale,bien
8.918930980567676,rendu,mandat
7.4358480938657365,rendu,compte
7.650442144641778,premier,ministre
6.924617108080769,premier,tour
5.221376653470161,nombre,autres
4.623475097041506,nombre,gens
11.57100767714737,prélèvements,obligatoires
7.012040384959159,faire,remarquer
5.789647963622711,faire,cadeau
5.789647963622711,faire,diagnostic
5.275074790792953,faire,face
5.105149789350641,faire,élire
5.012040384959159,faire,croire
3.179150370794419,faire,quelque
2.124515114217571,faire,politique
0.7452538442642602,faire,bien
6.378362599204975,gens,prêts
3.9520978445028785,gens,pouvoir
8.066488168981536,tiers,monde
6.111576058510073,puis,après
9.664117081538855,main,œuvre
10.641397005038769,divers,journaux
4.319468910151404,voir,gens
