measure,first,second
4.69792875608465,travailleurs,français
11.404520701207339,avortements,clandestins
11.082592606319977,passer,unanimité
7.799658643048478,éducation,nationale
6.7865431432582195,éducation,enfants
12.404520701207336,barrières,douanières
10.989483201928493,perspectives,financières
9.244908074201165,union,patriotique
7.9914735839975535,union,européenne
9.497630105598818,syndicat,magistrature
8.497630105598818,secteur,public
4.972674914241942,voyez,bien
10.767090780592046,appel,offre
9.902020360678156,majorité,qualifiée
9.404520701207339,salut,public
7.939634652477931,construction,européenne
8.985731067067386,somme,toute
7.896726061008641,national,républicain
6.201580642537063,national,vive
7.597165779149734,spéciaux,retraite
9.989483201928495,petit,patron
8.626913122543785,agents,publics
7.886195393516472,partis,politiques
7.936915151124339,court,après
12.404520701207339,regroupement,familial
7.311763560287483,permettez,abord
8.574445702649651,représente,milliards
9.317057859956998,matin,paysans
9.481688561729797,chers,compatriotes
10.419627593597546,élections,législatives
9.741555688484908,élections,présidentielles
2.698312502606635,autres,pays
8.568019433490218,ministre,intérieur
7.793085989124991,ministre,villepin
6.809574111913559,ministre,agriculture
9.481688561729797,parlement,européen
9.404520701207339,équilibre,financier
7.880958745150325,équilibre,social
5.706973895687655,nation,république
8.952824731349649,fonction,publique
9.137734160512437,décembre,2005
10.008935564594667,jean,marie
9.066651062450955,jean,michel
10.741555688484908,xxième,siècle
6.843126671624587,politiques,sociales
5.580092265790794,politiques,gauche
3.0540725663099266,politiques,français
6.202886840037689,économique,sociale
8.574445702649651,printemps,2007
8.334847173400526,corps,magistrats
9.165054766511949,régler,problème
9.930589512874926,zone,euro
10.945089082570039,révolution,verte
5.254773581702656,veut,dire
6.21469614232732,nationale,magistrature
8.04864527439664,premier,ministre
7.563218447226397,premier,plan
10.667555107041133,préférence,communautaire
10.02600907795361,commissaire,européen
7.054023454123206,faire,soigner
6.732095359235844,faire,cesser
5.616618141815907,faire,croire
5.317057859956998,faire,peur
5.147132858514688,faire,économie
4.857626241319702,faire,choix
4.459076864829427,faire,face
1.3002495722704452,faire,bien
8.34562701215377,gens,rentrent
6.8861953935164735,gens,savent
4.635454263874109,travailler,plus
7.270664954472547,manière,dont
10.182128279870891,montant,cotisations
10.115014084012353,intellectuel,moral
7.989483201928495,hommes,femmes
7.760664511432612,hommes,politiques
7.31000310242305,toutes,réformes
8.30736643697842,constitution,européenne
12.18212827987089,lattre,tassigny
8.250715365128304,tiers,monde
7.880958745150325,protection,sociale
9.796838123986099,milliards,francs
9.19593407939592,milliards,euros
