measure,first,second,third
10.722466206532445,faut,bien,dire
17.104057222718147,strictement,rien,voir
20.18087281976898,pieds,noirs,harkis
10.871396465927871,contre,front,national
11.512962958919976,dont,suis,président
15.519094721996991,millions,demi,voix
15.185388300891471,président,conseil,général
10.598377971521456,président,front,national
