#doc name topic proportion ...
10	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/stripped/1999.sgml_stripped.txt/1	9	0.28276474026460124	2	0.17648345569515062	0	0.15489243059400898	21	0.08651383237893957	18	0.046811067805310407	31	0.04569389143175687	17	0.04483438822850472	4	0.0353146827119108	10	0.026218866604201984	19	0.02098094288957059	22	0.018534502164943657	35	0.015212337129860382	23	0.012864330940631514	38	0.010209254289287107	32	0.008372542042665338	28	0.0029456385522104523	5	0.002854321091004617	15	0.0011223073592851432	34	6.623689433906966E-4	24	5.381382176906143E-4	1	4.923758325995753E-4	26	4.918765419311442E-4	7	4.8512901858748517E-4	11	4.695068385461963E-4	13	4.6099699520665664E-4	25	3.825954509030408E-4	37	3.822150199253631E-4	12	3.773420930609712E-4	6	3.77259430803064E-4	16	3.0099031663486796E-4	3	3.003098120792293E-4	29	2.9402969114075456E-4	33	2.4822130273025435E-4	14	2.1587936772612801E-4	39	2.105069439041232E-4	30	1.9253490025777768E-4	27	1.4396347101845996E-4	36	1.425783139706657E-4	8	1.1694123453618655E-4	20	9.07080895127243E-5	
11	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/stripped/1999.sgml_stripped.txt/2	9	0.18505213118852307	17	0.15265841755758877	2	0.14306033284818978	21	0.12559656099344516	0	0.07872328445513242	4	0.05785159499020671	18	0.04709604410022306	10	0.04058334225316191	13	0.03699058759979392	5	0.03128141862363307	15	0.025480329171260443	29	0.014500680186433473	31	0.013503814007029423	35	0.013275680969632763	33	0.010396061353803944	26	0.0045534025586766854	28	0.0029635710028063683	1	0.002524639102908986	7	0.0025173481717616986	37	0.0024138076535304147	6	0.0024088218957857496	19	8.160127580976739E-4	23	7.670516644457062E-4	34	6.664013112943246E-4	24	5.414142941105368E-4	11	4.723651010374841E-4	25	3.8492461447825016E-4	22	3.83944384107274E-4	12	3.796392752581887E-4	32	3.0644923792666245E-4	16	3.028226846892762E-4	3	3.021380373598016E-4	14	2.1719359757062858E-4	39	2.117884675210738E-4	30	1.9370701371489933E-4	27	1.448398914569818E-4	36	1.4344630185377148E-4	38	1.250772304943693E-4	8	1.1765314907484301E-4	20	9.126030198041359E-5	
12	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/stripped/1999.sgml_stripped.txt/3	2	0.17210235396406914	0	0.14652893654929144	9	0.13122605061311984	10	0.1066831592516537	28	0.09352141216567975	21	0.0863396863730023	4	0.04732115723876664	13	0.042731530427124	27	0.03235050140507448	23	0.026928923113348022	18	0.02658757322930785	5	0.012913209214894342	17	0.012537312167923382	39	0.012287643604590096	29	0.010358071494032572	24	0.006575835182756758	15	0.005145901702046338	35	0.005117082146668705	34	0.0046868891084846055	31	0.003330451591083625	7	0.002497079222040659	25	0.002394752046915598	22	0.002393779709072293	6	0.002389426767833126	19	8.094424625179274E-4	1	4.913847161236379E-4	26	4.908864304907407E-4	11	4.6856175567973714E-4	37	3.8144564909414514E-4	12	3.7658253107450467E-4	32	3.039817984738038E-4	16	3.003844451802528E-4	3	2.997053104304259E-4	33	2.4772165143438203E-4	14	2.1544481837581025E-4	30	1.921473416100858E-4	36	1.4229131427098178E-4	38	1.240701452907508E-4	8	1.1670584039904268E-4	20	9.052550077447894E-5	
13	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/stripped/1999.sgml_stripped.txt/4	2	0.16707248779711695	0	0.11906698162341064	21	0.11521642730943633	9	0.09354534245489371	13	0.08754458102717791	17	0.08146879321231595	10	0.08100427876207994	34	0.06547005033067889	4	0.06380990509104612	35	0.04362613872918177	29	0.016496470249782094	16	0.010427990450533818	15	0.009227477877979085	19	0.008914985028063548	24	0.006615786463043122	3	0.00637699477808865	28	0.004982725514415397	11	0.002496564693738447	37	0.0024089193159812197	12	0.0024040266522406682	14	0.0022419099524253853	8	0.0021425710888866006	31	0.0013255294393904504	5	8.407257773295597E-4	23	7.654982650072719E-4	1	4.943701085455417E-4	26	4.938687955939193E-4	7	4.8709394267271367E-4	18	4.220745204590457E-4	25	3.841450820064679E-4	22	3.831668367551106E-4	6	3.787874493580515E-4	32	3.0582863035070746E-4	33	2.4922667655353457E-4	39	2.1135956279175308E-4	30	1.9331472675396437E-4	27	1.4454656805194785E-4	36	1.4315580068537088E-4	38	1.2482392956482727E-4	20	9.107548561351325E-5	
14	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/stripped/1999.sgml_stripped.txt/5	13	0.18997239830186685	2	0.18819967311528565	21	0.1308743150608389	0	0.10877892928580697	7	0.05158107195926507	10	0.050994620823054455	9	0.0466055781077498	6	0.04173748732967564	37	0.03445817058824464	18	0.029647255516887613	4	0.02551945757477913	17	0.017553646217229255	22	0.015030033682484427	35	0.013458614816062508	27	0.009887041229346652	36	0.009885373516980083	5	0.005864995878618257	23	0.005774788230940399	24	0.005504767392667039	19	0.003404952364325511	11	0.0029937083035911027	33	0.0027272831894059805	31	0.0015894835408472633	15	0.0013512445142237137	28	0.0011180855257531756	34	7.97484212986827E-4	1	5.928145594271852E-4	26	5.922134194888796E-4	25	4.60640304924111E-4	12	4.543153254907834E-4	32	3.6672861410445216E-4	16	3.6238870824689234E-4	3	3.615693889756575E-4	29	3.5400819916738555E-4	14	2.599161530579441E-4	39	2.5344781962191213E-4	30	2.3180969599597274E-4	38	1.4968025277387168E-4	8	1.407958348898466E-4	20	1.0921144491813084E-4	
15	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/stripped/2000.sgml_stripped.txt/0	2	0.19052568194681296	21	0.17194993998669655	0	0.1616823767424147	9	0.11992371906243944	15	0.08468307914614319	13	0.08359665659850876	4	0.05138898401759898	35	0.038245621261792394	3	0.02037479461147586	19	0.011273178864496518	6	0.010560492133484391	8	0.010132832787213669	10	0.009937495398267129	31	0.005482411765464393	28	0.004839192479255997	5	0.00468917313246261	12	0.0039334826952766066	29	0.003796614324750112	23	0.001252512810481491	34	0.0010881616167549377	24	8.840712700118789E-4	1	8.088913095923662E-4	26	8.080710583616708E-4	7	7.969860037497477E-4	11	7.713213694691235E-4	17	7.56818844554053E-4	18	6.906008387200786E-4	25	6.285404661132619E-4	37	6.279154815153817E-4	22	6.269398554193815E-4	32	5.003986224875779E-4	16	4.944768513758473E-4	33	4.0778616930511755E-4	14	3.546537683460427E-4	39	3.4582777272777103E-4	30	3.1630270476415683E-4	27	2.3650795367182115E-4	36	2.34232371841442E-4	38	2.0423765536960466E-4	20	1.4901825081297141E-4	
16	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/stripped/2001.sgml_stripped.txt/0	2	0.1619811304543613	4	0.10902572398357138	21	0.10777055913608573	17	0.09826706130594319	0	0.08719422812695088	9	0.08189193711395129	18	0.06766331566327635	35	0.04796787848117329	26	0.03309745061116752	1	0.029022884614644057	13	0.024916115726021152	31	0.02374651893393138	28	0.023350999632217692	19	0.02323222512343168	10	0.020373370359830566	5	0.01714614629760479	33	0.012475961222332785	7	0.010677747290323843	25	0.004461563583174283	22	0.004460579358295563	37	0.0024236440895873766	36	0.0021815660425304	15	0.0011337410629604543	23	7.701774539586654E-4	34	6.691169435350439E-4	24	5.436205954604203E-4	11	4.742900220663406E-4	12	3.8118633202152555E-4	6	3.811028276273228E-4	32	3.07698040137212E-4	16	3.040567084401691E-4	3	3.0336927112464563E-4	29	2.970251703492202E-4	14	2.1807867676546842E-4	39	2.1265152043058215E-4	30	1.9449638342768685E-4	27	1.4543012420760302E-4	38	1.255869290107943E-4	8	1.1813259393702258E-4	20	9.163219413331833E-5	
17	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/stripped/2001.sgml_stripped.txt/1	9	0.17296087647095754	2	0.11447094277265749	4	0.1003666780384667	13	0.08261577230248413	21	0.07318658120429057	35	0.07219587214315842	0	0.07008123268542645	7	0.05438416074013292	3	0.054125160815421756	38	0.053878534682142314	28	0.04652607099212621	10	0.03108922355596999	23	0.020854218789621	17	0.01195175320807437	5	0.00965304325944267	27	0.008681374789777662	19	0.003963158520853083	11	0.0034844953182409533	14	0.0031290696182385692	31	0.001850062663038873	15	0.0015727668517214368	34	9.282233687197662E-4	24	7.541302687058453E-4	1	6.900002763900673E-4	26	6.893005858764254E-4	18	5.890961664951031E-4	25	5.36157441917689E-4	37	5.356243177016627E-4	22	5.347920893566298E-4	12	5.28795548577258E-4	6	5.286797082434589E-4	32	4.268499163325615E-4	16	4.2179852851894804E-4	29	4.120441230489868E-4	33	3.47849663102912E-4	39	2.949979260943902E-4	30	2.6981245950111486E-4	36	1.9980484323851028E-4	8	1.6387783235694497E-4	20	1.2711551357861816E-4	
18	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/stripped/2002.sgml_stripped.txt/0	2	0.2213035311347223	0	0.13499484562058278	10	0.08892481694046879	13	0.0752412684705009	21	0.07456230288269863	15	0.06175647272522549	31	0.043765178438827934	18	0.04286354945941952	12	0.0387783062294304	28	0.03528860366695576	17	0.03481968517701012	33	0.028543608292517904	3	0.024553675601918477	26	0.020703503026125822	39	0.016379438288228475	4	0.015175423548269671	34	0.010769023818210856	19	0.00889696727956439	23	0.006827140855785414	22	0.004424518906467405	35	0.0031167028028241395	38	0.0021456348895695387	5	8.390266173685505E-4	24	5.392258290588457E-4	1	4.933709552936591E-4	7	4.861094950121833E-4	11	4.7045574155713026E-4	9	3.873724975063629E-4	25	3.833687005035273E-4	37	3.829875006507864E-4	6	3.780218959694942E-4	32	3.0521053134906527E-4	16	3.015986370985297E-4	29	2.946239437401232E-4	14	2.16315673579879E-4	30	1.9292402546653966E-4	27	1.442544302972149E-4	36	1.428664737594338E-4	8	1.1717758016620404E-4	20	9.089141629774241E-5	
19	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/stripped/2002.sgml_stripped.txt/1	12	0.148734377934402	21	0.1200760323168054	31	0.11157929326829649	0	0.09181029995424186	13	0.07864758794986501	2	0.07718406579203584	19	0.05694215022318021	10	0.05613400366290272	17	0.05458900621318829	26	0.04058602768277264	4	0.03710713568486703	16	0.03037201216411473	6	0.02643811159613078	32	0.02436102865831427	34	0.010682662472621519	28	0.008942488248192527	24	0.008554323462625364	1	0.004499125361941605	15	0.003120412645361549	23	0.0027626801763053536	35	0.0010868531698218435	5	8.32298108927638E-4	7	4.822111778757671E-4	11	4.6668295847419216E-4	18	4.1784352838618744E-4	9	3.8426599401136834E-4	25	3.8029430514595244E-4	37	3.7991616229566383E-4	22	3.7932586609635145E-4	3	2.9850357876347235E-4	29	2.9226123002960033E-4	33	2.4672835921446377E-4	14	2.1458094692704803E-4	39	2.0924083590503627E-4	30	1.9137688630916987E-4	27	1.4309759315784263E-4	36	1.417207672291349E-4	38	1.2357265986980419E-4	8	1.1623788371210732E-4	20	9.016251968218103E-5	
20	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/stripped/2002.sgml_stripped.txt/10	21	0.19824783174792268	12	0.1644165231175799	4	0.11241365403064789	0	0.10286573197687672	2	0.059739208888829706	10	0.054677248086462314	7	0.051115999088091224	31	0.04992927837899222	9	0.04899190592692542	39	0.04678995229657679	28	0.045485849630750204	38	0.01430091737028201	22	0.012534104071655552	17	0.008563169802913297	35	0.0071733270244804465	5	0.004891038188963041	24	0.002565474051409641	13	0.0024880203828748083	6	0.002403943655174792	32	0.002330984836167448	15	0.0011268530547121234	19	8.143602047965868E-4	23	7.654982650072719E-4	34	6.650517445431926E-4	1	4.943701085455417E-4	26	4.938687955939193E-4	11	4.7140848792170676E-4	18	4.220745204590457E-4	25	3.841450820064679E-4	37	3.8376311016447955E-4	16	3.0220942145011564E-4	3	3.0152616063842914E-4	29	2.952206032481707E-4	33	2.4922667655353457E-4	14	2.1675374660864473E-4	30	1.9331472675396437E-4	27	1.4454656805194785E-4	36	1.4315580068537088E-4	8	1.1741488306986021E-4	20	9.107548561351325E-5	
21	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/stripped/2002.sgml_stripped.txt/11	2	0.17943169518273644	4	0.1674227417710541	7	0.15485608300305123	21	0.09200805562131896	27	0.06630332837537589	0	0.04970833491101221	17	0.0425598733436941	9	0.038476520080742975	15	0.029183533862598966	1	0.026552535622680954	35	0.023140263430561192	10	0.022051460532669175	29	0.020340816012519917	3	0.018342202883004758	5	0.01687114193491989	33	0.01628557218520672	23	0.012786957567550513	18	0.010442120919631346	19	0.0028110523104563465	26	0.0024937735960410376	31	0.0013122419645997389	28	9.230663351963989E-4	34	6.5838508137636E-4	24	5.349015496292377E-4	11	4.6668295847419216E-4	13	4.582242981527674E-4	25	3.8029430514595244E-4	37	3.7991616229566383E-4	22	3.7932586609635145E-4	12	3.750725439736295E-4	6	3.749903788933641E-4	32	3.027629193258874E-4	16	2.99179990379252E-4	14	2.1458094692704803E-4	39	2.0924083590503627E-4	30	1.9137688630916987E-4	36	1.417207672291349E-4	38	1.2357265986980419E-4	8	1.1623788371210732E-4	20	9.016251968218103E-5	
22	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/stripped/2002.sgml_stripped.txt/12	2	0.18973344592657027	7	0.15471228212300245	0	0.151776852751728	21	0.10327463734726318	4	0.08423205020842177	28	0.055724481439236494	10	0.050729671183244625	17	0.043078065112695435	1	0.03702215746519023	35	0.0335683388297982	22	0.024735133816305797	6	0.014584416611885009	37	0.010530870797596587	31	0.009445282434996337	26	0.008611934130709773	23	0.006854849022495336	30	0.00628150437176453	24	0.004599945866143623	9	0.002418210447034173	15	0.0011291397390619188	5	8.424318333849168E-4	19	8.160127580976739E-4	34	6.664013112943246E-4	11	4.723651010374841E-4	13	4.6380345149614455E-4	18	4.2293102184256257E-4	25	3.8492461447825016E-4	12	3.796392752581887E-4	32	3.0644923792666245E-4	16	3.028226846892762E-4	3	3.021380373598016E-4	29	2.958196843176694E-4	33	2.497324237212272E-4	14	2.1719359757062858E-4	39	2.117884675210738E-4	27	1.448398914569818E-4	36	1.4344630185377148E-4	38	1.250772304943693E-4	8	1.1765314907484301E-4	20	9.126030198041359E-5	
23	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/stripped/2002.sgml_stripped.txt/13	2	0.3552246290976433	28	0.1459445122924676	0	0.13420762429357777	15	0.07364795500260975	9	0.06667853450078877	21	0.05984520839339673	13	0.037756772873622314	12	0.027314375775754633	35	0.023907149505032935	11	0.01912383052500611	31	0.013783518226509332	22	0.010748386646965634	4	0.007267425723524779	6	0.0066013116260751105	10	0.006211879434922139	34	0.0027515023939936067	5	8.59881106479118E-4	19	8.329148134333402E-4	23	7.829395896639347E-4	24	5.526285971563743E-4	1	5.056339741319785E-4	26	5.051212391271085E-4	7	4.981920260790399E-4	17	4.73083732674397E-4	18	4.316911833270687E-4	25	3.9289755003521195E-4	37	3.925068752408978E-4	32	3.127967146365661E-4	16	3.0909504467718286E-4	3	3.083962162617713E-4	29	3.0194699130411E-4	33	2.549051262347105E-4	14	2.2169232405285815E-4	39	2.1617523765668078E-4	30	1.977192630727997E-4	27	1.4783995712498054E-4	36	1.464175021292198E-4	38	1.2766795257569571E-4	8	1.2009009631169046E-4	20	9.315057472273993E-5	
24	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/stripped/2002.sgml_stripped.txt/14	2	0.2025821244575354	21	0.19668348170933422	13	0.15443695162401352	0	0.09460164808937824	4	0.08037463146700644	15	0.04652995989724728	10	0.045268271316021444	7	0.039024328182144	17	0.025415747947009185	39	0.018344426305624845	31	0.015062690314119503	9	0.014014986097894595	24	0.011921533150489971	14	0.011559884512344734	28	0.010096255655448345	1	0.009606653586455039	37	0.004955980527275325	35	0.003490603516240941	19	0.0031737366602570005	26	0.0028155223774016212	33	0.0025420850910597118	5	9.396819158222632E-4	23	8.555998824081261E-4	34	7.433304821678064E-4	11	5.268947890145425E-4	18	4.7175405429402924E-4	25	4.2936019847056306E-4	22	4.282668105946028E-4	12	4.2346472124943027E-4	6	4.2337195516092276E-4	32	3.4182564758996264E-4	16	3.377804461162175E-4	3	3.370167633009109E-4	29	3.299690214466932E-4	30	2.1606849425959149E-4	27	1.6156016581771082E-4	36	1.6000570064163492E-4	38	1.3951610910100743E-4	8	1.3123499391155637E-4	20	1.0179536433102781E-4	
