#doc name topic proportion ...
0	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1997/0	2	0.23148430218033716	18	0.2242447532206887	4	0.21219974181631868	3	0.1478289047852819	5	0.07645996700698958	17	0.05501655825575751	13	0.016760425766452633	10	0.01502285169775963	11	0.0081892870688452	8	0.004079530238331361	14	0.0039009650684568753	6	8.772255593910986E-4	0	8.378479227488791E-4	15	6.601023232403559E-4	16	6.493956261284217E-4	12	6.115970928007953E-4	1	4.0578597967763527E-4	9	3.754375313115493E-4	19	2.4561837107500456E-4	7	1.4970248840694839E-4	
1	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1997/1	2	0.2698958814486892	18	0.2615837401964248	4	0.23129224568449608	3	0.14915343373035597	13	0.06451390312807503	11	0.009402590030261915	5	0.00547844059316132	17	0.0014354413840654576	6	0.0010071929619368905	0	9.619812395250617E-4	10	7.866710969937834E-4	15	7.579013253870122E-4	16	7.456083525463491E-4	12	7.022096891905439E-4	8	5.68460998936481E-4	1	4.659061496881957E-4	9	4.31061356039862E-4	14	3.6344008906982636E-4	19	2.8200853477281657E-4	7	1.7188201038348286E-4	
2	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1997/2	3	0.2480827958806494	2	0.19993781325209217	17	0.13441375023915217	4	0.12244249154148701	16	0.09194888712341744	11	0.0695275113807234	0	0.038913815195080484	5	0.02787680083573947	10	0.027344339601915613	18	0.024947842714992532	13	0.010175131349109601	6	9.305959520586113E-4	15	7.002629407861204E-4	12	6.488066526997849E-4	8	5.252295483639715E-4	1	4.3047399388620365E-4	9	3.982791462801411E-4	14	3.3580047566435814E-4	19	2.605617898688287E-4	7	1.588103860326496E-4	
3	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1997/3	18	0.3150850006637018	2	0.14643143421651142	3	0.1368069890071382	4	0.13663616947315982	13	0.1262461267441639	0	0.050347760132396155	6	0.03804652713159021	17	0.03024381240490693	15	0.008988864474198862	19	0.004397490109178741	5	0.001362959018755395	11	0.0011716268814500658	10	7.866710969937834E-4	16	7.456083525463491E-4	12	7.022096891905439E-4	8	5.68460998936481E-4	1	4.659061496881957E-4	9	4.31061356039862E-4	14	3.6344008906982636E-4	7	1.7188201038348286E-4	
4	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1997/4	18	0.42278544870883245	2	0.21071989015877116	13	0.08308807536416783	15	0.057862055936775354	12	0.04098061943554614	3	0.03785389579447836	0	0.027724460493434435	1	0.027318585451462006	10	0.020846678087392587	8	0.0173009703397308	5	0.01458383261759479	4	0.01414391635037338	14	0.013766053624354518	6	0.004191231902277096	9	0.003719856813070342	17	0.0011744387975580965	11	9.585930022024574E-4	16	6.100363182603325E-4	19	2.3073165380092193E-4	7	1.4062914991688758E-4	
5	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1998/0	18	0.35939017009784224	4	0.26271622729402144	2	0.2046972881476824	13	0.08998913645222405	11	0.04478318485103634	17	0.009321155152342506	5	0.005282770298725314	3	0.004929011328428941	10	0.004727065319392934	15	0.004699323101080832	12	0.004645620570847435	6	9.712196333838577E-4	0	9.27622711915079E-4	16	7.189778902102591E-4	8	5.481576061834161E-4	1	4.492656491773689E-4	9	4.156653868727249E-4	14	3.5045930958909005E-4	19	2.719361990243291E-4	7	1.6574300001948045E-4	
6	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1998/1	2	0.29034249924135125	18	0.2719863271253992	4	0.1744436482263323	13	0.076150930760533	5	0.07001019905654957	16	0.04649256740461837	11	0.024132654646411032	17	0.0198588580246275	3	0.010238314469841059	15	0.00540748901335089	9	0.0050448285001694305	6	0.0011175778690054267	0	0.0010674110963048817	10	8.728875611836943E-4	12	7.7916947168829E-4	8	6.30762381999186E-4	1	5.169678717013142E-4	14	4.0327188096380806E-4	19	3.1291570656596295E-4	7	1.9071969140385791E-4	
7	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1998/10	4	0.35475669291667383	18	0.23689085074998925	2	0.2122791394070062	3	0.09976765483748488	13	0.060398421553669104	10	0.017248597394617482	16	0.008976571501358199	17	0.0014354413840654576	5	0.001362959018755395	11	0.0011716268814500658	6	0.0010071929619368905	0	9.619812395250617E-4	15	7.579013253870122E-4	12	7.022096891905439E-4	8	5.68460998936481E-4	1	4.659061496881957E-4	9	4.31061356039862E-4	14	3.6344008906982636E-4	19	2.8200853477281657E-4	7	1.7188201038348286E-4	
8	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1998/11	18	0.249237295473207	4	0.2189458009612783	2	0.18347076838616475	13	0.10155323729772836	3	0.09565217326307897	11	0.07113481364635078	5	0.01782488531637909	17	0.013781886107283231	0	0.013308425962742834	15	0.013104346048604786	10	0.009017634245805631	6	0.0051226745363428155	16	0.004861089926952274	12	7.022096891905439E-4	8	5.68460998936481E-4	1	4.659061496881957E-4	9	4.31061356039862E-4	14	3.6344008906982636E-4	19	2.8200853477281657E-4	7	1.7188201038348286E-4	
9	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/corpora/years/1998/12	18	0.35618460504375626	2	0.2339919567687943	4	0.12752162367134454	13	0.07719244337435427	11	0.07548395310042444	8	0.061742611139631504	3	0.04472799409353083	17	0.01462450228279928	5	0.00144628950827104	6	0.0010687721300556468	0	0.0010207961902986306	10	8.347676917543234E-4	15	8.042389537235765E-4	16	7.911943959633974E-4	12	7.451423645957891E-4	1	4.943913697040693E-4	9	4.5741618646086816E-4	14	3.856605961540775E-4	19	2.9925036591141373E-4	7	1.8239077247177222E-4	
