#doc name topic proportion ...
0	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/stripped/author/.DS_Store	19	0.5734011113219637	31	0.0400333835665204	36	0.03289907143725244	25	0.03145597590192659	37	0.029854103516836896	2	0.018209831774949628	23	0.01789386625872373	15	0.016723294733862606	28	0.014362258586246476	24	0.013373745704228565	20	0.012153225303601878	18	0.011738711049480618	7	0.011269340774112428	0	0.010901311535344013	12	0.01076780031980363	11	0.009581781676721671	21	0.009505441863137882	22	0.009085629032442588	3	0.008972181081362874	10	0.008926578508412147	8	0.008509621859492804	33	0.008443084538934567	6	0.008052467992676749	4	0.007955879337370377	38	0.007459725555957284	30	0.007138609326608573	39	0.006916717553596299	14	0.006875269144223741	9	0.006163419357261245	35	0.00535299658517221	5	0.005331507580828481	32	0.0044577287670287975	26	0.004059255249753949	29	0.003868525509718981	34	0.0034154174275345586	1	0.0033524532538951116	16	0.003326009949782131	27	0.002905822962865244	17	0.0028337237146232597	13	0.0024731203857449413	
1	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/stripped/author/tagged_JMLP.txt_stripped.txt/0	8	0.10308303170053021	12	0.09722317918997192	35	0.0847696189170904	4	0.0809441443303795	26	0.08065620637930643	11	0.07302866400340333	28	0.06936410101243039	21	0.06699630411378732	23	0.04551819108638655	0	0.042992575519583694	17	0.032351896140681374	31	0.031082922999279942	20	0.025004928237409404	25	0.02442238343312493	16	0.022343741876256075	24	0.019068398806290708	5	0.01847412398910914	15	0.013289192259655662	7	0.010877270377806114	2	0.009381226190697848	18	0.008903047849410171	10	0.008695247542320126	33	0.008659520138342413	32	0.0063561191565461765	37	0.006223857883168274	22	0.002680281635287773	38	0.0025601367855062444	3	6.629922156038619E-4	6	5.95030745270356E-4	30	5.275018828598689E-4	39	5.111053660174636E-4	14	5.080425686314133E-4	9	4.5544099236410576E-4	36	4.221445566766219E-4	29	2.8586162891164617E-4	34	2.5237956601174816E-4	1	2.4772687826432897E-4	27	2.1472348661179334E-4	19	1.8398928666594228E-4	13	1.8274927234873106E-4	
2	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/stripped/author/tagged_JMLP.txt_stripped.txt/1	25	0.12257355604554933	23	0.10933174617022022	0	0.10677010796601093	27	0.08783282867710586	8	0.0699147908904843	3	0.059761663198564914	12	0.057858682416777454	37	0.05113892910151484	35	0.04930261634664663	1	0.034889765402475494	24	0.025453047128170012	31	0.021338460402100187	18	0.02125538603694505	15	0.01959141225607537	17	0.018550414537343157	38	0.016859565708995432	4	0.014859192388988949	5	0.012624941437934167	32	0.012559453328144307	2	0.011552588942669362	30	0.010722821248884165	39	0.010706190869933565	14	0.010703084388132065	29	0.00844017537037995	22	0.006793628522346309	20	0.004985980072097787	11	0.004793255117113728	34	0.004331097494867218	7	0.002882175427148101	10	0.0027065897182195994	6	0.0026410767479817165	13	0.0022229149399039215	28	0.0010764247796721054	21	7.124153281164581E-4	33	6.32793606938587E-4	9	4.619369080306063E-4	36	4.2816556814730507E-4	26	3.042336907952289E-4	16	2.492783085530792E-4	19	1.8661351002255674E-4	
3	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/stripped/author/tagged_JMLP.txt_stripped.txt/10	35	0.14591620303950112	17	0.11541261270617421	23	0.09834243640135232	3	0.08151048391027724	1	0.06896617994103299	15	0.06591802476278652	25	0.06095002501320933	0	0.0371899903145637	20	0.03526197360325112	8	0.034991099932806184	28	0.031384024513128904	36	0.02669883246412087	24	0.025247275858396378	12	0.025053544020646728	30	0.02478374180420031	38	0.02278652751151726	31	0.021165952879922418	18	0.015020289731759187	2	0.013480280597834642	29	0.010393028857431437	7	0.006901048510373149	26	0.006365034545032749	4	0.004633631543871981	14	0.004553296553023545	37	0.004240507959107346	21	0.002727742710273517	22	0.0026965328807477037	39	0.0025352911259417304	11	7.123311886127095E-4	10	6.636219122577069E-4	33	6.276778837267962E-4	6	5.986385716160214E-4	9	4.5820244969082023E-4	5	3.963562581869022E-4	32	3.313975770127463E-4	34	2.539098090363352E-4	16	2.4726305616228707E-4	27	2.1602541102189952E-4	19	1.8510486161905156E-4	13	1.8385732877215395E-4	
4	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/stripped/author/tagged_JMLP.txt_stripped.txt/100	32	0.17069496847983662	24	0.12776161604767858	5	0.08755462036777681	29	0.0834859174199857	22	0.07594189273012082	28	0.07236430185908116	11	0.04824337381119153	25	0.04389419095597603	8	0.03627895750824711	39	0.03220078719318123	31	0.0306518856418248	13	0.029895936430422366	12	0.026538269358034317	6	0.022378308283027195	27	0.02002222677957304	37	0.01802383811211167	23	0.015171253602904307	7	0.012707479701172463	36	0.010321531003910997	18	0.008779586287626057	35	0.006333214423676115	20	0.0048476955436671226	2	0.003307989288122573	15	0.0031996660887979255	10	0.0026315233366001056	0	7.943730359249226E-4	21	6.926567217299884E-4	3	6.537982793503814E-4	33	6.152432829773794E-4	4	5.797408873408395E-4	38	5.435864132347739E-4	30	5.201868366640591E-4	14	5.009973712970866E-4	9	4.4912523879646603E-4	26	2.95795868771075E-4	34	2.488797336049986E-4	1	2.442915662449239E-4	16	2.4236465610204705E-4	17	2.0649200812759743E-4	19	1.8143784528681643E-4	
5	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/stripped/author/tagged_JMLP.txt_stripped.txt/101	22	0.28508146273294455	24	0.17003733027088047	20	0.06652375998053939	25	0.06594700837583867	28	0.06469644301493882	18	0.0585377207072403	7	0.042591954525558966	9	0.04221840859979748	36	0.03025187276950357	15	0.025090606514624872	34	0.022128082353749752	37	0.016106605940513004	19	0.014104658514093297	4	0.01251561752933658	11	0.0106456390791049	8	0.010567200556692621	29	0.010227660933775033	0	0.008753246615299878	16	0.00819904242516837	35	0.006358407043981534	26	0.0062637577602617026	2	0.0053100764152246875	23	0.005286960581346443	31	0.002928816584674866	1	0.0022341917424127233	12	7.877653435090176E-4	21	6.95412011007311E-4	3	6.563989953069477E-4	10	6.530627404100813E-4	33	6.176906326779618E-4	6	5.891133774722573E-4	38	5.457487221660195E-4	30	5.222560654296229E-4	39	5.060226060788438E-4	14	5.029902671166117E-4	5	3.900496643783299E-4	32	3.2612456854070926E-4	27	2.1258813838773675E-4	17	2.0731340377424008E-4	13	1.8093189624183588E-4	
6	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/stripped/author/tagged_JMLP.txt_stripped.txt/102	28	0.15587712186470354	22	0.08403255764257274	21	0.08009324904340774	5	0.07383355152918974	8	0.07208061836435027	20	0.05845178987733236	12	0.04644075165640568	11	0.040399214223175495	6	0.03830257226947126	36	0.036146764699797954	33	0.034361131928802656	25	0.034056417889791975	24	0.032736159461950264	18	0.03063179838283705	27	0.02998687268445604	15	0.02702578258687468	32	0.02613022287643463	39	0.01836984207872423	9	0.014344879790644903	23	0.01123140737390307	3	0.010579998232598113	14	0.010426894017731836	1	0.008184698221388101	0	0.0047659107214413935	30	0.00449118026793937	37	0.004164752031096635	31	0.002923002941055731	4	0.0025658720969506683	19	0.002166778431150851	2	0.0013295751468487293	7	8.228211880156345E-4	10	6.517664236473498E-4	38	5.446654216299349E-4	35	3.908444245268584E-4	26	2.963830177834255E-4	29	2.824570504681061E-4	34	2.4937375500694493E-4	16	2.4284574520261565E-4	17	2.0690189072377464E-4	13	1.8057274996767576E-4	
7	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/stripped/author/tagged_JMLP.txt_stripped.txt/103	18	0.13465262952345847	33	0.11444184380322345	2	0.08121240767952566	23	0.06920796939297351	12	0.0646908055239487	5	0.06029775809246968	19	0.048107807613534795	11	0.04663184543157783	25	0.04624166691389545	15	0.043162657159190515	22	0.04060478719063019	28	0.03899549204888404	4	0.022549960138936995	32	0.0202961439163191	0	0.018772563280976824	7	0.016802723904975902	31	0.014921743660480685	9	0.014430814443652797	37	0.01417405990233556	10	0.012636901039370435	17	0.012189371494273162	6	0.010575824590093614	24	0.008969808924127316	3	0.008646507240424726	38	0.00853541505848817	39	0.006498658597493699	21	0.004691932686109722	36	0.004413359029123427	26	0.004291901912343833	14	0.0025018707701593397	27	0.0022103088498519	20	8.92673069630695E-4	8	6.250447989685971E-4	30	5.243418221325468E-4	35	3.931858230252752E-4	29	2.8414914193041586E-4	34	2.508676571809996E-4	1	2.462428418949021E-4	16	2.443005405827791E-4	13	1.8165449180431863E-4	
8	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/stripped/author/tagged_JMLP.txt_stripped.txt/104	18	0.10010826260963927	11	0.08577132787702385	20	0.08393770206463924	15	0.06605152061889943	33	0.06543470454119966	9	0.06323970602965101	8	0.06138930137424531	12	0.05750715970183317	22	0.05333149032675316	29	0.05294285365496781	5	0.0328000366993304	10	0.031042663755143883	37	0.03057643392102049	28	0.029422402948198926	24	0.027323585992243434	25	0.026645402168579174	27	0.02046826149410359	3	0.01889498166302463	1	0.012400812799864297	2	0.01148240073132176	23	0.01145886357395271	6	0.010725750218779343	7	0.00894020423410127	17	0.008311811463251254	31	0.007032558726458106	0	0.004862428985483149	14	0.0045625177974960435	4	0.002617835621872922	30	0.0025569548868924824	36	0.002450744090569181	32	0.002357248575988146	21	7.08087020594633E-4	38	5.556958760492306E-4	39	5.152456871903715E-4	35	3.987597270934835E-4	26	3.023853069658929E-4	34	2.5442402206766844E-4	16	2.477638083235702E-4	19	1.8547973225665674E-4	13	1.842296729313638E-4	
9	file:/Users/widner/Projects/DLCL/Alduy/Rhetoric_of_LePen/chunks/stripped/author/tagged_JMLP.txt_stripped.txt/105	22	0.15928600864229217	12	0.09840935015517115	7	0.08624636770023264	28	0.08444428889488022	39	0.07372031441310103	19	0.06728895957978367	15	0.06225330919626062	11	0.05155207471615271	25	0.04302109194063991	13	0.040853297408665924	8	0.03317113838710876	23	0.027772792247158527	36	0.022794870107010486	0	0.021149531068405083	21	0.016978294093296042	9	0.01672832500001852	37	0.01646687165974257	24	0.015234210870635697	14	0.012714736491119783	5	0.01056585375572751	20	0.009042673351279583	31	0.00706115896027712	4	0.004661897844390877	18	0.002911421669395779	6	0.0026357063404626115	32	0.0023668351095764333	34	0.0022888746470157806	17	0.002245366427150118	2	0.001362018098177462	3	6.710810491809429E-4	10	6.676701703518593E-4	33	6.315068743408534E-4	38	5.579557977371187E-4	30	5.339376672350505E-4	35	4.0038141585230935E-4	26	3.036150571633739E-4	29	2.893492824434958E-4	1	2.507492689405526E-4	16	2.487714220706526E-4	27	2.1734321955497944E-4	
